Inscription_ID	Text	IPA	SCA	Source	Date_Approx	Genre	IPA_Source
ud_ancient_greek_ptnk_Septuagint-Genesis-1:11-grc	καὶ εἶπεν ὁ θεός, βλαστησάτω ἡ γῆ βοτάνην χόρτου, σπεῖρον σπέρμα κατὰ γένος καὶ καθ᾿ ὁμοιότητα, καὶ ξύλον κάρπιμον ποιοῦν καρπόν, οὗ τὸ σπέρμα αὐτοῦ ἐν αὐτῷ κατὰ γένος ἐπὶ τῆς γῆς. καὶ ἐγένετο οὕτως.	kai̯ eːpen o tʰeos blastɛːsatɔː ɛː ɡɛː botanɛːn kʰortuː speːron sperma kata ɡenos kai̯ katʰ omoi̯otɛːta kai̯ ksylon karpimon poi̯uːn karpon uː to sperma au̯tuː en au̯tɔː kata ɡenos epi tɛːs ɡɛːs kai̯ eɡeneto uːtɔːs	KAI EPEN O TEOS BLASTESATO E GE BOTANEN KORTU SPERON SPERMA KATA GENOS KAI KAT OMOIOTETA KAI KSULON KARPIMON POIUN KARPON U TO SPERMA AUTU EN AUTO KATA GENOS EPI TES GES KAI EGENETO UTOS	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:12-grc	καὶ ἐξήνεγκεν ἡ γῆ βοτάνην χόρτου, σπεῖρον σπέρμα κατὰ γένος καὶ καθ᾿ ὁμοιότητα, καὶ ξύλον κάρπιμον ποιοῦν καρπόν, οὗ τὸ σπέρμα αὐτοῦ ἐν αὐτῷ κατὰ γένος ἐπὶ τῆς γῆς. καὶ εἶδεν ὁ θεὸς ὅτι καλόν.	kai̯ eksɛːneŋken ɛː ɡɛː botanɛːn kʰortuː speːron sperma kata ɡenos kai̯ katʰ omoi̯otɛːta kai̯ ksylon karpimon poi̯uːn karpon uː to sperma au̯tuː en au̯tɔː kata ɡenos epi tɛːs ɡɛːs kai̯ eːden o tʰeos oti kalon	KAI EKSENENKEN E GE BOTANEN KORTU SPERON SPERMA KATA GENOS KAI KAT OMOIOTETA KAI KSULON KARPIMON POIUN KARPON U TO SPERMA AUTU EN AUTO KATA GENOS EPI TES GES KAI EDEN O TEOS OTI KALON	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:13-grc	καὶ ἐγένετο ἑσπέρα καὶ ἐγένετο πρωί, ἡμέρα τρίτη.	kai̯ eɡeneto espera kai̯ eɡeneto prɔːi̯ ɛːmera tritɛː	KAI EGENETO ESPERA KAI EGENETO PROI EMERA TRITE	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:14-grc	Καὶ εἶπεν ὁ θεός, γενηθήτωσαν φωστῆρες ἐν τῷ στερεώματι τοῦ οὐρανοῦ εἰς φαῦσιν τῆς γῆς, τοῦ διαχωρίζειν ἀνὰ μέσον τῆς ἡμέρας καὶ ἀνὰ μέσον τῆς νυκτός· καὶ ἔστωσαν εἰς σημεῖα, καὶ εἰς καιρούς, καὶ εἰς ἡμέρας, καὶ εἰς ἐνιαυτούς.	kai̯ eːpen o tʰeos ɡenɛːtʰɛːtɔːsan pʰɔːstɛːres en tɔː stereɔːmati tuː uːranuː eːs pʰau̯sin tɛːs ɡɛːs tuː diakʰɔːrizdeːn ana meson tɛːs ɛːmeras kai̯ ana meson tɛːs nyktos kai̯ estɔːsan eːs sɛːmeːa kai̯ eːs kai̯ruːs kai̯ eːs ɛːmeras kai̯ eːs eniau̯tuːs	KAI EPEN O TEOS GENETETOSAN POSTERES EN TO STEREOMATI TU URANU ES PAUSIN TES GES TU DIAKORISDEN ANA MESON TES EMERAS KAI ANA MESON TES NUKTOS KAI ESTOSAN ES SEMEA KAI ES KAIRUS KAI ES EMERAS KAI ES ENIAUTUS	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:15-grc	καὶ ἔστωσαν εἰς φαῦσιν ἐν τῷ στερεώματι τοῦ οὐρανοῦ, ὥστε φαίνειν ἐπὶ τῆς γῆς· καὶ ἐγένετο οὕτως.	kai̯ estɔːsan eːs pʰau̯sin en tɔː stereɔːmati tuː uːranuː ɔːste pʰai̯neːn epi tɛːs ɡɛːs kai̯ eɡeneto uːtɔːs	KAI ESTOSAN ES PAUSIN EN TO STEREOMATI TU URANU OSTE PAINEN EPI TES GES KAI EGENETO UTOS	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:16-grc	καὶ ἐποίησεν ὁ θεὸς τοὺς δύο φωστῆρας τοὺς μεγάλους· τὸν φωστῆρα τὸν μέγαν εἰς ἀρχὰς τῆς ἡμέρας, καὶ τὸν φωστῆρα τὸν ἐλάσσω εἰς ἀρχὰς τῆς νυκτός, καὶ τοὺς ἀστέρας.	kai̯ epoi̯ɛːsen o tʰeos tuːs dyo pʰɔːstɛːras tuːs meɡaluːs ton pʰɔːstɛːra ton meɡan eːs arkʰas tɛːs ɛːmeras kai̯ ton pʰɔːstɛːra ton elassɔː eːs arkʰas tɛːs nyktos kai̯ tuːs asteras	KAI EPOIESEN O TEOS TUS DUO POSTERAS TUS MEGALUS TON POSTERA TON MEGAN ES ARKAS TES EMERAS KAI TON POSTERA TON ELASSO ES ARKAS TES NUKTOS KAI TUS ASTERAS	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:17-18-grc	καὶ ἔθετο αὐτοὺς ὁ θεὸς ἐν τῷ στερεώματι τοῦ οὐρανοῦ, ὥστε φαίνειν ἐπὶ τῆς γῆς, καὶ ἄρχειν τῆς ἡμέρας καὶ τῆς νυκτός, καὶ διαχωρίζειν ἀνὰ μέσον τοῦ φωτός, καὶ ἀνὰ μέσον τοῦ σκότους· καὶ εἶδεν ὁ θεὸς ὅτι καλόν.	kai̯ etʰeto au̯tuːs o tʰeos en tɔː stereɔːmati tuː uːranuː ɔːste pʰai̯neːn epi tɛːs ɡɛːs kai̯ arkʰeːn tɛːs ɛːmeras kai̯ tɛːs nyktos kai̯ diakʰɔːrizdeːn ana meson tuː pʰɔːtos kai̯ ana meson tuː skotuːs kai̯ eːden o tʰeos oti kalon	KAI ETETO AUTUS O TEOS EN TO STEREOMATI TU URANU OSTE PAINEN EPI TES GES KAI ARKEN TES EMERAS KAI TES NUKTOS KAI DIAKORISDEN ANA MESON TU POTOS KAI ANA MESON TU SKOTUS KAI EDEN O TEOS OTI KALON	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:19-grc	καὶ ἐγένετο ἑσπέρα, καὶ ἐγένετο πρωί, ἡμέρα τετάρτη.	kai̯ eɡeneto espera kai̯ eɡeneto prɔːi̯ ɛːmera tetartɛː	KAI EGENETO ESPERA KAI EGENETO PROI EMERA TETARTE	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:20-grc	Καὶ εἶπεν ὁ θεός, ἐξαγαγέτω τὰ ὕδατα ἑρπετὰ ψυχῶν ζωσῶν, καὶ πετεινὰ πετόμενα ἐπὶ τῆς γῆς κατὰ τὸ στερέωμα τοῦ οὐρανοῦ· καὶ ἐγένετο οὕτως.	kai̯ eːpen o tʰeos eksaɡaɡetɔː ta ydata erpeta psykʰɔːn zdɔːsɔːn kai̯ peteːna petomena epi tɛːs ɡɛːs kata to stereɔːma tuː uːranuː kai̯ eɡeneto uːtɔːs	KAI EPEN O TEOS EKSAGAGETO TA UDATA ERPETA PSUKON SDOSON KAI PETENA PETOMENA EPI TES GES KATA TO STEREOMA TU URANU KAI EGENETO UTOS	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:21-grc	καὶ ἐποίησεν ὁ θεὸς τὰ κήτη τὰ μεγάλα, καὶ πᾶσαν ψυχὴν ζῴων ἑρπετῶν, ἃ ἐξήγαγεν τὰ ὕδατα κατὰ γένη αὐτῶν, καὶ πᾶν πετεινὸν πτερωτὸν κατὰ γένος· καὶ εἶδεν ὁ θεὸς ὅτι καλά.	kai̯ epoi̯ɛːsen o tʰeos ta kɛːtɛː ta meɡala kai̯ pasan psykʰɛːn zdɔːɔːn erpetɔːn a eksɛːɡaɡen ta ydata kata ɡenɛː au̯tɔːn kai̯ pan peteːnon pterɔːton kata ɡenos kai̯ eːden o tʰeos oti kala	KAI EPOIESEN O TEOS TA KETE TA MEGALA KAI PASAN PSUKEN SDOON ERPETON A EKSEGAGEN TA UDATA KATA GENE AUTON KAI PAN PETENON PTEROTON KATA GENOS KAI EDEN O TEOS OTI KALA	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:22-grc	καὶ ηὐλόγησεν αὐτὰ ὁ θεός, λέγων, αὐξάνεσθε καὶ πληθύνεσθε καὶ πληρώσατε, τὰ ὕδατα ἐν ταῖς θαλάσσαις, καὶ τὰ πετεινὰ πληθυνέσθωσαν ἐπὶ τῆς γῆς.	kai̯ ɛːyloɡɛːsen au̯ta o tʰeos leɡɔːn au̯ksanestʰe kai̯ plɛːtʰynestʰe kai̯ plɛːrɔːsate ta ydata en tai̯s tʰalassai̯s kai̯ ta peteːna plɛːtʰynestʰɔːsan epi tɛːs ɡɛːs	KAI EULOGESEN AUTA O TEOS LEGON AUKSANESTE KAI PLETUNESTE KAI PLEROSATE TA UDATA EN TAIS TALASSAIS KAI TA PETENA PLETUNESTOSAN EPI TES GES	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:23-grc	καὶ ἐγένετο ἑσπέρα, καὶ ἐγένετο πρωί, ἡμέρα πέμπτη.	kai̯ eɡeneto espera kai̯ eɡeneto prɔːi̯ ɛːmera pemptɛː	KAI EGENETO ESPERA KAI EGENETO PROI EMERA PEMPTE	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:24-grc	Καὶ εἶπεν ὁ θεός, ἐξαγαγέτω ἡ γῆ ψυχὴν ζῶσαν κατὰ γένος, τετράποδα καὶ ἑρπετά, καὶ θηρία τῆς γῆς κατὰ γένος· καὶ ἐγένετο οὕτως.	kai̯ eːpen o tʰeos eksaɡaɡetɔː ɛː ɡɛː psykʰɛːn zdɔːsan kata ɡenos tetrapoda kai̯ erpeta kai̯ tʰɛːria tɛːs ɡɛːs kata ɡenos kai̯ eɡeneto uːtɔːs	KAI EPEN O TEOS EKSAGAGETO E GE PSUKEN SDOSAN KATA GENOS TETRAPODA KAI ERPETA KAI TERIA TES GES KATA GENOS KAI EGENETO UTOS	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:25-grc	καὶ ἐποίησεν ὁ θεὸς τὰ θηρία τῆς γῆς κατὰ γένος, καὶ τὰ κτήνη κατὰ γένος, καὶ πάντα τὰ ἑρπετὰ τῆς γῆς κατὰ γένος αὐτῶν. καὶ εἶδεν ὁ θεὸς ὅτι καλά.	kai̯ epoi̯ɛːsen o tʰeos ta tʰɛːria tɛːs ɡɛːs kata ɡenos kai̯ ta ktɛːnɛː kata ɡenos kai̯ panta ta erpeta tɛːs ɡɛːs kata ɡenos au̯tɔːn kai̯ eːden o tʰeos oti kala	KAI EPOIESEN O TEOS TA TERIA TES GES KATA GENOS KAI TA KTENE KATA GENOS KAI PANTA TA ERPETA TES GES KATA GENOS AUTON KAI EDEN O TEOS OTI KALA	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:26-grc	Καὶ εἶπεν ὁ θεός, ποιήσωμεν ἄνθρωπον κατ᾿ εἰκόνα ἡμετέραν καὶ καθ᾿ ὁμοίωσιν· καὶ ἀρχέτωσαν τῶν ἰχθύων τῆς θαλάσσης, καὶ τῶν πετεινῶν τοῦ οὐρανοῦ, καὶ τῶν κτηνῶν καὶ πάσης τῆς γῆς, καὶ πάντων τῶν ἑρπετῶν τῶν ἑρπόντων ἐπὶ τῆς γῆς.	kai̯ eːpen o tʰeos poi̯ɛːsɔːmen antʰrɔːpon kat eːkona ɛːmeteran kai̯ katʰ omoi̯ɔːsin kai̯ arkʰetɔːsan tɔːn ikʰtʰyɔːn tɛːs tʰalassɛːs kai̯ tɔːn peteːnɔːn tuː uːranuː kai̯ tɔːn ktɛːnɔːn kai̯ pasɛːs tɛːs ɡɛːs kai̯ pantɔːn tɔːn erpetɔːn tɔːn erpontɔːn epi tɛːs ɡɛːs	KAI EPEN O TEOS POIESOMEN ANTROPON KAT EKONA EMETERAN KAI KAT OMOIOSIN KAI ARKETOSAN TON IKTUON TES TALASSES KAI TON PETENON TU URANU KAI TON KTENON KAI PASES TES GES KAI PANTON TON ERPETON TON ERPONTON EPI TES GES	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:27-grc	καὶ ἐποίησεν ὁ θεὸς τὸν ἄνθρωπον· κατ᾿ εἰκόνα θεοῦ ἐποίησεν αὐτόν· ἄρσεν καὶ θῆλυ ἐποίησεν αὐτούς.	kai̯ epoi̯ɛːsen o tʰeos ton antʰrɔːpon kat eːkona tʰeuː epoi̯ɛːsen au̯ton arsen kai̯ tʰɛːly epoi̯ɛːsen au̯tuːs	KAI EPOIESEN O TEOS TON ANTROPON KAT EKONA TEU EPOIESEN AUTON ARSEN KAI TELU EPOIESEN AUTUS	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:28-grc	καὶ ηὐλόγησεν αὐτοὺς ὁ θεός, λέγων, αὐξάνεσθε καὶ πληθύνεσθε, καὶ πληρώσατε τὴν γῆν, καὶ κατακυριεύσατε αὐτῆς· καὶ ἄρχετε τῶν ἰχθύων τῆς θαλάσσης, καὶ τῶν πετεινῶν τοῦ οὐρανοῦ, καὶ πάντων τῶν κτηνῶν, καὶ πάσης τῆς γῆς, καὶ πάντων τῶν ἑρπετῶν τῶν ἑρπόντων ἐπὶ τῆς γῆς.	kai̯ ɛːyloɡɛːsen au̯tuːs o tʰeos leɡɔːn au̯ksanestʰe kai̯ plɛːtʰynestʰe kai̯ plɛːrɔːsate tɛːn ɡɛːn kai̯ katakyrieu̯sate au̯tɛːs kai̯ arkʰete tɔːn ikʰtʰyɔːn tɛːs tʰalassɛːs kai̯ tɔːn peteːnɔːn tuː uːranuː kai̯ pantɔːn tɔːn ktɛːnɔːn kai̯ pasɛːs tɛːs ɡɛːs kai̯ pantɔːn tɔːn erpetɔːn tɔːn erpontɔːn epi tɛːs ɡɛːs	KAI EULOGESEN AUTUS O TEOS LEGON AUKSANESTE KAI PLETUNESTE KAI PLEROSATE TEN GEN KAI KATAKURIEUSATE AUTES KAI ARKETE TON IKTUON TES TALASSES KAI TON PETENON TU URANU KAI PANTON TON KTENON KAI PASES TES GES KAI PANTON TON ERPETON TON ERPONTON EPI TES GES	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:29-grc	καὶ εἶπεν ὁ θεός, ἰδοὺ δέδωκα ὑμῖν πᾶν χόρτον σπόριμον σπεῖρον σπέρμα, ὅ ἐστιν ἐπάνω πάσης τῆς γῆς· καὶ πᾶν ξύλον, ὃ ἔχει ἐν ἑαυτῷ καρπὸν σπέρματος σπορίμου, ὑμῖν ἔσται εἰς βρῶσιν,	kai̯ eːpen o tʰeos iduː dedɔːka ymin pan kʰorton sporimon speːron sperma o estin epanɔː pasɛːs tɛːs ɡɛːs kai̯ pan ksylon o ekʰeː en eau̯tɔː karpon spermatos sporimuː ymin estai̯ eːs brɔːsin	KAI EPEN O TEOS IDU DEDOKA UMIN PAN KORTON SPORIMON SPERON SPERMA O ESTIN EPANO PASES TES GES KAI PAN KSULON O EKE EN EAUTO KARPON SPERMATOS SPORIMU UMIN ESTAI ES BROSIN	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:30-grc	καὶ πᾶσι τοῖς θηρίοις τῆς γῆς, καὶ πᾶσι τοῖς πετεινοῖς τοῦ οὐρανοῦ, καὶ παντὶ ἑρπετῷ τῷ ἕρποντι ἐπὶ τῆς γῆς, ὃ ἔχει ἐν ἑαυτῷ ψυχὴν ζωῆς, πάντα χόρτον χλωρὸν εἰς βρῶσιν· καὶ ἐγένετο οὕτως.	kai̯ pasi toi̯s tʰɛːrioi̯s tɛːs ɡɛːs kai̯ pasi toi̯s peteːnoi̯s tuː uːranuː kai̯ panti erpetɔː tɔː erponti epi tɛːs ɡɛːs o ekʰeː en eau̯tɔː psykʰɛːn zdɔːɛːs panta kʰorton kʰlɔːron eːs brɔːsin kai̯ eɡeneto uːtɔːs	KAI PASI TOIS TERIOIS TES GES KAI PASI TOIS PETENOIS TU URANU KAI PANTI ERPETO TO ERPONTI EPI TES GES O EKE EN EAUTO PSUKEN SDOES PANTA KORTON KLORON ES BROSIN KAI EGENETO UTOS	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-1:31-grc	καὶ εἶδεν ὁ θεὸς τὰ πάντα, ὅσα ἐποίησεν, καὶ ἰδοὺ καλὰ λίαν· καὶ ἐγένετο ἑσπέρα, καὶ ἐγένετο πρωί, ἡμέρα ἕκτη.	kai̯ eːden o tʰeos ta panta osa epoi̯ɛːsen kai̯ iduː kala lian kai̯ eɡeneto espera kai̯ eɡeneto prɔːi̯ ɛːmera ektɛː	KAI EDEN O TEOS TA PANTA OSA EPOIESEN KAI IDU KALA LIAN KAI EGENETO ESPERA KAI EGENETO PROI EMERA EKTE	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-2:1-grc	Καὶ συνετελέσθησαν ὁ οὐρανὸς καὶ ἡ γῆ, καὶ πᾶς ὁ κόσμος αὐτῶν.	kai̯ synetelestʰɛːsan o uːranos kai̯ ɛː ɡɛː kai̯ pas o kosmos au̯tɔːn	KAI SUNETELESTESAN O URANOS KAI E GE KAI PAS O KOSMOS AUTON	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
ud_ancient_greek_ptnk_Septuagint-Genesis-2:2-grc	Καὶ συνετέλεσεν ὁ θεὸς ἐν τῇ ἡμέρᾳ τῇ ἕκτῃ τὰ ἔργα αὐτοῦ, ἃ ἐποίησε· καὶ κατέπαυσεν τῇ ἡμέρᾳ τῇ ἑβδόμῃ ἀπὸ πάντων τῶν ἔργων αὐτοῦ ὧν ἐποίησε.	kai̯ synetelesen o tʰeos en tɛː ɛːmera tɛː ektɛː ta erɡa au̯tuː a epoi̯ɛːse kai̯ katepau̯sen tɛː ɛːmera tɛː ebdomɛː apo pantɔːn tɔːn erɡɔːn au̯tuː ɔːn epoi̯ɛːse	KAI SUNETELESEN O TEOS EN TE EMERA TE EKTE TA ERGA AUTU A EPOIESE KAI KATEPAUSEN TE EMERA TE EBDOME APO PANTON TON ERGON AUTU ON EPOIESE	ud_ancient_greek_ptnk	4th-5th c. CE (Codex Alexandrinus)	religious	translit_map
