lost	top1_known	score	top10
adautinui	ʔanī	-27.7728	"[[""ʔanī"", -27.7728], [""pani"", -27.7728], [""miː"", -27.9692], [""alef"", -28.0087], [""mamlaːḵaː"", -29.2965], [""baniːm"", -29.427], [""meːm"", -30.2185], [""beːt"", -30.2185], [""ħajjím"", -30.4964], [""jaṯmā"", -30.674]]"
adautinuin	miː	-30.8973	"[[""miː"", -30.8973], [""ʔanī"", -31.2773], [""pani"", -31.2773], [""alef"", -31.3288], [""mamlaːḵaː"", -32.3368], [""baniːm"", -32.3592], [""meːm"", -33.3691], [""beːt"", -33.3691], [""ħajjím"", -33.6087], [""maːqoːm"", -33.8301]]"
adaw	ʃat	-10.4132	"[[""ʃat"", -10.4132], [""taħat"", -10.8663], [""malat"", -10.9362], [""ʔatta"", -12.8021], [""jaṯmā"", -12.8174], [""malk"", -13.0138], [""ʔars"", -13.3063], [""zajt"", -13.3063], [""beːt"", -13.444], [""ʔakal"", -13.464]]"
adawa	ʔatta	-12.8356	"[[""ʔatta"", -12.8356], [""taħat"", -13.1802], [""ʔakal"", -13.5243], [""jaṯmā"", -13.5832], [""ʃat"", -13.7593], [""malat"", -14.4253], [""ʔalaʃija"", -14.7705], [""kalb"", -14.9253], [""pani"", -15.2463], [""ʃar"", -15.5842]]"
adawai	pani	-15.1671	"[[""pani"", -15.1671], [""taħat"", -16.1547], [""ʔatta"", -16.332], [""ʔakal"", -16.3548], [""mamlaːḵaː"", -16.5369], [""jaṯmā"", -17.0676], [""ʃat"", -17.1278], [""ʔalaʃija"", -17.5823], [""kalb"", -17.7381], [""malat"", -17.9139]]"
adawaij	qaráʔ	-18.4119	"[[""qaráʔ"", -18.4119], [""alef"", -18.4719], [""pani"", -18.6472], [""ʔaḫ"", -18.8219], [""ph"", -18.8265], [""ʃāqḗḏ"", -19.1543], [""taħat"", -19.3134], [""mamlaːḵaː"", -19.3504], [""ʔakal"", -19.462], [""ʔatta"", -19.8278]]"
adawaija	ʔalaʃija	-20.9999	"[[""ʔalaʃija"", -20.9999], [""qaráʔ"", -21.9099], [""ʃāqḗḏ"", -21.9561], [""alef"", -21.9772], [""pani"", -22.1026], [""ʔatta"", -22.1644], [""ʔaḫ"", -22.223], [""taħat"", -22.2742], [""ph"", -22.3336], [""mamlaːḵaː"", -22.4187]]"
adi	ʔanī	-9.6698	"[[""ʔanī"", -9.6698], [""pani"", -9.6698], [""alef"", -11.5051], [""miː"", -11.7721], [""huː"", -12.1474], [""ʕsˤ"", -12.1474], [""jām"", -12.7891], [""ʔab"", -12.7891], [""ʃar"", -12.7891], [""ʃat"", -12.7891]]"
adik	miː	-12.2188	"[[""miː"", -12.2188], [""pani"", -13.1618], [""ʔanī"", -13.1618], [""alef"", -14.4973], [""ʕsˤ"", -14.9765], [""huː"", -14.9765], [""baniːm"", -15.2521], [""lib"", -15.631], [""bin"", -15.631], [""ʔij"", -15.631]]"
adiki	miː	-15.0396	"[[""miː"", -15.0396], [""ʔanī"", -15.5694], [""pani"", -15.5694], [""alef"", -17.5947], [""baniːm"", -17.7759], [""huː"", -17.9765], [""ʕsˤ"", -17.9765], [""bint"", -18.323], [""lib"", -18.3341], [""bin"", -18.3341]]"
adikit	miː	-17.731	"[[""miː"", -17.731], [""pani"", -19.0716], [""ʔanī"", -19.0716], [""alef"", -19.1767], [""baniːm"", -20.5227], [""huː"", -21.0773], [""ʕsˤ"", -21.0773], [""bint"", -21.3715], [""ʔij"", -21.3993], [""lib"", -21.3993]]"
adikite	miː	-20.7941	"[[""miː"", -20.7941], [""alef"", -22.0617], [""ʃadû"", -22.5051], [""naħnu"", -22.5395], [""pani"", -22.5735], [""ʔanī"", -22.5735], [""baniːm"", -23.4571], [""sˤīdūn"", -23.4869], [""huː"", -24.1021], [""sˤūr"", -24.115]]"
adikites	ʃiħēt	-22.074	"[[""ʃiħēt"", -22.074], [""beːt"", -22.3108], [""miː"", -23.9941], [""ʃat"", -24.616], [""bint"", -24.8592], [""alef"", -25.185], [""beːruːt"", -25.2611], [""huː"", -25.3415], [""naħnu"", -25.9447], [""ʃurʃ"", -25.9999]]"
adikitesi	ʃiħēt	-25.5631	"[[""ʃiħēt"", -25.5631], [""beːt"", -25.8149], [""miː"", -27.2624], [""pani"", -27.8077], [""ʃat"", -28.0954], [""huː"", -28.207], [""bint"", -28.3445], [""alef"", -28.4129], [""beːruːt"", -28.6818], [""ʔanī"", -28.6878]]"
adikitesir	ʃiħēt	-29.0479	"[[""ʃiħēt"", -29.0479], [""beːt"", -29.3179], [""miː"", -30.407], [""pani"", -31.3115], [""huː"", -31.3254], [""ʃat"", -31.5749], [""alef"", -31.7], [""ħrsˤ"", -31.7854], [""bint"", -31.8296], [""ʕsˤ"", -31.8543]]"
adikitet	miː	-23.9941	"[[""miː"", -23.9941], [""alef"", -24.8439], [""huː"", -25.3415], [""ʃadû"", -26.0071], [""naħnu"", -26.0451], [""pani"", -26.075], [""ʔanī"", -26.075], [""sˤīdūn"", -26.3399], [""maːqoːm"", -26.4388], [""baniːm"", -26.5118]]"
adikitete	miː	-27.266	"[[""miː"", -27.266], [""alef"", -27.934], [""huː"", -28.1978], [""ʃadû"", -28.6595], [""ʔalmono"", -28.66], [""naħnu"", -28.6759], [""maːqoːm"", -29.0111], [""sˤīdūn"", -29.0251], [""pani"", -29.5763], [""ʔanī"", -29.5763]]"
adikiteter	miː	-30.5824	"[[""miː"", -30.5824], [""huː"", -30.9869], [""alef"", -31.1468], [""maːqoːm"", -31.7875], [""sˤīdūn"", -32.0847], [""ʔalmono"", -32.1365], [""ʃadû"", -32.1647], [""naħnu"", -32.1826], [""beːruːt"", -32.5174], [""sˤūr"", -32.7281]]"
adikitu	miː	-20.7941	"[[""miː"", -20.7941], [""alef"", -22.0617], [""ʔanī"", -22.5735], [""pani"", -22.5735], [""baniːm"", -23.4571], [""ʕsˤ"", -24.2448], [""huː"", -24.2448], [""ʃiħēt"", -24.5065], [""bint"", -24.5571], [""bin"", -24.5994]]"
adikituj	alef	-19.3584	"[[""alef"", -19.3584], [""miː"", -23.9941], [""ʔaḫ"", -24.3082], [""hʔ"", -25.8371], [""qnʔ"", -25.8475], [""qaráʔ"", -25.8555], [""dqq"", -25.9375], [""bʔ"", -25.9512], [""ph"", -25.9512], [""ʕbh"", -25.9664]]"
adikituja	alef	-22.8656	"[[""alef"", -22.8656], [""ʔaḫ"", -27.2219], [""miː"", -27.266], [""ʔanī"", -27.8304], [""ʔab"", -27.9866], [""ʔars"", -28.0117], [""məɡennā"", -28.7072], [""ʔatta"", -28.8756], [""qaráʔ"", -29.0399], [""jaṯmā"", -29.2045]]"
adikitujas	alef	-26.3727	"[[""alef"", -26.3727], [""ʔars"", -28.2222], [""ʔʃ"", -28.2538], [""beːt"", -28.2845], [""ʔatta"", -28.2855], [""ʔt"", -28.3653], [""ʔakal"", -28.4859], [""ʃiħēt"", -29.0528], [""taħat"", -29.4445], [""malat"", -29.4684]]"
aea	huː	-9.1314	"[[""huː"", -9.1314], [""ʔatta"", -9.7288], [""jaṯmā"", -9.7288], [""ʃadû"", -10.2714], [""naħnu"", -10.4447], [""alef"", -11.3549], [""qoːl"", -11.9093], [""sˤūr"", -12.1318], [""ʕsˤ"", -12.1474], [""miː"", -12.1474]]"
aead	huː	-11.9546	"[[""huː"", -11.9546], [""jaṯmā"", -13.2282], [""ʔatta"", -13.2282], [""ʃadû"", -13.6809], [""naħnu"", -13.935], [""alef"", -14.2413], [""qoːl"", -14.624], [""ʕsˤ"", -14.9765], [""miː"", -14.9765], [""malk"", -15.1477]]"
aeadi	huː	-15.0545	"[[""huː"", -15.0545], [""ʔanī"", -15.1232], [""pani"", -15.1232], [""jaṯmā"", -16.7241], [""ʔatta"", -16.7241], [""ʃadû"", -17.0961], [""alef"", -17.2662], [""naħnu"", -17.4184], [""qoːl"", -17.5625], [""miː"", -17.7682]]"
aeadik	huː	-18.2693	"[[""huː"", -18.2693], [""ʔanī"", -18.6187], [""pani"", -18.6187], [""miː"", -18.6931], [""jaṯmā"", -20.2165], [""ʔatta"", -20.2165], [""alef"", -20.3809], [""ʃadû"", -20.5163], [""qoːl"", -20.6255], [""baniːm"", -20.6799]]"
aeadiki	pani	-21.1222	"[[""pani"", -21.1222], [""ʔanī"", -21.1222], [""miː"", -21.5329], [""huː"", -21.5476], [""baniːm"", -23.2446], [""mamlaːḵaː"", -23.4982], [""alef"", -23.5575], [""ʔatta"", -23.7056], [""jaṯmā"", -23.7056], [""qoːl"", -23.7678]]"
aeadikit	miː	-24.2887	"[[""miː"", -24.2887], [""ʔanī"", -24.6254], [""pani"", -24.6254], [""huː"", -24.866], [""alef"", -25.3013], [""baniːm"", -26.0186], [""mamlaːḵaː"", -26.3382], [""qoːl"", -26.9652], [""maːqoːm"", -27.0571], [""koːhen"", -27.0792]]"
aeadikite	miː	-27.3713	"[[""miː"", -27.3713], [""naħnu"", -28.1144], [""pani"", -28.1284], [""ʔanī"", -28.1284], [""ʃadû"", -28.1486], [""alef"", -28.2011], [""huː"", -28.2029], [""ʃalāmu"", -28.5361], [""ʔanaħnu"", -28.6265], [""baniːm"", -28.9681]]"
aeadikitet	miː	-30.581	"[[""miː"", -30.581], [""alef"", -31.0059], [""huː"", -31.1607], [""naħnu"", -31.6203], [""pani"", -31.6313], [""ʔanī"", -31.6313], [""ʃadû"", -31.6514], [""maːqoːm"", -31.8166], [""baniːm"", -32.0321], [""ʃalāmu"", -32.038]]"
aid	miː	-9.1314	"[[""miː"", -9.1314], [""ʔanī"", -10.346], [""pani"", -10.346], [""alef"", -11.5051], [""huː"", -12.1474], [""ʕsˤ"", -12.1474], [""baniːm"", -12.4695], [""lib"", -12.5357], [""bin"", -12.5357], [""ʔij"", -12.5357]]"
aida	miː	-11.9546	"[[""miː"", -11.9546], [""ʔatta"", -12.8003], [""jaṯmā"", -12.8003], [""ʔanī"", -13.7273], [""pani"", -13.7273], [""alef"", -14.4049], [""ʕsˤ"", -14.9765], [""huː"", -14.9765], [""baniːm"", -15.172], [""malk"", -15.3663]]"
aidaa	ʔatta	-15.0343	"[[""ʔatta"", -15.0343], [""jaṯmā"", -15.0343], [""miː"", -15.0545], [""ʔanī"", -17.0226], [""pani"", -17.0226], [""alef"", -17.3655], [""ʔalaʃija"", -17.9357], [""ʕsˤ"", -17.9765], [""huː"", -17.9765], [""ʃaʕr"", -18.0765]]"
aidaau	miː	-18.2693	"[[""miː"", -18.2693], [""jaṯmā"", -18.5381], [""ʔatta"", -18.5381], [""mamlaːḵaː"", -19.0047], [""ʔanī"", -20.3502], [""pani"", -20.3502], [""alef"", -20.4149], [""kʰammaːn"", -20.4215], [""ʕsˤ"", -21.0773], [""huː"", -21.0773]]"
aidaj	alef	-12.3487	"[[""alef"", -12.3487], [""ʔaḫ"", -12.3883], [""qaráʔ"", -12.7133], [""miː"", -15.0545], [""hʔ"", -15.7212], [""qnʔ"", -15.8337], [""ʃāqḗḏ"", -15.8653], [""bʔ"", -15.898], [""ph"", -15.898], [""dqq"", -16.0076]]"
aidaja	ʔaḫ	-15.7131	"[[""ʔaḫ"", -15.7131], [""alef"", -15.8533], [""qaráʔ"", -16.1922], [""ʔanī"", -17.4528], [""ʔab"", -17.4586], [""ʔars"", -17.4832], [""ʔatta"", -17.9555], [""jaṯmā"", -18.1646], [""miː"", -18.2693], [""ʃāqḗḏ"", -18.6666]]"
aidajas	ʔars	-17.6943	"[[""ʔars"", -17.6943], [""ʔʃ"", -17.7323], [""ʔatta"", -17.7523], [""ʔt"", -17.8437], [""ʔakal"", -17.9599], [""taħat"", -18.433], [""malat"", -18.4489], [""ʃat"", -18.9386], [""ʔaḫ"", -19.0661], [""alef"", -19.3569]]"
aij	alef	-6.2703	"[[""alef"", -6.2703], [""ʔaḫ"", -6.9216], [""hʔ"", -9.1137], [""miː"", -9.1314], [""qnʔ"", -9.3539], [""bʔ"", -9.3933], [""ph"", -9.3933], [""dqq"", -9.6986], [""qaráʔ"", -9.7033], [""ʕbh"", -9.7388]]"
aija	ʔaḫ	-9.7656	"[[""ʔaḫ"", -9.7656], [""alef"", -9.7739], [""ʔanī"", -10.451], [""ʔab"", -10.4563], [""ʔars"", -10.482], [""miː"", -11.9546], [""ʔatta"", -12.0058], [""qaráʔ"", -12.324], [""hʔ"", -12.3968], [""huː"", -12.5661]]"
ain	miː	-9.1314	"[[""miː"", -9.1314], [""ʔanī"", -10.346], [""pani"", -10.346], [""alef"", -11.5051], [""huː"", -12.1474], [""ʕsˤ"", -12.1474], [""baniːm"", -12.4695], [""lib"", -12.5357], [""bin"", -12.5357], [""ʔij"", -12.5357]]"
aina	miː	-11.9546	"[[""miː"", -11.9546], [""ʔatta"", -12.8003], [""jaṯmā"", -12.8003], [""ʔanī"", -13.7273], [""pani"", -13.7273], [""alef"", -14.4049], [""ʕsˤ"", -14.9765], [""huː"", -14.9765], [""baniːm"", -15.172], [""malk"", -15.3663]]"
ainaj	alef	-12.3487	"[[""alef"", -12.3487], [""ʔaḫ"", -12.3883], [""qaráʔ"", -12.7133], [""miː"", -15.0545], [""hʔ"", -15.7212], [""qnʔ"", -15.8337], [""ʃāqḗḏ"", -15.8653], [""bʔ"", -15.898], [""ph"", -15.898], [""dqq"", -16.0076]]"
ainaja	ʔaḫ	-15.7131	"[[""ʔaḫ"", -15.7131], [""alef"", -15.8533], [""qaráʔ"", -16.1922], [""ʔanī"", -17.4528], [""ʔab"", -17.4586], [""ʔars"", -17.4832], [""ʔatta"", -17.9555], [""jaṯmā"", -18.1646], [""miː"", -18.2693], [""ʃāqḗḏ"", -18.6666]]"
ainajar	ʔaḫ	-19.0661	"[[""ʔaḫ"", -19.0661], [""alef"", -19.3569], [""qaráʔ"", -19.6561], [""ʔanī"", -20.2748], [""ʔars"", -20.29], [""ʔab"", -20.2934], [""mamlaːḵaː"", -21.2086], [""ʔatta"", -21.2868], [""miː"", -21.5476], [""jaṯmā"", -21.669]]"
ainajare	ʔaḫ	-22.4399	"[[""ʔaḫ"", -22.4399], [""ʔanaħnu"", -22.6082], [""maːqoːm"", -22.6465], [""ʔalmono"", -22.8132], [""alef"", -22.8594], [""qaráʔ"", -23.1066], [""ʔanī"", -23.3699], [""ʔars"", -23.38], [""ʔab"", -23.4024], [""ʔārōn"", -23.6345]]"
ainajaret	huː	-23.888	"[[""huː"", -23.888], [""maːqoːm"", -24.8321], [""ʔaḫ"", -25.8296], [""ʔalmono"", -25.984], [""ʔanaħnu"", -26.1103], [""ʃāqḗḏ"", -26.269], [""alef"", -26.2759], [""ʔārōn"", -26.4755], [""qabrum"", -26.5313], [""qaráʔ"", -26.5458]]"
ainajareta	ʔatta	-26.5757	"[[""ʔatta"", -26.5757], [""huː"", -26.7143], [""maːqoːm"", -27.5489], [""ʔaḫ"", -29.139], [""ʃāqḗḏ"", -29.1405], [""ʔalmono"", -29.2325], [""qaráʔ"", -29.352], [""qoːl"", -29.3853], [""ʔārōn"", -29.5696], [""ʔanaħnu"", -29.5741]]"
ainw	ʃat	-11.7105	"[[""ʃat"", -11.7105], [""miː"", -11.9546], [""ʃiħēt"", -13.3246], [""beːt"", -13.444], [""malk"", -13.6616], [""bint"", -13.6937], [""taħat"", -13.7109], [""ħjt"", -13.7711], [""jrħ"", -13.7949], [""ʔrk"", -13.7949]]"
ainwa	ʔatta	-13.7036	"[[""ʔatta"", -13.7036], [""taħat"", -14.7268], [""ʃat"", -14.727], [""jaṯmā"", -14.8193], [""ʔakal"", -14.8393], [""kalb"", -14.9464], [""miː"", -15.0545], [""pani"", -15.168], [""ʃar"", -15.6231], [""ʃadû"", -15.6474]]"
ainwaz	ʔatta	-17.2035	"[[""ʔatta"", -17.2035], [""taħat"", -17.5658], [""ʔakal"", -17.6686], [""kalb"", -17.7523], [""ʃat"", -17.9067], [""pani"", -18.0287], [""mamlaːḵaː"", -18.1869], [""miː"", -18.2693], [""jaṯmā"", -18.3044], [""ʃadû"", -18.4586]]"
ainwaza	ʔatta	-19.722	"[[""ʔatta"", -19.722], [""taħat"", -20.1407], [""jaṯmā"", -20.4067], [""ʔakal"", -20.4919], [""kalb"", -20.5632], [""pani"", -20.8675], [""mamlaːḵaː"", -20.9701], [""ʃat"", -20.975], [""ʃadû"", -21.2718], [""ʃaʕr"", -21.2718]]"
ainwazaΦ	taħat	-23.1658	"[[""taħat"", -23.1658], [""ʔatta"", -23.2266], [""mamlaːḵaː"", -23.3847], [""ʔakal"", -23.5969], [""kalb"", -23.6548], [""jaṯmā"", -23.9082], [""pani"", -23.9688], [""ʃat"", -24.1786], [""ʃadû"", -24.3641], [""ʃaʕr"", -24.3641]]"
ainwazaΦn	taħat	-26.3433	"[[""taħat"", -26.3433], [""mamlaːḵaː"", -26.3616], [""ʔatta"", -26.7309], [""ʔakal"", -26.8182], [""kalb"", -26.8626], [""pani"", -27.1815], [""jaṯmā"", -27.4092], [""ʃat"", -27.4534], [""ʃadû"", -27.5723], [""ʃaʕr"", -27.5723]]"
ainwazaΦni	pani	-27.2112	"[[""pani"", -27.2112], [""mamlaːḵaː"", -29.4995], [""taħat"", -29.5982], [""ʔakal"", -30.1034], [""kalb"", -30.1345], [""ʔatta"", -30.2349], [""ħajjím"", -30.2442], [""ʃat"", -30.7724], [""ʃadû"", -30.8443], [""ʃaʕr"", -30.8443]]"
aiΘ	lib	-6.2742	"[[""lib"", -6.2742], [""bin"", -6.2742], [""ʔij"", -6.289], [""jām"", -6.9216], [""ħajjím"", -6.9416], [""ʃar"", -6.9501], [""ʔab"", -6.9501], [""alef"", -6.9732], [""sˤīdūn"", -8.7113], [""miː"", -8.9037]]"
aiΘt	alef	-6.9497	"[[""alef"", -6.9497], [""bin"", -9.7664], [""lib"", -9.7664], [""ʔij"", -9.7962], [""ɡādēr"", -10.313], [""jām"", -10.4003], [""meːm"", -10.4188], [""ħajjím"", -10.4431], [""ʔab"", -10.4571], [""ʃar"", -10.4571]]"
aiΘti	alef	-9.779	"[[""alef"", -9.779], [""ʔanī"", -10.4534], [""pani"", -10.4534], [""meːm"", -12.6343], [""beːt"", -12.6517], [""lib"", -12.8778], [""bin"", -12.8778], [""ɡādēr"", -13.1684], [""ʔij"", -13.3011], [""miː"", -13.5462]]"
aiΘtij	alef	-7.0052	"[[""alef"", -7.0052], [""miː"", -13.3639], [""ʔanī"", -13.9605], [""pani"", -13.9606], [""bʔ"", -14.0234], [""meːm"", -15.3565], [""beːt"", -15.3644], [""ʕbh"", -15.6986], [""baniːm"", -16.0079], [""dqq"", -16.081]]"
aiΘtija	alef	-10.5124	"[[""alef"", -10.5124], [""miː"", -16.191], [""ʔanī"", -17.4392], [""pani"", -17.4676], [""bʔ"", -17.5306], [""meːm"", -18.3003], [""beːt"", -18.3048], [""məɡennā"", -18.703], [""baniːm"", -18.7323], [""ʔalaʃija"", -19.0406]]"
aiΘtijas	alef	-14.0196	"[[""alef"", -14.0196], [""beːt"", -16.1035], [""malat"", -17.6378], [""rʔʃ"", -17.7285], [""mʔt"", -17.84], [""beːruːt"", -18.5145], [""miː"", -19.2974], [""bint"", -19.6666], [""zajt"", -20.5123], [""ʔars"", -20.5568]]"
aiΘtijasa	alef	-17.5268	"[[""alef"", -17.5268], [""beːt"", -19.6094], [""ʔatta"", -20.5559], [""ʔalaʃija"", -21.0601], [""malat"", -21.1412], [""jaṯmā"", -21.2046], [""rʔʃ"", -21.2355], [""mʔt"", -21.3468], [""ʔakal"", -21.4493], [""beːruːt"", -22.0146]]"
aiΘtijasas	alef	-21.034	"[[""alef"", -21.034], [""beːt"", -22.1412], [""malat"", -23.0994], [""taħat"", -23.211], [""ʔatta"", -23.7461], [""beːruːt"", -23.7772], [""rʔʃ"", -24.0513], [""mʔt"", -24.1628], [""ʔakal"", -24.2496], [""mamlaːḵaː"", -24.3009]]"
