lost	top1_known	score	top10
adadau	ħdθ-	-15.3403	"[[""ħdθ-"", -15.3403], [""ħamθ-"", -15.4461], [""muxx-"", -16.0897], [""U₃"", -17.0572], [""muxx"", -17.4263], [""θalaːθ-"", -17.6875], [""θin-"", -17.756], [""ħaraθ-"", -17.789], [""θ̣ahr"", -18.311], [""ħam"", -18.8884]]"
adadaut	ħdθ-	-18.4427	"[[""ħdθ-"", -18.4427], [""ħamθ-"", -18.5492], [""muxx-"", -19.1949], [""U₃"", -20.2315], [""θin-"", -20.7809], [""θalaːθ-"", -20.7829], [""ħaraθ-"", -20.8791], [""muxx"", -20.9306], [""θ̣ahr"", -21.4551], [""ħamsˤ́-"", -21.8119]]"
adadauti	ħdθ-	-21.6557	"[[""ħdθ-"", -21.6557], [""ħamθ-"", -21.7675], [""muxx-"", -22.4157], [""U₃"", -23.4538], [""θin-"", -23.8939], [""θalaːθ-"", -23.9895], [""ħaraθ-"", -24.0791], [""ħamsˤ́-"", -24.3961], [""muxx"", -24.435], [""ħisˤ́n-"", -24.5053]]"
adadautin	θ̣ahr	-23.4603	"[[""θ̣ahr"", -23.4603], [""θ̣urr"", -24.5424], [""θ̣abj"", -24.5743], [""θ̣ipr"", -24.5743], [""ħdθ-"", -24.9302], [""ħamθ-"", -25.049], [""muxx-"", -25.7002], [""-r"", -26.0318], [""hwj"", -26.0346], [""θawr"", -26.1227]]"
adadautinu	θ̣ahr	-26.965	"[[""θ̣ahr"", -26.965], [""θ̣ill-"", -27.3442], [""θ̣urr-"", -27.3442], [""θ̣upr-"", -27.4073], [""ħakˤl-"", -27.4193], [""θ̣urr"", -28.0133], [""θ̣ipr"", -28.0757], [""θ̣abj"", -28.0757], [""ħdθ-"", -28.2442], [""ħamθ-"", -28.3703]]"
adau	U₃	-10.9467	"[[""U₃"", -10.9467], [""ħdθ-"", -11.6953], [""θin-"", -12.2061], [""hwj"", -12.8687], [""ħam"", -12.8687], [""-at-"", -13.8491], [""-aj-"", -13.8491], [""θuːm-"", -13.9815], [""ħamθ-"", -13.996], [""θ̣ill-"", -14.3304]]"
adaut	U₃	-13.9506	"[[""U₃"", -13.9506], [""ħdθ-"", -14.6175], [""θin-"", -15.0225], [""ħam"", -16.0745], [""hwj"", -16.0745], [""θuːm-"", -16.5396], [""-at-"", -16.6681], [""-aj-"", -16.6681], [""θ̣upr-"", -16.6683], [""θ̣ill-"", -16.6683]]"
adauti	U₃	-17.0572	"[[""U₃"", -17.0572], [""ħdθ-"", -17.6811], [""θin-"", -18.0157], [""θ̣ill-"", -19.2768], [""θ̣urr-"", -19.2768], [""θ̣upr-"", -19.2768], [""θuːm-"", -19.2895], [""hwj"", -19.345], [""ħam"", -19.345], [""ħisˤ́n-"", -19.3972]]"
adautin	θ̣urr	-18.6635	"[[""θ̣urr"", -18.6635], [""θ̣ahr"", -18.6902], [""θ̣abj"", -18.6973], [""θ̣ipr"", -18.6973], [""-r"", -19.3043], [""hwj"", -19.853], [""θawr"", -19.996], [""θapr"", -20.0236], [""U₃"", -20.2315], [""ħimaːr"", -20.667]]"
adautinu	θ̣ill-	-21.4688	"[[""θ̣ill-"", -21.4688], [""θ̣urr-"", -21.4688], [""θ̣upr-"", -21.536], [""ħakˤl-"", -21.5446], [""θ̣urr"", -22.1316], [""θ̣ahr"", -22.1906], [""θ̣abj"", -22.1977], [""θ̣ipr"", -22.1977], [""θawr-"", -22.7993], [""-r"", -22.8099]]"
adautinui	θ̣ill-	-24.2883	"[[""θ̣ill-"", -24.2883], [""θ̣urr-"", -24.2883], [""θ̣upr-"", -24.3634], [""ħakˤl-"", -24.3711], [""θ̣urr"", -25.599], [""θawr-"", -25.6261], [""ħapr-"", -25.6874], [""ħabl-"", -25.6874], [""ħamw-"", -25.6874], [""θ̣ahr"", -25.6886]]"
adautinuin	hwj	-25.9033	"[[""hwj"", -25.9033], [""θ̣urr"", -26.0749], [""θ̣ill-"", -27.2667], [""θ̣urr-"", -27.2667], [""θ̣upr-"", -27.4521], [""ħakˤl-"", -27.4607], [""θawr"", -27.6355], [""θ̣ahr"", -27.8696], [""θ̣ipr"", -27.8733], [""θ̣abj"", -27.8733]]"
adaw	U₃	-10.9467	"[[""U₃"", -10.9467], [""ħdθ-"", -11.6953], [""θin-"", -12.2061], [""hwj"", -12.8687], [""ħam"", -12.8687], [""-at-"", -13.8491], [""-aj-"", -13.8491], [""θuːm-"", -13.9815], [""ħamθ-"", -13.996], [""θ̣ill-"", -14.3304]]"
adawa	U₃	-13.9506	"[[""U₃"", -13.9506], [""ħdθ-"", -14.6175], [""θin-"", -15.0225], [""ħam"", -16.0745], [""hwj"", -16.0745], [""θuːm-"", -16.5396], [""-at-"", -16.6681], [""-aj-"", -16.6681], [""θ̣upr-"", -16.6683], [""θ̣ill-"", -16.6683]]"
adawai	U₃	-17.0572	"[[""U₃"", -17.0572], [""ħdθ-"", -17.6811], [""θin-"", -18.0157], [""θ̣ill-"", -19.2768], [""θ̣urr-"", -19.2768], [""θ̣upr-"", -19.2768], [""θuːm-"", -19.2895], [""hwj"", -19.345], [""ħam"", -19.345], [""ħisˤ́n-"", -19.3972]]"
adawaij	U₃	-20.2315	"[[""U₃"", -20.2315], [""ħdθ-"", -20.8278], [""θin-"", -21.112], [""ħamsˤ́-"", -21.8934], [""ħisˤ́n-"", -21.9514], [""θ̣upr-"", -22.0523], [""θ̣ill-"", -22.0523], [""θ̣urr-"", -22.0523], [""θuːm-"", -22.165], [""ħakˤl-"", -22.4164]]"
adawaija	U₃	-23.4538	"[[""U₃"", -23.4538], [""ħdθ-"", -24.0297], [""θin-"", -24.2763], [""ħamsˤ́-"", -24.5256], [""ħisˤ́n-"", -24.6639], [""θ̣ill-"", -24.9417], [""θ̣upr-"", -24.9417], [""θ̣urr-"", -24.9417], [""θuːm-"", -25.1296], [""ħakˤl-"", -25.3384]]"
adi	U₃	-8.1187	"[[""U₃"", -8.1187], [""ħdθ-"", -9.0879], [""θin-"", -9.7733], [""hwj"", -9.7806], [""ħam"", -9.7806], [""-at-"", -11.2432], [""-aj-"", -11.2432], [""-b"", -11.3633], [""-r"", -11.3633], [""ħamθ-"", -11.4369]]"
adik	θ̣ahr	-9.8284	"[[""θ̣ahr"", -9.8284], [""θ̣abj"", -9.8286], [""θ̣ipr"", -9.8286], [""θ̣urr"", -9.8286], [""θin-"", -10.3258], [""ħam"", -10.4295], [""θuːm"", -10.4735], [""θawr"", -10.4803], [""θalɡ"", -10.4803], [""ħupn"", -10.4803]]"
adiki	θin-	-12.5669	"[[""θin-"", -12.5669], [""θ̣ill-"", -12.6197], [""θ̣upr-"", -12.6197], [""θ̣urr-"", -12.6197], [""θuːm-"", -12.6216], [""θ̣ahr"", -12.6279], [""θ̣ipr"", -12.628], [""θ̣urr"", -12.628], [""θ̣abj"", -12.628], [""θuːm"", -12.6473]]"
adikit	θuːm-	-14.7927	"[[""θuːm-"", -14.7927], [""θ̣ill-"", -15.0524], [""θ̣urr-"", -15.0524], [""θ̣upr-"", -15.0524], [""θin-"", -15.3002], [""θuːm"", -15.3614], [""ħamθ-"", -15.7024], [""ħabl-"", -15.7058], [""ħapr-"", -15.7058], [""θawr-"", -15.7058]]"
adikite	θuːm	-12.6846	"[[""θuːm"", -12.6846], [""ħam"", -14.0205], [""ħaliːb"", -14.8793], [""xatˤm"", -15.2962], [""xatan"", -15.8635], [""θuːm-"", -15.9352], [""tihaːm"", -16.092], [""ħupn"", -16.3449], [""θalɡ"", -16.3449], [""θ̣abj"", -16.7513]]"
adikites	θuːm-	-15.5376	"[[""θuːm-"", -15.5376], [""θuːm"", -16.1907], [""θin-"", -16.8711], [""ximʔat"", -17.4933], [""ħam"", -17.5277], [""ħaliːb-"", -17.7321], [""ħisˤ́n-"", -17.9823], [""ħaliːb"", -18.3847], [""hadad-"", -18.528], [""xatan-"", -18.714]]"
adikitesi	θuːm-	-18.3616	"[[""θuːm-"", -18.3616], [""θ̣amiʔ-"", -19.4996], [""θuːm"", -19.6964], [""θin-"", -19.6972], [""ximʔat"", -20.2941], [""ħaliːb-"", -20.5556], [""ħisˤ́n-"", -20.8031], [""ħam"", -21.0349], [""hadad-"", -21.2742], [""θajan-"", -21.5393]]"
adikitesir	ximʔat	-20.2519	"[[""ximʔat"", -20.2519], [""θuːm-"", -21.4664], [""ħamaːt"", -22.2152], [""θ̣amiʔ-"", -22.3224], [""θin-"", -22.8033], [""θuːm"", -23.2016], [""ħaliːb-"", -23.6596], [""ħisˤ́n-"", -23.9023], [""xamʃ-"", -24.1383], [""hadad-"", -24.3042]]"
adikitet	θuːm-	-15.5376	"[[""θuːm-"", -15.5376], [""θuːm"", -16.1907], [""θin-"", -16.8711], [""ħam"", -17.5277], [""ħaliːb-"", -17.7321], [""ħisˤ́n-"", -17.9823], [""ħaliːb"", -18.3847], [""hadad-"", -18.528], [""θajan-"", -18.714], [""xatan-"", -18.714]]"
adikitete	θuːm-	-18.3461	"[[""θuːm-"", -18.3461], [""θuːm"", -18.6059], [""θin-"", -19.6894], [""θaʕlab"", -20.2728], [""ħam"", -20.3437], [""ħaliːb-"", -20.5356], [""ħaliːb"", -20.6206], [""ħisˤ́n-"", -20.7615], [""xatˤm"", -21.0042], [""hadad-"", -21.1912]]"
adikiteter	θuːm-	-20.9564	"[[""θuːm-"", -20.9564], [""θuːm"", -22.113], [""ħamaːt"", -22.1192], [""θin-"", -22.5145], [""hadad-"", -22.8254], [""ħisˤ́n-"", -22.8717], [""ħaliːb-"", -23.0386], [""ximʔat"", -23.0941], [""θaʕlab-"", -23.109], [""xamʃ-"", -23.5826]]"
adikitu	θuːm-	-17.4057	"[[""θuːm-"", -17.4057], [""θ̣ill-"", -17.8674], [""θ̣urr-"", -17.8674], [""θ̣upr-"", -17.8674], [""θin-"", -18.2501], [""θuːm"", -18.3024], [""ħamθ-"", -18.5215], [""ħamw-"", -18.5236], [""ħabl-"", -18.5236], [""ħajb-"", -18.5236]]"
adikituj	θuːm-	-20.233	"[[""θuːm-"", -20.233], [""ħamsˤ́-"", -20.7876], [""θ̣ill-"", -20.8589], [""θ̣upr-"", -20.8589], [""θ̣urr-"", -20.8589], [""θin-"", -21.3219], [""θuːm"", -21.3691], [""ħamθ-"", -21.5159], [""ħajb-"", -21.5175], [""ħapr-"", -21.5175]]"
adikituja	θuːm-	-23.1897	"[[""θuːm-"", -23.1897], [""ħamsˤ́-"", -23.2597], [""θ̣ill-"", -23.9531], [""θ̣urr-"", -23.9531], [""θ̣upr-"", -23.9531], [""θin-"", -24.4717], [""θuːm"", -24.5157], [""ħamiːsˤ́-"", -24.5331], [""ħamθ-"", -24.613], [""ħarb-"", -24.6142]]"
adikitujas	ħamsˤ́-	-25.9486	"[[""ħamsˤ́-"", -25.9486], [""θuːm-"", -26.2336], [""ħamiːsˤ́-"", -27.0531], [""θ̣ill-"", -27.115], [""θ̣urr-"", -27.115], [""θ̣upr-"", -27.115], [""ħamasˤ́-"", -27.4887], [""ħaːmisˤ́-"", -27.5498], [""θin-"", -27.6759], [""θuːm"", -27.7176]]"
aea	-b	-6.36	"[[""-b"", -6.36], [""U₃"", -8.1187], [""bin-"", -9.0879], [""dam-"", -9.0879], [""ða-"", -9.1032], [""ba-"", -9.1032], [""dam"", -9.3632], [""min"", -9.3632], [""bin"", -9.3632], [""mut-"", -9.7733]]"
aead	muxx	-9.7459	"[[""muxx"", -9.7459], [""-b"", -9.8641], [""U₃"", -10.9467], [""dam-"", -11.6953], [""bin-"", -11.6953], [""ða-"", -11.8206], [""ba-"", -11.8206], [""mut-"", -12.2061], [""maj-"", -12.2061], [""kˤamħ"", -12.2755]]"
aeadi	muxx-	-12.5688	"[[""muxx-"", -12.5688], [""ħdθ-"", -12.6186], [""muxx"", -13.2222], [""ħamθ-"", -13.2734], [""ʃidθ-"", -13.2764], [""-b"", -13.3674], [""U₃"", -13.9506], [""bin-"", -14.6175], [""dam-"", -14.6175], [""ʕisˤ̂"", -14.7358]]"
aeadik	muxx-	-15.3783	"[[""muxx-"", -15.3783], [""ħdθ-"", -15.4357], [""niħnu"", -15.8913], [""ħamθ-"", -16.0819], [""ʃidθ-"", -16.1008], [""muxx"", -16.3297], [""baθan-"", -16.5235], [""naxar-"", -16.5264], [""naħat-"", -16.5264], [""nahar-"", -16.5264]]"
aeadiki	ba-	-16.8692	"[[""ba-"", -16.8692], [""ða-"", -16.8692], [""muxx-"", -18.3287], [""ħdθ-"", -18.5336], [""baθan-"", -18.7599], [""naħaʃ-"", -18.7609], [""naħat-"", -18.7609], [""naxar-"", -18.7609], [""nahar-"", -18.7609], [""ħamθ-"", -18.9132]]"
aeadikit	ða-	-19.6972	"[[""ða-"", -19.6972], [""ba-"", -19.6972], [""muxx-"", -21.3851], [""baθan-"", -21.4852], [""naħaʃ-"", -21.4858], [""naxar-"", -21.4858], [""naħat-"", -21.4858], [""nahar-"", -21.4858], [""ħdθ-"", -21.7476], [""nuːr-"", -21.7825]]"
aeadikite	ɡiːd	-19.6935	"[[""ɡiːd"", -19.6935], [""nuːb"", -19.6935], [""θuːm"", -19.6989], [""bin"", -21.033], [""dam"", -21.033], [""min"", -21.033], [""ħam"", -21.0349], [""ʕaθ̣m"", -21.2947], [""ħaliːb"", -21.8895], [""ðakˤan"", -21.9759]]"
aeadikitet	θuːm-	-22.5519	"[[""θuːm-"", -22.5519], [""baθan-"", -23.0473], [""ɡiːd"", -23.1997], [""nuːb"", -23.1997], [""θuːm"", -23.205], [""dam-"", -23.8831], [""bin-"", -23.8831], [""θin-"", -23.8853], [""ʕaθ̣m-"", -24.1455], [""min"", -24.5402]]"
aid	U₃	-8.1187	"[[""U₃"", -8.1187], [""hwj"", -10.4814], [""ħam"", -10.4814], [""-aj-"", -11.2432], [""-at-"", -11.2432], [""-b"", -11.3633], [""-r"", -11.3633], [""-iʃ"", -11.5351], [""kˤamħ"", -11.5993], [""muxx"", -11.6622]]"
aida	U₃	-10.9467	"[[""U₃"", -10.9467], [""ħdθ-"", -12.1883], [""θin-"", -13.2671], [""hwj"", -13.2847], [""ħam"", -13.2847], [""-at-"", -13.8491], [""-aj-"", -13.8491], [""muxx-"", -14.3124], [""ħamθ-"", -14.3724], [""-r"", -14.4053]]"
aidaa	U₃	-13.9506	"[[""U₃"", -13.9506], [""ħdθ-"", -14.8637], [""θin-"", -15.7066], [""ħam"", -16.3735], [""hwj"", -16.3735], [""-at-"", -16.6681], [""-aj-"", -16.6681], [""ħamθ-"", -17.0404], [""muxx-"", -17.0958], [""θuːm-"", -17.4199]]"
aidaau	U₃	-17.0572	"[[""U₃"", -17.0572], [""ħdθ-"", -17.8354], [""θin-"", -18.5251], [""ħam"", -19.5798], [""hwj"", -19.5798], [""-at-"", -19.6166], [""-aj-"", -19.6166], [""ħamθ-"", -19.956], [""θuːm-"", -20.0003], [""ʕaθ̣m-"", -20.1309]]"
aidaj	U₃	-13.9506	"[[""U₃"", -13.9506], [""ħdθ-"", -14.8637], [""θin-"", -15.7066], [""ħam"", -16.3735], [""hwj"", -16.3735], [""-at-"", -16.6681], [""-aj-"", -16.6681], [""ħamθ-"", -17.0404], [""muxx-"", -17.0958], [""θuːm-"", -17.4199]]"
aidaja	U₃	-17.0572	"[[""U₃"", -17.0572], [""ħdθ-"", -17.8354], [""θin-"", -18.5251], [""ħam"", -19.5798], [""hwj"", -19.5798], [""-at-"", -19.6166], [""-aj-"", -19.6166], [""ħamθ-"", -19.956], [""θuːm-"", -20.0003], [""ʕaθ̣m-"", -20.1309]]"
aidajas	U₃	-20.2315	"[[""U₃"", -20.2315], [""daθʔ"", -20.2441], [""ħdθ-"", -20.9365], [""θin-"", -21.5193], [""-at-"", -22.6525], [""-aj-"", -22.6525], [""θuːm-"", -22.762], [""θ̣upr-"", -22.778], [""θ̣ill-"", -22.778], [""θ̣urr-"", -22.778]]"
aij	U₃	-8.1187	"[[""U₃"", -8.1187], [""-at-"", -11.2432], [""-aj-"", -11.2432], [""-b"", -11.3633], [""-r"", -11.3633], [""-iʃ"", -11.5351], [""ða-"", -12.1474], [""ba-"", -12.1474], [""laː"", -12.1474], [""la-"", -12.1474]]"
aija	U₃	-10.9467	"[[""U₃"", -10.9467], [""-aj-"", -13.8491], [""-at-"", -13.8491], [""-r"", -14.4053], [""-b"", -14.4053], [""-iʃ"", -14.5247], [""laː"", -14.9765], [""ba-"", -14.9765], [""ða-"", -14.9765], [""la-"", -14.9765]]"
ain	-r	-6.3678	"[[""-r"", -6.3678], [""U₃"", -8.1187], [""maːj"", -10.3616], [""piːl"", -10.3616], [""hwj"", -10.3857], [""paj"", -10.4256], [""ʔil"", -10.4256], [""laː"", -10.8637], [""la-"", -10.8637], [""-aj-"", -11.0297]]"
aina	-r	-9.8719	"[[""-r"", -9.8719], [""U₃"", -10.9467], [""-aj-"", -11.879], [""laː"", -13.1732], [""la-"", -13.1732], [""maːj-"", -13.206], [""nuːr-"", -13.206], [""paj-"", -13.2703], [""maj-"", -13.2703], [""ʔil-"", -13.2703]]"
ainaj	-r	-13.3751	"[[""-r"", -13.3751], [""U₃"", -13.9506], [""-aj-"", -14.7013], [""la-"", -15.9275], [""laː"", -15.9275], [""maːj-"", -16.0249], [""nuːr-"", -16.0249], [""ʔil-"", -16.0949], [""maj-"", -16.0949], [""paj-"", -16.0949]]"
ainaja	-r	-16.8775	"[[""-r"", -16.8775], [""U₃"", -17.0572], [""-aj-"", -17.7831], [""la-"", -18.8871], [""laː"", -18.8871], [""maːj-"", -19.1207], [""nuːr-"", -19.1207], [""paj-"", -19.1976], [""ʔil-"", -19.1976], [""maj-"", -19.1976]]"
ainajar	U₃	-20.2315	"[[""U₃"", -20.2315], [""raʔʃ"", -20.2557], [""-r"", -20.3791], [""-iʃ"", -20.6952], [""ŝarʃ"", -20.9152], [""bajt"", -20.9168], [""-aj-"", -20.9728], [""laː"", -21.9643], [""la-"", -21.9643], [""jad-"", -22.1998]]"
ainajare	-b	-21.9698	"[[""-b"", -21.9698], [""lapt-"", -23.1028], [""raʔʃ-"", -23.1028], [""jawm"", -23.1956], [""wajn"", -23.1956], [""liʃaːn"", -23.213], [""U₃"", -23.4538], [""-at-"", -23.4823], [""libb"", -23.4965], [""jad"", -23.5118]]"
ainajaret	tiʃʕ-	-25.3396	"[[""tiʃʕ-"", -25.3396], [""-b"", -25.4767], [""raʔʃ-"", -25.9296], [""lapt-"", -25.9296], [""jawm-"", -26.0389], [""liʃaːn-"", -26.0639], [""jad-"", -26.2863], [""rabb-"", -26.3113], [""raʕd-"", -26.3113], [""libb-"", -26.3113]]"
ainajareta	tiʃʕ-	-28.1628	"[[""tiʃʕ-"", -28.1628], [""jawm-"", -28.8679], [""liʃaːn-"", -28.8844], [""-b"", -28.9835], [""ʔarsˤ́"", -29.0149], [""lapt-"", -29.0351], [""raʔʃ-"", -29.0351], [""rabb-"", -29.133], [""libb-"", -29.133], [""raʕd-"", -29.133]]"
ainw	-r	-9.8719	"[[""-r"", -9.8719], [""U₃"", -10.9467], [""-aj-"", -11.879], [""laː"", -13.1732], [""la-"", -13.1732], [""maːj-"", -13.206], [""nuːr-"", -13.206], [""paj-"", -13.2703], [""maj-"", -13.2703], [""ʔil-"", -13.2703]]"
ainwa	-r	-13.3751	"[[""-r"", -13.3751], [""U₃"", -13.9506], [""-aj-"", -14.7013], [""la-"", -15.9275], [""laː"", -15.9275], [""maːj-"", -16.0249], [""nuːr-"", -16.0249], [""ʔil-"", -16.0949], [""maj-"", -16.0949], [""paj-"", -16.0949]]"
ainwaz	-r	-16.8775	"[[""-r"", -16.8775], [""U₃"", -17.0572], [""ʔalp"", -17.4207], [""-aj-"", -17.7831], [""warik"", -18.7146], [""laː"", -18.8871], [""la-"", -18.8871], [""nuːr-"", -19.1207], [""maːj-"", -19.1207], [""paj-"", -19.1881]]"
ainwaza	U₃	-20.2315	"[[""U₃"", -20.2315], [""birk-"", -20.2708], [""ʔalp-"", -20.2708], [""malk-"", -20.2708], [""ħalkˤ"", -20.2708], [""-r"", -20.3791], [""ʔalp"", -20.9277], [""-aj-"", -20.9728], [""la-"", -21.9643], [""laː"", -21.9643]]"
ainwazaΦ	malk-	-23.097	"[[""malk-"", -23.097], [""ħalkˤ"", -23.097], [""birk-"", -23.097], [""ʔalp-"", -23.097], [""U₃"", -23.4538], [""-r"", -23.8799], [""-aj-"", -24.221], [""warakˤ-"", -24.2869], [""ʔalp"", -24.4347], [""janakˤ-"", -24.7152]]"
ainwazaΦn	bakˤl	-25.6698	"[[""bakˤl"", -25.6698], [""-r"", -25.8097], [""ʔalp-"", -26.2024], [""birk-"", -26.2024], [""ħalkˤ"", -26.2024], [""malk-"", -26.2024], [""piːl"", -26.3849], [""U₃"", -26.712], [""warakˤ-"", -26.7805], [""kˤabr"", -26.8834]]"
ainwazaΦni	ħakˤl-	-28.515	"[[""ħakˤl-"", -28.515], [""bakˤl"", -29.1739], [""-r"", -29.316], [""birk-"", -29.423], [""malk-"", -29.423], [""ʔalp-"", -29.423], [""ħalkˤ"", -29.423], [""warakˤ-"", -29.6189], [""ħapr-"", -29.8425], [""piːl"", -29.8876]]"
aiΘ	U₃	-8.1187	"[[""U₃"", -8.1187], [""-aj-"", -11.2432], [""-at-"", -11.2432], [""-b"", -11.3633], [""-r"", -11.3633], [""-iʃ"", -11.5351], [""ʕanz"", -11.89], [""laː"", -12.1474], [""la-"", -12.1474], [""ba-"", -12.1474]]"
aiΘt	U₃	-10.9467	"[[""U₃"", -10.9467], [""-at-"", -13.8491], [""-aj-"", -13.8491], [""-r"", -14.4053], [""-b"", -14.4053], [""-iʃ"", -14.5247], [""ʕanz-"", -14.729], [""laː"", -14.9765], [""la-"", -14.9765], [""ða-"", -14.9765]]"
aiΘti	U₃	-13.9506	"[[""U₃"", -13.9506], [""-aj-"", -16.6681], [""-at-"", -16.6681], [""-r"", -17.5387], [""-b"", -17.5387], [""ʕanz-"", -17.5514], [""-iʃ"", -17.6191], [""laː"", -17.9765], [""ba-"", -17.9765], [""la-"", -17.9765]]"
aiΘtij	U₃	-17.0572	"[[""U₃"", -17.0572], [""-aj-"", -19.6166], [""-at-"", -19.6166], [""ʕanz-"", -20.6486], [""-b"", -20.7328], [""-r"", -20.7328], [""-iʃ"", -20.7824], [""ba-"", -21.0773], [""la-"", -21.0773], [""laː"", -21.0773]]"
aiΘtija	U₃	-20.2315	"[[""U₃"", -20.2315], [""-aj-"", -22.6525], [""-at-"", -22.6525], [""ʕanz-"", -23.859], [""-r"", -23.9705], [""-b"", -23.9705], [""-iʃ"", -23.9944], [""zamar-"", -24.2076], [""ʕazab-"", -24.2408], [""ða-"", -24.2448]]"
aiΘtijas	U₃	-23.4538	"[[""U₃"", -23.4538], [""-aj-"", -25.7518], [""-at-"", -25.7518], [""ʕisˤ́-"", -27.1017], [""ʕanz-"", -27.1311], [""zamar-"", -27.1449], [""-r"", -27.2408], [""-b"", -27.2408], [""-iʃ"", -27.2426], [""ʕazab-"", -27.3356]]"
