linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-i-nwa-za-*56	ainwazaΦ	ʃarpta-(t)	-13.3899	ʃarpta-(t) (-13.39); kulumsis (-14.17); kudkit (-14.33)	8
a-i-nwa-za-*56-n	ainwazaΦn	trfãn	-15.1011	trfãn (-15.10); ʃarpta-(t) (-16.09); ʃlːẽtsad (-17.46)	9
a-i-nwa-za-*56-ni	ainwazaΦni	kʷrata-(d)	-18.3979	kʷrata-(d) (-18.40); trfãn (-18.61); tarptʰa-(d) (-18.65)	10
a-i-*301-ti	aiΘti	kʷe-	-13.2242	kʷe- (-13.22); kʷi- (-13.22); kʷel- (-13.82)	5
a-i-*301-ti-j	aiΘtij	kofu	-15.8264	kofu (-15.83); kʷi- (-16.18); kʷe- (-16.18)	6
a-i-*301-ti-ja	aiΘtija	kʷi=k	-16.176	kʷi=k (-16.18); helũk (-16.37); kukok (-16.79)	7
a-i-*301-ti-ja-s	aiΘtijas	kuka-	-18.3107	kuka- (-18.31); sfa (-18.62); kʷãn-(t) (-19.08)	8
a-i-*301-ti-ja-sa	aiΘtijasa	kuka-	-17.9626	kuka- (-17.96); kudkit (-18.39); kulumsis (-19.97)	9
a-i-*301-ti-ja-sa-s	aiΘtijasas	kuka-	-20.7701	kuka- (-20.77); kudkit (-21.90); tsa- (tsak) (-22.15)	10
a-i-*301-u-j	aiΘuj	kofu	-12.5553	kofu (-12.56); kʷe- (-13.22); kʷi- (-13.22)	5
a-i-*301-u-ja	aiΘuja	kʷi=k	-13.22	kʷi=k (-13.22); helũk (-13.28); kukok (-13.29)	6
a-i-*301-u-t	aiΘut	kʷe-	-13.2242	kʷe- (-13.22); kʷi- (-13.22); kʷel- (-13.82)	5
a-i-*301-u-ti	aiΘuti	kʷi-	-16.1802	kʷi- (-16.18); kʷe- (-16.18); kʷel- (-16.65)	6
a-i-*301-u-ti-n	aiΘutin	kʷen	-17.4678	kʷen (-17.47); ʃawn (-19.14); tamn (-19.14)	7
a-i-*301-u-ti-nu	aiΘutinu	kʷeːn-	-19.0273	kʷeːn- (-19.03); ta-(d) (-19.25); tro-(d) (-19.52)	8
a-i-*301-u-ti-nu-j	aiΘutinuj	kʷeːn-	-21.8517	kʷeːn- (-21.85); kʷalːmlːu (-21.93); ta-(d) (-22.07)	9
a-i-*301-u-ti-nu-ja	aiΘutinuja	kʷalmlus	-22.5834	kʷalmlus (-22.58); helũk (-23.07); kʷeːn- (-24.96)	10
a-i-*301-wa	aiΘwa	=ms	-8.7811	=ms (-8.78); kʷi=k (-10.39); kʷisk (-11.48)	5
a-i-*301-wa-e	aiΘwae	=ms	-12.2883	=ms (-12.29); ko-(t) (-13.58); kʷi=k (-13.90)	6
a-i-*301-wa-e-a	aiΘwaea	kʷisk	-14.7113	kʷisk (-14.71); =ms (-15.10); kʷi=k (-15.90)	7
a-i-*301-wa-e-a-d	aiΘwaead	fabatko	-16.8	fabatko (-16.80); kʷisk (-18.22); ʃarpta-(t) (-18.38)	8
a-i-*301-wa-e-a-di	aiΘwaeadi	takto-	-19.5683	takto- (-19.57); karfto- (-19.60); tso- (-19.97)	9
a-i-*301-wa-e-a-di-k	aiΘwaeadik	takto-	-22.3924	takto- (-22.39); karfto- (-22.42); tso- (-22.80)	10
a-i-*301-wa-j	aiΘwaj	=ms	-12.2883	=ms (-12.29); kofu (-12.57); ko-(t) (-13.58)	6
a-i-*301-wa-ja	aiΘwaja	buk	-14.0214	buk (-14.02); puk (-14.02); kʷisk (-14.71)	7
a-i-*301-wa-ja-a	aiΘwajaa	kukok	-16.6602	kukok (-16.66); kʷisk (-16.76); puk (-16.84)	8
a-i-*301-wa-ja-a-d	aiΘwajaad	fabatko	-18.7837	fabatko (-18.78); kukok (-19.53); ʃarpta-(t) (-20.03)	9
a-i-*301-wa-ja-a-di	aiΘwajaadi	karfto-	-21.7233	karfto- (-21.72); takto- (-21.74); fabatko (-22.29)	10
a-i-*301-wa-ja-a-j	aiΘwajaaj	kofuu	-19.5636	kofuu (-19.56); ʃarpta-(t) (-20.03); kukok (-20.12)	9
a-i-*301-wa-ja-a-ja	aiΘwajaaja	kukok	-21.9664	kukok (-21.97); kʷisk (-22.83); ʃarpta-(t) (-22.88)	10
a-i-*301-wa-ja-j	aiΘwajaj	kofuu	-16.064	kofuu (-16.06); buk (-17.53); puk (-17.53)	8
a-i-*301-wa-ja-ja	aiΘwajaja	kukok	-19.4912	kukok (-19.49); kofuu (-19.57); buk (-19.94)	9
a-i-*301-wa-ja-ja-a	aiΘwajajaa	kukok	-21.7437	kukok (-21.74); ʃarpta-(t) (-22.60); kʷisk (-22.71)	10
a-i-*301-wa-ja-ja-d	aiΘwajajad	fabatko	-22.284	fabatko (-22.28); kukok (-22.42); ʃarpta-(t) (-22.63)	10
a-i-*301-wa-ja-ja-i	aiΘwajajai	ʃarpta-(t)	-22.6324	ʃarpta-(t) (-22.63); kukok (-22.95); kofuu (-23.07)	10
a-i-*301-wa-ja-ja-j	aiΘwajajaj	kofuu	-21.4877	kofuu (-21.49); ʃarpta-(t) (-22.63); kukok (-22.95)	10
a-i-*301-wa-ja-ja-s	aiΘwajajas	ʃarpta-(t)	-22.6319	ʃarpta-(t) (-22.63); kukok (-22.95); kofuu (-23.07)	10
a-i-*301-wa-ja-s	aiΘwajas	sfa	-17.5259	sfa (-17.53); buk (-17.53); puk (-17.53)	8
a-i-*301-wa-ja-se	aiΘwajase	kuka-	-17.2737	kuka- (-17.27); wsta- (-17.96); tawsa- (-19.59)	9
a-i-*301-wa-ja-se-k	aiΘwajasek	kuka-	-20.0979	kuka- (-20.10); wsta- (-20.79); tawsa- (-22.42)	10
a-i-*301-wa-ja-t	aiΘwajat	buk	-17.5286	buk (-17.53); puk (-17.53); kʷisk (-18.22)	8
a-i-*301-wa-ja-tu	aiΘwajatu	buk	-21.0358	buk (-21.04); puk (-21.04); ʃarpta-(t) (-21.19)	9
a-i-*301-wa-ja-tu-r	aiΘwajatur	ʃarpta-(t)	-24.2767	ʃarpta-(t) (-24.28); puk (-24.54); buk (-24.54)	10
a-ja-a-d	ajaad	kukok	-6.1996	kukok (-6.20); kuka- (-7.95); tutra- (-8.40)	5
a-ja-a-di	ajaadi	kukok	-9.3197	kukok (-9.32); tutrlo- (-9.40); tso- (-9.45)	6
a-ja-a-di-k	ajaadik	tutrlo-	-12.2233	tutrlo- (-12.22); tso- (-12.28); kukok (-12.55)	7
a-ja-a-di-ki	ajaadiki	tutrlo-	-15.3247	tutrlo- (-15.32); tso- (-15.38); takto- (-15.67)	8
a-ja-a-di-ki-t	ajaadikit	tutrlo-	-18.5411	tutrlo- (-18.54); tse- (-18.60); tso- (-18.61)	9
a-ja-a-di-ki-te	ajaadikite	tse-	-21.7059	tse- (-21.71); tutrlo- (-21.82); tso- (-21.89)	10
a-ja-a-j	ajaaj	kukok	-6.7874	kukok (-6.79); kuka- (-7.95); tutra- (-8.40)	5
a-ja-a-ja	ajaaja	kukok	-8.6233	kukok (-8.62); kuka- (-10.66); kʷisk (-11.09)	6
a-ja-di	ajadi	kukok	-6.8916	kukok (-6.89); tutrlo- (-7.00); tso- (-7.04)	5
a-ja-di-k	ajadik	tutrlo-	-9.821	tutrlo- (-9.82); tso- (-9.87); kukok (-10.01)	6
a-ja-di-ki	ajadiki	tutrlo-	-12.9202	tutrlo- (-12.92); tso- (-12.97); kukok (-13.24)	7
a-ja-di-ki-t	ajadikit	tutrlo-	-16.1342	tutrlo- (-16.13); tse- (-16.19); tso- (-16.19)	8
a-ja-di-ki-tu	ajadikitu	tse-	-19.2924	tse- (-19.29); tutrlo- (-19.41); tso- (-19.48)	9
a-ja-di-ki-tu-j	ajadikituj	tse-	-22.5143	tse- (-22.51); tutrlo- (-22.73); tso- (-22.80)	10
a-ja-i-n	ajain	tutra-	-6.8149	tutra- (-6.81); kud (-7.01); kuka- (-8.31)	5
a-ja-i-n-w	ajainw	tutra-	-9.0559	tutra- (-9.06); tutrlo- (-9.65); kud (-10.51)	6
a-ja-i-nwa	ajainwa	tutra-	-11.789	tutra- (-11.79); tutrlo- (-12.11); kukok (-12.55)	7
a-ja-i-nwa-z	ajainwaz	tutra-	-14.2157	tutra- (-14.22); kulumsis (-14.67); kudkit (-14.79)	8
a-ja-i-nwa-za	ajainwaza	kulumsis	-11.4041	kulumsis (-11.40); kudkit (-11.60); tutra- (-14.43)	9
a-ja-i-nwa-za-*56	ajainwazaΦ	kulumsis	-14.9111	kulumsis (-14.91); kudkit (-15.11); tutra- (-17.27)	10
a-ja-ja	ajaja	kukok	-6.1468	kukok (-6.15); kuka- (-8.01); tutra- (-8.66)	5
a-ja-ja-a	ajajaa	kukok	-8.3399	kukok (-8.34); kuka- (-10.58); kʷisk (-10.67)	6
a-ja-ja-d	ajajad	kukok	-9.0144	kukok (-9.01); kuka- (-10.69); tutra- (-11.10)	6
a-ja-ja-di	ajajadi	kukok	-12.1347	kukok (-12.13); tutrlo- (-12.21); tso- (-12.96)	7
a-ja-ja-di-k	ajajadik	tutrlo-	-15.0314	tutrlo- (-15.03); kukok (-15.36); tso- (-15.78)	8
a-ja-ja-di-ki	ajajadiki	tutrlo-	-18.1332	tutrlo- (-18.13); kukok (-18.65); tsuwe- (-18.81)	9
a-ja-ja-di-ki-t	ajajadikit	tutrlo-	-21.3498	tutrlo- (-21.35); tsuve- (-21.66); tsuwe- (-21.66)	10
a-ja-ja-i	ajajai	kukok	-9.6019	kukok (-9.60); kuka- (-10.69); tutra- (-11.10)	6
a-ja-ja-i-n	ajajain	tutra-	-12.3598	tutra- (-12.36); kud (-12.92); kukok (-13.06)	7
a-ja-ja-i-n-w	ajajainw	tutra-	-14.6541	tutra- (-14.65); tutrlo- (-15.24); tsuni- (-16.01)	8
a-ja-ja-i-nwa	ajajainwa	tutra-	-17.4009	tutra- (-17.40); tutrlo- (-17.72); kusedus pusedus (-17.83)	9
a-ja-ja-i-nwa-z	ajajainwaz	tutra-	-19.839	tutra- (-19.84); kulumsis (-20.13); tutrlo- (-20.55)	10
a-ja-ja-j	ajajaj	kukok	-9.6018	kukok (-9.60); kofuu (-9.70); kuka- (-10.69)	6
a-ja-ja-ja	ajajaja	kukok	-11.4432	kukok (-11.44); kusedus pusedus (-11.85); kofuu (-13.20)	7
a-ja-ja-s	ajajas	kukok	-9.6019	kukok (-9.60); kuka- (-9.74); sfa (-10.51)	6
a-ja-ja-sa	ajajasa	kuka-	-9.5626	kuka- (-9.56); kudkit (-9.74); kulumsis (-10.52)	7
a-ja-ja-sa-s	ajajasas	fẽnstifi	-11.946	fẽnstifi (-11.95); tsfisa- (-12.36); kuka- (-12.37)	8
a-ja-ja-sa-sa	ajajasasa	tsfisa-	-12.0262	tsfisa- (-12.03); tsati- (-14.44); estsats (-15.02)	9
a-ja-ja-sa-sa-r	ajajasasar	tsfisa-	-14.844	tsfisa- (-14.84); tsati- (-17.26); tsaʃi-(t) (-17.46)	10
a-ja-ja-w	ajajaw	kukok	-9.6019	kukok (-9.60); tsuwe- (-10.31); kuka- (-10.69)	6
a-ja-ja-wa	ajajawa	kukok	-11.4572	kukok (-11.46); kup- (-12.27); kulumsis (-12.38)	7
a-ja-re	ajare	kuka-	-8.3108	kuka- (-8.31); tutra- (-8.70); kukok (-9.08)	5
a-ja-re-t	ajaret	kuka-	-11.2532	kuka- (-11.25); tutra- (-11.51); kukok (-12.35)	6
a-ja-re-ta	ajareta	kukok	-12.5493	kukok (-12.55); kuka- (-14.28); tutra- (-14.50)	7
a-ja-sa	ajasa	kuka-	-3.9375	kuka- (-3.94); kudkit (-4.48); kukok (-6.20)	5
a-ja-sa-s	ajasas	kuka-	-6.745	kuka- (-6.75); kudkit (-7.98); fata (-8.50)	6
a-ja-sa-sa	ajasasa	satit	-8.4916	satit (-8.49); titiɕ (-8.49); tsati- (-8.53)	7
a-ja-sa-sa-r	ajasasar	tsati-	-11.3482	tsati- (-11.35); tsaʃi-(t) (-11.71); satit (-12.00)	8
a-ja-sa-sa-ra	ajasasara	tsaʃi-(t)	-13.9127	tsaʃi-(t) (-13.91); tsati- (-14.45); titiɕ (-14.81)	9
a-ja-sa-sa-ra-m	ajasasaram	tsaʃi-(t)	-14.144	tsaʃi-(t) (-14.14); tsa-(t) (-17.65); tsati- (-17.66)	10
a-ja-se	ajase	kuka-	-3.9389	kuka- (-3.94); tutra- (-7.16); tfi- (-7.44)	5
a-ja-se-k	ajasek	kuka-	-6.7632	kuka- (-6.76); tutra- (-9.98); tfi- (-10.27)	6
a-ja-se-ka	ajaseka	kuka-	-9.8676	kuka- (-9.87); kudkit (-11.49); kʷe(si)=k (-12.35)	7
a-ja-se-ka-n	ajasekan	kuka-	-13.0875	kuka- (-13.09); tsa-(t) (-13.09); kudkit (-14.99)	8
a-ja-se-ka-na	ajasekana	tsa-(t)	-15.8658	tsa-(t) (-15.87); kuka- (-16.37); kʷisk (-17.24)	9
a-ja-se-ka-na-s	ajasekanas	sfatrtʰa-	-17.1288	sfatrtʰa- (-17.13); tsa-(t) (-17.96); tesasta (-18.69)	10
a-ja-tu	ajatu	kuka-	-8.3108	kuka- (-8.31); tutra- (-8.70); kukok (-9.08)	5
a-ja-tu-r	ajatur	kuka-	-11.2532	kuka- (-11.25); tutra- (-11.51); kukok (-12.35)	6
a-ja-tu-ru	ajaturu	kuka-	-14.3207	kuka- (-14.32); tutra- (-14.51); kukok (-15.66)	7
a-ja-tu-ru-s	ajaturus	kuka-	-17.1957	kuka- (-17.20); tutra- (-17.55); sfa (-18.61)	8
a-ja-tu-ru-sa	ajaturusa	kuka-	-17.9133	kuka- (-17.91); kudkit (-18.38); kukok (-19.17)	9
a-ja-tu-ru-sa-i	ajaturusai	kuka-	-20.7568	kuka- (-20.76); kudkit (-21.89); ʃupat(i)- (-22.14)	10
a-ja-wa	ajawa	kukok	-6.2001	kukok (-6.20); kup- (-6.35); kuka- (-8.20)	5
a-ka-na	akana	fẽtwinte-	-6.8825	fẽtwinte- (-6.88); fẽtamn (-6.96); eʃt (-7.00)	5
a-ka-na-s	akanas	tesasta	-6.9327	tesasta (-6.93); tesa (-7.41); teli (-8.10)	6
a-ka-na-si	akanasi	tesasta	-10.4338	tesasta (-10.43); tesa (-10.91); etla- (-10.94)	7
a-ma-i-n	amain	katosn	-7.6246	katosn (-7.62); kot (-7.70); sof (-7.70)	5
a-ma-i-na	amaina	kot	-10.5109	kot (-10.51); sof (-10.51); kof(i)- (-11.06)	6
a-ma-i-na-j	amainaj	kofu	-10.5077	kofu (-10.51); ko-(t) (-11.63); kofuu (-12.72)	7
a-ma-i-na-ja	amainaja	kofu	-14.0145	kofu (-14.01); ko-(t) (-14.43); kofuu (-15.97)	8
a-ma-i-na-ja-r	amainajar	ko-(t)	-16.8326	ko-(t) (-16.83); kotʰtʰ(i)- (-17.37); kofu (-17.52)	9
a-ma-i-na-ja-re	amainajare	kotʰtʰ(i)-	-19.2789	kotʰtʰ(i)- (-19.28); kolts(i)- (-19.52); ko-(t) (-19.83)	10
a-ma-na	amana	sof	-7.0051	sof (-7.01); kot (-7.01); katosn (-7.63)	5
a-ma-na-d	amanad	ko-(t)	-9.1608	ko-(t) (-9.16); sof (-10.51); kot (-10.51)	6
a-ma-na-da	amanada	aɕtrkoɕ	-7.63	aɕtrkoɕ (-7.63); astrko- (-10.48); astrkota- (-11.05)	7
a-ma-na-da-w	amanadaw	aɕtrkoɕ	-11.1371	aɕtrkoɕ (-11.14); astrkota- (-13.23); astrko- (-13.31)	8
a-ma-na-da-wa	amanadawa	aɕtrkoɕ	-13.9494	aɕtrkoɕ (-13.95); astrkota- (-15.84); kolts(i)- (-16.01)	9
a-ma-na-da-wa-i	amanadawai	aɕtrkoɕ	-17.457	aɕtrkoɕ (-17.46); kolts(i)- (-18.02); kotsw(i)- (-18.45)	10
a-ma-si	amasi	sfa-	-7.4448	sfa- (-7.44); tfi- (-7.44); sof (-7.70)	5
a-ma-si-r	amasir	kof(i)-	-10.2483	kof(i)- (-10.25); tfi- (-10.27); sfa- (-10.27)	6
a-ma-si-ru	amasiru	kof(i)-	-12.6993	kof(i)- (-12.70); sfa- (-13.37); tfi- (-13.37)	7
a-ma-si-ru-t	amasirut	kof(i)-	-15.4605	kof(i)- (-15.46); tfi- (-16.59); sfa- (-16.59)	8
a-ma-si-ru-te	amasirute	kof(i)-	-18.3764	kof(i)- (-18.38); tfi- (-19.88); sfa- (-19.88)	9
a-ma-te	amate	kot	-7.6999	kot (-7.70); sof (-7.70); kof(i)- (-9.06)	5
a-me-i-t	ameit	ko-(t)	-11.0555	ko-(t) (-11.06); tso- (-12.17); sako- (-12.90)	5
a-me-i-ti	ameiti	ko-(t)	-13.5059	ko-(t) (-13.51); tso- (-15.38); kof(i)- (-16.10)	6
a-me-u-n	ameun	ko-(t)	-11.0555	ko-(t) (-11.06); fadol (-11.14); kʷen (-11.25)	5
a-me-u-na	ameuna	kot	-11.2017	kot (-11.20); sof (-11.20); ko-(t) (-12.04)	6
a-me-u-na-k	ameunak	ko-(t)	-11.646	ko-(t) (-11.65); fakarse (-14.46); sof (-14.71)	7
a-me-u-na-ka	ameunaka	ko-(t)	-14.4438	ko-(t) (-14.44); timleɕ (-16.06); tse- (-16.87)	8
a-me-u-na-ka-n	ameunakan	ʃlːẽtsad	-16.7742	ʃlːẽtsad (-16.77); ko-(t) (-16.84); kafolːtsn (-17.46)	9
a-me-u-na-ka-na	ameunakana	korfi-(d)	-18.7239	korfi-(d) (-18.72); kolts(i)- (-19.53); ʃlːẽtsad (-19.61)	10
a-me-u-na-r	ameunar	ko-(t)	-11.646	ko-(t) (-11.65); kot (-14.71); sof (-14.71)	7
a-me-u-na-ru	ameunaru	ko-(t)	-14.4689	ko-(t) (-14.47); kot (-18.22); sof (-18.22)	8
a-me-u-na-ru-k	ameunaruk	ko-(t)	-17.5722	ko-(t) (-17.57); kolts(i)- (-20.33); korfi-(d) (-20.50)	9
a-me-u-na-ru-ka	ameunaruka	ko-(t)	-20.7648	ko-(t) (-20.76); ãntʰẽt (-21.57); kolts(i)- (-22.68)	10
a-na-da	anada	aɕtrkoɕ	-6.9157	aɕtrkoɕ (-6.92); kukok (-6.92); ʃanto- (-6.96)	5
a-na-da-w	anadaw	ʃanto-	-9.7798	ʃanto- (-9.78); tso- (-9.86); trf(i)- (-10.36)	6
a-na-da-wa	anadawa	trf(i)-	-12.7429	trf(i)- (-12.74); ʃanto- (-12.88); tso- (-12.97)	7
a-na-da-wa-i	anadawai	trf(i)-	-15.3568	trf(i)- (-15.36); ko-(t) (-15.45); srfast(i)- (-15.97)	8
a-na-da-wa-i-j	anadawaij	kofu	-16.8304	kofu (-16.83); srfast(i)- (-17.61); trf(i)- (-18.11)	9
a-na-da-wa-i-ja	anadawaija	srfast(i)-	-19.8005	srfast(i)- (-19.80); kofu (-20.34); kotʰtʰ(i)- (-20.87)	10
a-na-i-*301	anaiΘ	trf(i)-	-8.3673	trf(i)- (-8.37); karʃ- (-9.09); trfãn (-9.36)	5
a-na-i-*301-t	anaiΘt	trf(i)-	-10.368	trf(i)- (-10.37); karʃ- (-12.20); trfãn (-12.56)	6
a-na-i-*301-ti	anaiΘti	trf(i)-	-12.8167	trf(i)- (-12.82); karʃ- (-15.42); trfãn (-15.83)	7
a-na-i-*301-ti-j	anaiΘtij	trf(i)-	-15.4992	trf(i)- (-15.50); taakʷu (-18.26); trfno-(d) (-18.44)	8
a-na-i-*301-ti-ja	anaiΘtija	trf(i)-	-18.328	trf(i)- (-18.33); trfno-(d) (-21.15); taakʷu (-21.77)	9
a-na-i-*301-ti-ja-s	anaiΘtijas	trf(i)-	-21.122	trf(i)- (-21.12); vsta (-22.12); tsẽnʃi-(t) (-22.63)	10
a-na-i-*301-u	anaiΘu	trf(i)-	-10.368	trf(i)- (-10.37); karʃ- (-12.20); trfãn (-12.56)	6
a-na-i-*301-u-t	anaiΘut	trf(i)-	-12.8167	trf(i)- (-12.82); karʃ- (-15.42); trfãn (-15.83)	7
a-na-i-*301-u-ti	anaiΘuti	trf(i)-	-15.4992	trf(i)- (-15.50); trfno-(d) (-18.44); karʃ- (-18.71)	8
a-na-i-*301-u-ti-n	anaiΘutin	trf(i)-	-18.328	trf(i)- (-18.33); trfãn (-19.18); trfno-(d) (-19.85)	9
a-na-i-*301-u-ti-nu	anaiΘutinu	trfno-(d)	-19.5091	trfno-(d) (-19.51); trf(i)- (-21.26); tdi-(d) (-22.23)	10
a-na-si	anasi	trfãn	-7.282	trfãn (-7.28); tʰorsa- (-7.36); tarta- (-7.36)	5
a-na-si-s	anasis	trf(i)-	-9.1538	trf(i)- (-9.15); trfãn (-10.14); tʰorsa- (-10.17)	6
