linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-i-nwa-za-*56-ni	ainwazaΦni	ejeti	-28.203	ejeti (-28.20); ojeti (-28.20); oːj (-28.67)	10
a-i-*301-ti	aiΘti	oː	-13.621	oː (-13.62); deɣʷ (-14.48); peɣʷ (-14.48)	5
a-i-*301-ti-j	aiΘtij	ɡʷeɡ	-13.5677	ɡʷeɡ (-13.57); ɣʷreɡ (-15.84); kʷek (-16.16)	6
a-i-*301-ti-ja	aiΘtija	ɣʷekʷ	-15.7343	ɣʷekʷ (-15.73); ɡʷeɡ (-17.06); ɣʷokʷs (-18.52)	7
a-i-*301-ti-ja-s	aiΘtijas	ɣʷekʷ	-18.5558	ɣʷekʷ (-18.56); ɡʷeɡ (-20.56); ɣʷokʷs (-21.23)	8
a-i-*301-ti-ja-sa	aiΘtijasa	ɣʷekʷ	-21.6574	ɣʷekʷ (-21.66); ɡʷeɡʷome (-24.03); ɡʷeɡ (-24.04)	9
a-i-*301-ti-ja-sa-s	aiΘtijasas	ɣʷekʷ	-24.874	ɣʷekʷ (-24.87); ɡʷeɡʷome (-27.21); ɣʷokʷs (-27.23)	10
a-i-*301-u-j	aiΘuj	eti	-10.9432	eti (-10.94); enu (-10.94); oːl (-11.16)	5
a-i-*301-u-ja	aiΘuja	enu	-13.7647	enu (-13.76); eti (-13.76); iskos (-13.92)	6
a-i-*301-u-t	aiΘut	eti	-10.9432	eti (-10.94); enu (-10.94); eːn (-11.16)	5
a-i-*301-u-ti	aiΘuti	enu	-13.7647	enu (-13.76); eti (-13.76); oːl (-14.67)	6
a-i-*301-u-ti-n	aiΘutin	eti	-17.2675	eti (-17.27); enu (-17.27); ɡneɣʷ (-17.80)	7
a-i-*301-u-ti-nu	aiΘutinu	juɡtos	-17.5156	juɡtos (-17.52); ɡneɣʷt (-17.80); ɡʷeːn (-17.87)	8
a-i-*301-u-ti-nu-j	aiΘutinuj	telk	-19.2264	telk (-19.23); tetk (-19.23); denk (-19.23)	9
a-i-*301-u-ti-nu-ja	aiΘutinuja	telkʷ	-22.0824	telkʷ (-22.08); ɣʷenɡʷ (-22.37); denk (-22.73)	10
a-i-*301-wa	aiΘwa	eɡħ	-9.4102	eɡħ (-9.41); oːj (-11.16); eɡħom (-11.29)	5
a-i-*301-wa-e	aiΘwae	eɡħ	-12.9173	eɡħ (-12.92); eɡħom (-13.86); ħoɡr̩ (-14.47)	6
a-i-*301-wa-e-a	aiΘwaea	eɡħ	-16.4243	eɡħ (-16.42); eɡħom (-16.76); ħoɡr̩ (-17.56)	7
a-i-*301-wa-e-a-d	aiΘwaead	ɡʷew	-18.0837	ɡʷew (-18.08); ɣʷep (-18.08); ɣʷew (-18.08)	8
a-i-*301-wa-e-a-di	aiΘwaeadi	ħepo	-21.1378	ħepo (-21.14); ɡjewh (-21.43); ɣʷew (-21.59)	9
a-i-*301-wa-e-a-di-k	aiΘwaeadik	ħepo	-24.6356	ħepo (-24.64); ɡjewh (-24.73); ɣʷew (-25.10)	10
a-i-*301-wa-j	aiΘwaj	ħek	-12.9055	ħek (-12.91); jek (-12.91); eɡħ (-12.92)	6
a-i-*301-wa-ja	aiΘwaja	ɣʷekʷ	-15.7343	ɣʷekʷ (-15.73); ħek (-16.41); jek (-16.41)	7
a-i-*301-wa-ja-a	aiΘwajaa	ɣʷekʷ	-18.5548	ɣʷekʷ (-18.55); ħeɣʷ (-19.26); eɡħom (-19.88)	8
a-i-*301-wa-ja-a-d	aiΘwajaad	ħeɡʱ	-20.5904	ħeɡʱ (-20.59); ɡʷew (-21.08); ɣʷep (-21.08)	9
a-i-*301-wa-ja-a-di	aiΘwajaadi	ħeħoɡʱe	-23.6194	ħeħoɡʱe (-23.62); ɡeɡonhe (-23.93); ħeɡʱ (-24.10)	10
a-i-*301-wa-ja-a-j	aiΘwajaaj	ɣʷekʷ	-21.6029	ɣʷekʷ (-21.60); ɡʷeɡ (-21.67); ħek (-21.83)	9
a-i-*301-wa-ja-a-ja	aiΘwajaaja	ɣʷekʷ	-23.6073	ɣʷekʷ (-23.61); ħeɣʷ (-24.90); ɡʷeɡ (-25.18)	10
a-i-*301-wa-ja-j	aiΘwajaj	ɣʷekʷ	-18.5117	ɣʷekʷ (-18.51); jek (-18.54); ħek (-18.54)	8
a-i-*301-wa-ja-ja	aiΘwajaja	ɣʷekʷ	-20.6	ɣʷekʷ (-20.60); ħeɣʷ (-21.68); jek (-22.05)	9
a-i-*301-wa-ja-ja-a	aiΘwajajaa	ɣʷekʷ	-23.5424	ɣʷekʷ (-23.54); ħeɣʷ (-24.69); ɡʷeɡʷome (-25.42)	10
a-i-*301-wa-ja-ja-d	aiΘwajajad	ħeɡʱ	-22.7369	ħeɡʱ (-22.74); ɣʷekʷ (-23.54); kaɡʱ (-24.08)	10
a-i-*301-wa-ja-ja-i	aiΘwajajai	ɣʷekʷ	-23.5424	ɣʷekʷ (-23.54); ħeɣʷ (-24.69); ɡʷeɡʷome (-25.42)	10
a-i-*301-wa-ja-ja-j	aiΘwajajaj	ɣʷekʷ	-23.5254	ɣʷekʷ (-23.53); ɡʷeɡ (-24.45); ħeɣʷ (-24.68)	10
a-i-*301-wa-ja-ja-s	aiΘwajajas	ɣʷekʷ	-23.5427	ɣʷekʷ (-23.54); ħeɣʷ (-24.69); ħek (-25.56)	10
a-i-*301-wa-ja-s	aiΘwajas	ɣʷekʷ	-18.5558	ɣʷekʷ (-18.56); ħeɣʷ (-19.26); jek (-19.92)	8
a-i-*301-wa-ja-se	aiΘwajase	ɣʷekʷ	-21.6571	ɣʷekʷ (-21.66); ħeɣʷ (-22.36); eɡħom (-23.12)	9
a-i-*301-wa-ja-se-k	aiΘwajasek	ɣʷekʷ	-24.8732	ɣʷekʷ (-24.87); ħeɣʷ (-25.58); jokʷr̩ (-26.12)	10
a-i-*301-wa-ja-t	aiΘwajat	ɣʷekʷ	-18.5548	ɣʷekʷ (-18.55); ħeɣʷ (-19.26); eɡħom (-19.88)	8
a-i-*301-wa-ja-tu	aiΘwajatu	ħekos	-18.1159	ħekos (-18.12); ɣʷokʷs (-18.55); ɣʷroɡos (-18.77)	9
a-i-*301-wa-ja-tu-r	aiΘwajatur	ħekos	-21.6224	ħekos (-21.62); ɣʷokʷs (-22.06); ɣʷroɡos (-22.28)	10
a-ja-a-d	ajaad	kʷih	-8.7081	kʷih (-8.71); kap (-8.72); ɣʷew (-9.39)	5
a-ja-a-di	ajaadi	kʷih	-12.21	kʷih (-12.21); kap (-12.22); ɣʷew (-12.89)	6
a-ja-a-di-k	ajaadik	kʷih	-15.7117	kʷih (-15.71); kwoː (-15.73); kap (-15.73)	7
a-ja-a-di-ki	ajaadiki	kwoː	-18.5547	kwoː (-18.55); kʷih (-19.21); kap (-19.24)	8
a-ja-a-di-ki-t	ajaadikit	kwoː	-21.3863	kwoː (-21.39); ɡʱeu (-21.89); kʷih (-22.70)	9
a-ja-a-di-ki-te	ajaadikite	kwoː	-24.3444	kwoː (-24.34); ɡʱeu (-24.59); ɡʷʱenti (-25.88)	10
a-ja-a-j	ajaaj	kʷek	-8.7081	kʷek (-8.71); kek (-8.72); ɡʷeɡ (-10.08)	5
a-ja-a-ja	ajaaja	kʷek	-12.2097	kʷek (-12.21); kek (-12.22); ɣʷekʷ (-12.24)	6
a-ja-di	ajadi	kap	-9.4013	kap (-9.40); ɡeh (-10.09); ɡew (-10.09)	5
a-ja-di-k	ajadik	kwoː	-12.2319	kwoː (-12.23); kap (-12.91); ɡʱe (-13.59)	6
a-ja-di-ki	ajadiki	kwoː	-15.0546	kwoː (-15.05); ɡʱeu (-15.94); kap (-16.41)	7
a-ja-di-ki-t	ajadikit	kwoː	-17.8838	kwoː (-17.88); ɡʱeu (-18.39); ɡʱi (-19.52)	8
a-ja-di-ki-tu	ajadikitu	kaput	-17.7113	kaput (-17.71); kwes (-18.83); kwen (-18.83)	9
a-ja-di-ki-tu-j	ajadikituj	kaput	-21.2178	kaput (-21.22); kenk (-21.83); kwes (-22.34)	10
a-ja-i-n	ajain	kʷe	-12.1891	kʷe (-12.19); ku (-12.22); ke (-12.22)	5
a-ja-i-n-w	ajainw	keːr	-11.1615	keːr (-11.16); kʷor (-12.18); kʷej (-12.18)	6
a-ja-i-nwa	ajainwa	keːr	-14.6666	keːr (-14.67); ɡʷeru (-15.25); kʷej (-15.68)	7
a-ja-i-nwa-z	ajainwaz	ɣʷeroː	-18.0804	ɣʷeroː (-18.08); keːr (-18.17); ɡʷeru (-18.75)	8
a-ja-i-nwa-za	ajainwaza	ɣʷeroː	-20.9027	ɣʷeroː (-20.90); ɡʷeru (-21.57); keːr (-21.67)	9
a-ja-i-nwa-za-*56	ajainwazaΦ	ɣʷeroː	-23.7327	ɣʷeroː (-23.73); ɡʷeru (-25.07); keːr (-25.17)	10
a-ja-ja	ajaja	kek	-9.3986	kek (-9.40); keɣʷ (-9.43); kakka (-10.23)	5
a-ja-ja-a	ajajaa	keɣʷ	-12.2521	keɣʷ (-12.25); kek (-12.90); kakka (-12.98)	6
a-ja-ja-d	ajajad	kaɡʱ	-10.0804	kaɡʱ (-10.08); kʷih (-11.14); kap (-11.53)	6
a-ja-ja-di	ajajadi	kaɡʱ	-13.5872	kaɡʱ (-13.59); keklowe (-13.60); kʷih (-14.65)	7
a-ja-ja-di-k	ajajadik	kaɡʱ	-17.094	kaɡʱ (-17.09); keklowe (-17.10); kʷih (-18.15)	8
a-ja-ja-di-ki	ajajadiki	keklowe	-19.9187	keklowe (-19.92); kaɡʱ (-20.60); ɡeɡonhe (-21.24)	9
a-ja-ja-di-ki-t	ajajadikit	keklowe	-23.0204	keklowe (-23.02); kaɡʱ (-24.11); kwoː (-24.20)	10
a-ja-ja-i	ajajai	keɣʷ	-12.2521	keɣʷ (-12.25); kek (-12.90); kakka (-12.98)	6
a-ja-ja-i-n	ajajain	keɣʷ	-15.3533	keɣʷ (-15.35); kokʷr̩ (-16.29); kek (-16.40)	7
a-ja-ja-i-n-w	ajajainw	keːr	-16.7239	keːr (-16.72); kʷor (-17.32); kʷej (-17.32)	8
a-ja-ja-i-nwa	ajajainwa	kokʷr̩	-17.5201	kokʷr̩ (-17.52); keːr (-20.23); ɡʷeru (-20.40)	9
a-ja-ja-i-nwa-z	ajajainwaz	kokʷr̩	-20.3451	kokʷr̩ (-20.35); ɣʷeroː (-23.22); keːr (-23.73)	10
a-ja-ja-j	ajajaj	kʷek	-11.1305	kʷek (-11.13); kek (-11.31); kakka (-12.19)	6
a-ja-ja-ja	ajajaja	kakka	-11.7755	kakka (-11.78); keɣʷ (-14.52); kʷek (-14.63)	7
a-ja-ja-s	ajajas	keɣʷ	-12.2531	keɣʷ (-12.25); kek (-12.90); kakka (-13.66)	6
a-ja-ja-sa	ajajasa	keɣʷ	-15.3551	keɣʷ (-15.36); kokʷr̩ (-16.29); kakka (-16.35)	7
a-ja-ja-sa-s	ajajasas	keɣʷ	-18.5723	keɣʷ (-18.57); kokʷr̩ (-19.11); kakka (-19.82)	8
a-ja-ja-sa-sa	ajajasasa	keɣʷ	-21.8527	keɣʷ (-21.85); kokʷr̩ (-22.07); kakka (-22.78)	9
a-ja-ja-sa-sa-r	ajajasasar	kokʷr̩	-25.1118	kokʷr̩ (-25.11); keɣʷ (-25.17); kakka (-26.27)	10
a-ja-ja-w	ajajaw	keːr	-11.1435	keːr (-11.14); kʷor (-11.14); kʷej (-11.14)	6
a-ja-ja-wa	ajajawa	kokʷr̩	-11.5951	kokʷr̩ (-11.60); ɡʷeru (-14.22); keːr (-14.65)	7
a-ja-re	ajare	kʷe	-11.3127	kʷe (-11.31); ke (-12.09); ku (-12.09)	5
a-ja-re-t	ajaret	kʷe	-14.0613	kʷe (-14.06); ku (-15.24); ke (-15.24)	6
a-ja-re-ta	ajareta	kʷe	-17.0342	kʷe (-17.03); ku (-18.48); ke (-18.48)	7
a-ja-sa	ajasa	kʷe	-11.5518	kʷe (-11.55); ku (-12.22); ke (-12.22)	5
a-ja-sa-s	ajasas	kʷe	-15.0386	kʷe (-15.04); kʷ (-15.51); ke (-15.73)	6
a-ja-sa-sa	ajasasa	kʷe	-17.4887	kʷe (-17.49); kʷ (-18.80); ku (-18.83)	7
a-ja-sa-sa-r	ajasasar	kʷe	-20.9863	kʷe (-20.99); kʷ (-22.12); ku (-22.34)	8
a-ja-sa-sa-ra	ajasasara	kʷe	-23.8178	kʷe (-23.82); kʷoti (-24.97); ɣʷeroː (-25.27)	9
a-ja-sa-sa-ra-m	ajasasaram	kʷe	-27.319	kʷe (-27.32); ɣʷeroː (-27.95); kʷoti (-28.38)	10
a-ja-se	ajase	kʷe	-11.3127	kʷe (-11.31); ke (-12.09); ku (-12.09)	5
a-ja-se-k	ajasek	kʷe	-14.8039	kʷe (-14.80); kʷ (-15.51); ku (-15.60)	6
a-ja-se-ka	ajaseka	kʷe	-17.4008	kʷe (-17.40); ku (-18.75); ke (-18.75)	7
a-ja-se-ka-n	ajasekan	kʷe	-20.8993	kʷe (-20.90); kʷ (-22.12); ɣʷeroː (-22.22)	8
a-ja-se-ka-na	ajasekana	kʷe	-23.7727	kʷe (-23.77); kʷoti (-24.87); ɣʷeroː (-25.12)	9
a-ja-se-ka-na-s	ajasekanas	kʷe	-27.2742	kʷe (-27.27); ɣʷeroː (-27.83); kʷoti (-28.28)	10
a-ja-tu	ajatu	kʷis	-8.7076	kʷis (-8.71); kʷos (-8.71); kel (-8.72)	5
a-ja-tu-r	ajatur	kʷos	-12.2116	kʷos (-12.21); kʷis (-12.21); kis (-12.22)	6
a-ja-tu-ru	ajaturu	kʷels	-12.2036	kʷels (-12.20); kens (-12.22); kʷis (-14.23)	7
a-ja-tu-ru-s	ajaturus	kʷels	-15.7076	kʷels (-15.71); kens (-15.72); koslos (-17.70)	8
a-ja-tu-ru-sa	ajaturusa	kʷels	-19.2114	kʷels (-19.21); kens (-19.23); kʷoti (-19.87)	9
a-ja-tu-ru-sa-i	ajaturusai	kʷels	-22.715	kʷels (-22.71); kens (-22.73); kʷoti (-22.81)	10
a-ja-wa	ajawa	ker	-9.4013	ker (-9.40); keħ (-9.40); kej (-9.40)	5
a-ka-na	akana	oː	-13.9876	oː (-13.99); enu (-16.26); eti (-16.26)	5
a-ka-na-s	akanas	oː	-17.0954	oː (-17.10); eːn (-19.45); eːs (-19.45)	6
a-ka-na-si	akanasi	oː	-20.3163	oː (-20.32); upo (-22.46); enu (-22.46)	7
a-ma-i-n	amain	oː	-13.8387	oː (-13.84); oːs (-16.33); eːn (-16.33)	5
a-ma-i-na	amaina	oː	-16.9916	oː (-16.99); upo (-19.16); enu (-19.16)	6
a-ma-i-na-j	amainaj	kʷek	-19.4151	kʷek (-19.42); ɡʷeɡ (-20.10); oː (-20.17)	7
a-ma-i-na-ja	amainaja	ɣʷekʷ	-22.2656	ɣʷekʷ (-22.27); kʷek (-22.91); peku (-23.06)	8
a-ma-i-na-ja-r	amainajar	ɣʷekʷ	-25.0869	ɣʷekʷ (-25.09); pekʷ (-26.35); wekʷ (-26.35)	9
a-ma-i-na-ja-re	amainajare	ɣʷekʷ	-28.1787	ɣʷekʷ (-28.18); nekʷe (-28.47); kʷe (-28.81)	10
a-ma-na	amana	oː	-13.9876	oː (-13.99); enu (-16.26); eti (-16.26)	5
a-ma-na-d	amanad	ih	-15.3272	ih (-15.33); up (-15.33); kʷih (-16.49)	6
a-ma-na-da	amanada	upo	-17.7171	upo (-17.72); up (-18.83); ih (-18.83)	7
a-ma-na-da-w	amanadaw	uper	-17.7135	uper (-17.71); per (-19.91); wer (-19.91)	8
a-ma-na-da-wa	amanadawa	uperi	-20.1077	uperi (-20.11); uper (-21.22); peri (-22.31)	9
a-ma-na-da-wa-i	amanadawai	uperi	-22.9273	uperi (-22.93); uper (-24.72); peri (-25.13)	10
a-ma-si	amasi	oː	-13.9876	oː (-13.99); enu (-16.26); eti (-16.26)	5
a-ma-si-r	amasir	oː	-17.0954	oː (-17.10); eːn (-19.45); eːs (-19.45)	6
a-ma-si-ru	amasiru	eːn	-17.0911	eːn (-17.09); eːs (-17.09); oːl (-17.09)	7
a-ma-si-ru-t	amasirut	eːn	-20.5974	eːn (-20.60); oːs (-20.60); eːs (-20.60)	8
a-ma-si-ru-te	amasirute	enu	-23.9119	enu (-23.91); eti (-23.91); eːn (-24.10)	9
a-ma-te	amate	oː	-13.8359	oː (-13.84); enu (-15.74); eti (-15.74)	5
a-me-i-t	ameit	oː	-13.7604	oː (-13.76); enu (-15.76); eti (-15.76)	5
a-me-i-ti	ameiti	oː	-16.8247	oː (-16.82); upo (-18.74); eti (-18.74)	6
a-me-u-n	ameun	eːn	-11.5508	eːn (-11.55); oːl (-11.55); oːs (-11.55)	5
a-me-u-na	ameuna	eti	-14.4755	eti (-14.48); enu (-14.48); eːn (-15.05)	6
a-me-u-na-k	ameunak	eti	-17.9734	eti (-17.97); enu (-17.97); eːn (-18.55)	7
a-me-u-na-ka	ameunaka	enu	-20.8039	enu (-20.80); eti (-20.80); eːn (-22.05)	8
a-me-u-na-ka-n	ameunakan	eti	-24.3068	eti (-24.31); enu (-24.31); eːn (-25.55)	9
a-me-u-na-ka-na	ameunakana	eti	-27.4149	eti (-27.41); enu (-27.41); atta (-28.93)	10
a-me-u-na-r	ameunar	eti	-17.9734	eti (-17.97); enu (-17.97); eːn (-18.55)	7
a-me-u-na-ru	ameunaru	ukseːn	-19.7544	ukseːn (-19.75); tus (-19.89); nes (-19.89)	8
a-me-u-na-ru-k	ameunaruk	ukseːn	-23.2581	ukseːn (-23.26); len (-23.40); nid (-23.40)	9
a-me-u-na-ru-ka	ameunaruka	atta	-24.9757	atta (-24.98); -ttu (-25.17); tata (-25.77)	10
a-na-da	anada	upo	-11.1099	upo (-11.11); ih (-12.22); up (-12.22)	5
a-na-da-w	anadaw	uper	-11.1063	uper (-11.11); wer (-12.91); wej (-12.91)	6
a-na-da-wa	anadawa	uperi	-13.5005	uperi (-13.50); uper (-14.61); peri (-15.30)	7
a-na-da-wa-i	anadawai	uperi	-16.3201	uperi (-16.32); uper (-18.12); peri (-18.12)	8
a-na-da-wa-i-j	anadawaij	prek	-19.2359	prek (-19.24); uperi (-19.42); pr̩k (-19.70)	9
a-na-da-wa-i-ja	anadawaija	hjekʷ	-22.0895	hjekʷ (-22.09); uperi (-22.64); prek (-22.74)	10
a-na-i-*301	anaiΘ	oː	-13.8379	oː (-13.84); ɡʷeɡ (-14.01); heɡ (-14.89)	5
a-na-i-*301-t	anaiΘt	oː	-16.956	oː (-16.96); ɡʷeɡ (-17.48); weɡʷ (-17.73)	6
a-na-i-*301-ti	anaiΘti	oː	-20.1152	oː (-20.12); weɡʷ (-20.56); meɣʷ (-20.56)	7
a-na-i-*301-ti-j	anaiΘtij	ɡʷeɡ	-20.5127	ɡʷeɡ (-20.51); bʱeɣʷɡ (-21.74); kʷek (-22.25)	8
a-na-i-*301-ti-ja	anaiΘtija	ɣʷekʷ	-22.6944	ɣʷekʷ (-22.69); ɡʷeɡ (-24.01); bʱeɣʷɡ (-25.24)	9
a-na-i-*301-ti-ja-s	anaiΘtijas	ɣʷekʷ	-25.5162	ɣʷekʷ (-25.52); ɡʷeɡ (-27.50); ɣʷokʷs (-28.19)	10
a-na-i-*301-u	anaiΘu	eːn	-13.8337	eːn (-13.83); oːl (-13.83); oːs (-13.83)	6
a-na-i-*301-u-t	anaiΘut	eːs	-17.3396	eːs (-17.34); eːn (-17.34); oːs (-17.34)	7
a-na-i-*301-u-ti	anaiΘuti	eti	-20.4258	eti (-20.43); enu (-20.43); oːl (-20.84)	8
a-na-i-*301-u-ti-n	anaiΘutin	eti	-23.9287	eti (-23.93); enu (-23.93); oːl (-24.35)	9
a-na-i-*301-u-ti-nu	anaiΘutinu	juɡtos	-23.5977	juɡtos (-23.60); wr̩ɡtos (-24.37); ɡneɣʷt (-24.75)	10
a-na-si	anasi	oː	-13.9876	oː (-13.99); enu (-16.26); eti (-16.26)	5
a-na-si-s	anasis	oː	-17.0954	oː (-17.10); eːn (-19.45); eːs (-19.45)	6
a-na-si-si	anasisi	oː	-20.3163	oː (-20.32); upo (-22.46); enu (-22.46)	7
a-na-si-si-r	anasisir	oː	-23.5392	oː (-23.54); eːn (-25.71); oːl (-25.71)	8
a-na-ti	anati	oː	-13.8365	oː (-13.84); upo (-15.85); enu (-15.85)	5
a-na-ti-*301	anatiΘ	ɡʷeɡ	-16.8106	ɡʷeɡ (-16.81); oː (-16.90); ħeɡ (-17.94)	6
a-na-ti-*301-w	anatiΘw	eɡħ	-15.7322	eɡħ (-15.73); oːj (-16.89); iħ (-18.46)	7
a-na-ti-*301-wa	anatiΘwa	eɡħ	-19.2393	eɡħ (-19.24); oːj (-20.40); ħoɡr̩ (-20.80)	8
a-na-ti-*301-wa-j	anatiΘwaj	eɡħ	-22.7451	eɡħ (-22.75); ħek (-23.41); jek (-23.41)	9
a-na-ti-*301-wa-ja	anatiΘwaja	ɣʷekʷ	-26.1597	ɣʷekʷ (-26.16); eɡħ (-26.25); ɡʷejɣʷ (-26.29)	10
a-ra-ma	arama	oː	-13.9876	oː (-13.99); enu (-16.26); eti (-16.26)	5
a-ra-ma-n	araman	oː	-17.0954	oː (-17.10); eːn (-19.45); eːs (-19.45)	6
a-ra-ma-na	aramana	oː	-20.3163	oː (-20.32); upo (-22.46); enu (-22.46)	7
a-ra-ma-na-d	aramanad	oktoːw	-22.0443	oktoːw (-22.04); ih (-22.05); up (-22.05)	8
