linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-i-*301-wa-ja-se	aiΘwajase	ib	-25.2361	ib (-25.24); uqnu (-26.85); pltˤ (-27.43)	9
a-i-*301-wa-ja-se-k	aiΘwajasek	ib	-28.7433	ib (-28.74); uqnu (-30.19); pltˤ (-30.68)	10
a-i-*301-wa-ja-t	aiΘwajat	ib	-21.7289	ib (-21.73); uqnu (-23.54); pit (-23.98)	8
a-i-*301-wa-ja-tu	aiΘwajatu	ib	-25.2361	ib (-25.24); hpk (-25.81); brk (-26.36)	9
a-i-*301-wa-ja-tu-r	aiΘwajatur	ib	-28.7433	ib (-28.74); hpk (-29.32); brk (-29.87)	10
a-ja-a-d	ajaad	rpu	-16.7263	rpu (-16.73); sˤVlʕu (-17.33); sˤuru (-17.41)	5
a-ja-a-di	ajaadi	rpu	-20.229	rpu (-20.23); sˤuru (-20.64); sˤVlʕu (-20.82)	6
a-ja-a-di-k	ajaadik	rpu	-23.7308	rpu (-23.73); sˤuru (-23.92); il (-24.00)	7
a-ja-a-di-ki	ajaadiki	rpu	-27.2317	rpu (-27.23); sˤuru (-27.23); il (-27.24)	8
a-ja-a-di-ki-t	ajaadikit	iʃt	-30.5366	iʃt (-30.54); irt (-30.54); il (-30.54)	9
a-ja-a-di-ki-te	ajaadikite	iʃt	-33.8487	iʃt (-33.85); irt (-33.85); unuːtu (-33.86)	10
a-ja-a-j	ajaaj	ʕsˤ	-17.9765	ʕsˤ (-17.98); bt (-19.32); jm (-19.32)	5
a-ja-a-ja	ajaaja	ʕsˤ	-21.0773	ʕsˤ (-21.08); bt (-22.63); jm (-22.63)	6
a-ja-di	ajadi	rpu	-17.0202	rpu (-17.02); il (-17.38); ib (-17.38)	5
a-ja-di-k	ajadik	il	-20.5153	il (-20.52); ib (-20.52); rpu (-20.52)	6
a-ja-di-ki	ajadiki	il	-23.7495	il (-23.75); ib (-23.75); iʃt (-23.76)	7
a-ja-di-ki-t	ajadikit	iʃt	-27.0351	iʃt (-27.04); irt (-27.04); il (-27.04)	8
a-ja-di-ki-tu	ajadikitu	lʔik	-27.5131	lʔik (-27.51); hpk (-29.33); ank (-29.33)	9
a-ja-di-ki-tu-j	ajadikituj	lʔik	-31.0201	lʔik (-31.02); plk (-32.83); ank (-32.83)	10
a-ja-i-n	ajain	ptˤr	-14.9723	ptˤr (-14.97); btˤl (-14.97); ʃr (-15.72)	5
a-ja-i-n-w	ajainw	jd	-14.0252	jd (-14.03); ʃd (-14.03); ʃt (-14.03)	6
a-ja-i-nwa	ajainwa	ʃd	-17.5324	ʃd (-17.53); jd (-17.53); ʃt (-17.53)	7
a-ja-i-nwa-z	ajainwaz	ʃd	-21.0396	ʃd (-21.04); ʃt (-21.04); jd (-21.04)	8
a-ja-i-nwa-za	ajainwaza	ʃt	-24.5468	ʃt (-24.55); jd (-24.55); ʃd (-24.55)	9
a-ja-i-nwa-za-*56	ajainwazaΦ	pltˤ	-27.8864	pltˤ (-27.89); jd (-28.05); ʃd (-28.05)	10
a-ja-ja	ajaja	ʕsˤ	-17.9765	ʕsˤ (-17.98); bt (-19.32); jm (-19.32)	5
a-ja-ja-a	ajajaa	ʕsˤ	-21.0773	ʕsˤ (-21.08); bt (-22.63); jm (-22.63)	6
a-ja-ja-d	ajajad	rpu	-19.998	rpu (-20.00); sˤVlʕu (-20.03); sˤuru (-20.43)	6
a-ja-ja-di	ajajadi	rpu	-23.5011	rpu (-23.50); sˤVlʕu (-23.53); sˤuru (-23.68)	7
a-ja-ja-di-k	ajajadik	sˤuru	-26.9802	sˤuru (-26.98); rpu (-27.00); sˤVlʕu (-27.02)	8
a-ja-ja-di-ki	ajajadiki	sˤuru	-30.3086	sˤuru (-30.31); sˤVlʕu (-30.49); rpu (-30.51)	9
a-ja-ja-di-ki-t	ajajadikit	sˤuru	-33.6591	sˤuru (-33.66); ʕiːru (-33.95); ʔuːzu (-33.95)	10
a-ja-ja-i	ajajai	ʕsˤ	-21.0773	ʕsˤ (-21.08); bt (-22.63); jm (-22.63)	6
a-ja-ja-i-n	ajajain	ptˤr	-21.0731	ptˤr (-21.07); btˤl (-21.07); ʃr (-22.45)	7
a-ja-ja-i-n-w	ajajainw	ʃd	-21.0396	ʃd (-21.04); jd (-21.04); ʃt (-21.04)	8
a-ja-ja-i-nwa	ajajainwa	ʃd	-24.5468	ʃd (-24.55); jd (-24.55); ʃt (-24.55)	9
a-ja-ja-i-nwa-z	ajajainwaz	ʃd	-28.054	ʃd (-28.05); jd (-28.05); ʃt (-28.05)	10
a-ja-ja-j	ajajaj	ʕsˤ	-21.0773	ʕsˤ (-21.08); bt (-22.63); jm (-22.63)	6
a-ja-ja-ja	ajajaja	ʕsˤ	-24.2448	ʕsˤ (-24.24); pltˤ (-25.88); xrsˤ (-25.88)	7
a-ja-ja-s	ajajas	ʕsˤ	-21.0773	ʕsˤ (-21.08); θn (-21.40); ʔn (-22.63)	6
a-ja-ja-sa	ajajasa	ʕsˤ	-24.2448	ʕsˤ (-24.24); θn (-24.34); θlθt (-25.78)	7
a-ja-ja-sa-s	ajajasas	θn	-27.2408	θn (-27.24); ʕsˤ (-27.46); θlθt (-27.94)	8
a-ja-ja-sa-sa	ajajasasa	θn	-30.3735	θn (-30.37); ʕsˤ (-30.71); θlθt (-30.86)	9
a-ja-ja-sa-sa-r	ajajasasar	θn	-33.6091	θn (-33.61); θlθt (-33.98); ʕsˤ (-33.99)	10
a-ja-ja-w	ajajaw	tˤb	-17.5044	tˤb (-17.50); bt (-19.07); dq (-19.07)	6
a-ja-ja-wa	ajajawa	tˤb	-20.93	tˤb (-20.93); pltˤ (-21.98); dq (-22.45)	7
a-ja-re	ajare	ʕsˤ	-17.9765	ʕsˤ (-17.98); bt (-19.32); jm (-19.32)	5
a-ja-re-t	ajaret	ʕsˤ	-21.0773	ʕsˤ (-21.08); bt (-22.63); jm (-22.63)	6
a-ja-re-ta	ajareta	ʕsˤ	-24.2448	ʕsˤ (-24.24); pltˤ (-25.88); xrsˤ (-25.88)	7
a-ja-sa	ajasa	θn	-17.3848	θn (-17.38); ʕsˤ (-17.98); θlθt (-19.11)	5
a-ja-sa-s	ajasas	θn	-20.2581	θn (-20.26); θlθt (-21.08); ʕsˤ (-21.08)	6
a-ja-sa-sa	ajasasa	θn	-23.3807	θn (-23.38); θlθt (-23.97); ʕsˤ (-24.24)	7
a-ja-sa-sa-r	ajasasar	θn	-26.611	θn (-26.61); θlθt (-27.07); θinaː (-27.40)	8
a-ja-sa-sa-ra	ajasasara	θn	-29.9019	θn (-29.90); θlθt (-30.28); θinaː (-30.34)	9
a-ja-sa-sa-ra-m	ajasasaram	θlθt	-33.0839	θlθt (-33.08); θn (-33.16); θinaː (-33.36)	10
a-ja-se	ajase	θn	-17.3848	θn (-17.38); ʕsˤ (-17.98); θlθt (-19.11)	5
a-ja-se-k	ajasek	θn	-20.5153	θn (-20.52); ʕsˤ (-21.08); θinaː (-21.94)	6
a-ja-se-ka	ajaseka	θn	-23.7495	θn (-23.75); ʕsˤ (-24.24); θinaː (-24.69)	7
a-ja-se-ka-n	ajasekan	θn	-21.7227	θn (-21.72); θalm (-23.73); ɡθr (-23.74)	8
a-ja-se-ka-na	ajasekana	θn	-25.2299	θn (-25.23); θalm (-27.20); ɡθr (-27.25)	9
a-ja-se-ka-na-s	ajasekanas	θn	-28.7362	θn (-28.74); θlθt (-29.25); θalm (-30.68)	10
a-ja-tu	ajatu	ajk	-16.0405	ajk (-16.04); ank (-16.04); brk (-16.04)	5
a-ja-tu-r	ajatur	ank	-19.5459	ank (-19.55); brk (-19.55); plk (-19.55)	6
a-ja-tu-ru	ajaturu	mlk	-22.1279	mlk (-22.13); ajk (-22.13); hpk (-22.13)	7
a-ja-tu-ru-s	ajaturus	ɡθr	-24.3768	ɡθr (-24.38); ɡaɡɡu (-25.13); xrsˤ (-25.37)	8
a-ja-tu-ru-sa	ajaturusa	ɡθr	-27.2459	ɡθr (-27.25); ɡaɡɡu (-28.23); xnsˤ (-28.27)	9
a-ja-tu-ru-sa-i	ajaturusai	ɡθr	-30.3667	ɡθr (-30.37); xrsˤ (-31.29); xnsˤ (-31.29)	10
a-ja-wa	ajawa	tˤb	-14.6248	tˤb (-14.62); pltˤ (-15.40); dq (-15.72)	5
a-ka-na	akana	ʕsˤ	-15.4237	ʕsˤ (-15.42); xnsˤ (-15.61); xrsˤ (-15.61)	5
a-ka-na-s	akanas	mθb	-18.0526	mθb (-18.05); ʕsˤ (-18.27); qrsˤ (-18.43)	6
a-ka-na-si	akanasi	mθb	-20.9213	mθb (-20.92); ʕsˤ (-21.37); xnsˤ (-21.52)	7
a-ma-i-n	amain	θn	-11.2047	θn (-11.20); θalm (-13.52); ɡθr (-13.90)	5
a-ma-i-na	amaina	θn	-14.7119	θn (-14.71); θalm (-17.00); θmnt (-17.39)	6
a-ma-i-na-j	amainaj	θn	-18.2191	θn (-18.22); θalm (-20.47); θmnt (-20.48)	7
a-ma-i-na-ja	amainaja	θn	-21.7263	θn (-21.73); θmnt (-23.68); θlθt (-23.77)	8
a-ma-i-na-ja-r	amainajar	θn	-25.2334	θn (-25.23); θmnt (-26.96); θlθt (-27.04)	9
a-ma-i-na-ja-re	amainajare	θn	-28.7406	θn (-28.74); θmnt (-30.27); θlθt (-30.35)	10
a-ma-na	amana	θn	-11.2065	θn (-11.21); θalm (-13.91); θmnt (-13.91)	5
a-ma-na-d	amanad	θoru	-14.5678	θoru (-14.57); θiqlu (-14.65); θuklu (-14.65)	6
a-ma-na-da	amanada	θoru	-18.0739	θoru (-18.07); θiqlu (-18.16); θuklu (-18.16)	7
a-ma-na-da-w	amanadaw	mid	-18.2179	mid (-18.22); θmnt (-19.85); θlθt (-20.25)	8
a-ma-na-da-wa	amanadawa	mid	-21.7251	mid (-21.73); θmnt (-23.36); θlθt (-23.75)	9
a-ma-na-da-wa-i	amanadawai	mid	-25.2323	mid (-25.23); θmnt (-26.86); θlθt (-27.25)	10
a-ma-si	amasi	θn	-16.3873	θn (-16.39); θlθt (-17.08); θinaː (-17.65)	5
a-ma-si-r	amasir	θn	-19.6125	θn (-19.61); θlθt (-20.17); θinaː (-20.45)	6
a-ma-si-ru	amasiru	ajk	-22.6256	ajk (-22.63); ank (-22.63); brk (-22.63)	7
a-ma-si-ru-t	amasirut	θuklu	-25.8025	θuklu (-25.80); θaɣru (-25.80); hpk (-26.13)	8
a-ma-si-ru-te	amasirute	θuklu	-28.9001	θuklu (-28.90); θaɣru (-28.90); θinaː (-29.47)	9
a-ma-te	amate	θn	-16.7665	θn (-16.77); θinaː (-17.78); ʕsˤ (-17.98)	5
a-me-i-t	ameit	θn	-16.7665	θn (-16.77); θinaː (-17.78); ʕsˤ (-17.98)	5
a-me-i-ti	ameiti	θn	-20.0537	θn (-20.05); θinaː (-20.65); ʕsˤ (-21.08)	6
a-me-u-n	ameun	ɣr	-10.518	ɣr (-10.52); θn (-11.20); nǵr (-12.60)	5
a-me-u-na	ameuna	ɣr	-14.0252	ɣr (-14.03); θn (-14.71); xrsˤ (-15.70)	6
a-me-u-na-k	ameunak	ɣr	-17.5324	ɣr (-17.53); θn (-18.22); xnsˤ (-18.45)	7
a-me-u-na-ka	ameunaka	ɣr	-21.0396	ɣr (-21.04); xnsˤ (-21.44); xrsˤ (-21.44)	8
a-me-u-na-ka-n	ameunakan	xzr	-21.033	xzr (-21.03); ǵrm (-21.03); ksmn (-22.68)	9
a-me-u-na-ka-na	ameunakana	xnsˤ	-23.8749	xnsˤ (-23.87); xrsˤ (-23.87); ǵrm (-24.54)	10
a-me-u-na-r	ameunar	ɣr	-17.5324	ɣr (-17.53); θn (-18.22); xnsˤ (-18.45)	7
a-me-u-na-ru	ameunaru	ɣr	-21.0387	ɣr (-21.04); xrsˤ (-21.44); xnsˤ (-21.44)	8
a-me-u-na-ru-k	ameunaruk	ɣr	-24.545	ɣr (-24.55); xrsˤ (-24.55); xnsˤ (-24.55)	9
a-me-u-na-ru-ka	ameunaruka	xnsˤ	-27.7265	xnsˤ (-27.73); xrsˤ (-27.73); ɣr (-28.05)	10
a-na-da	anada	sˤuru	-12.8715	sˤuru (-12.87); ʃumu (-13.05); mutu (-13.28)	5
a-na-da-w	anadaw	mid	-11.2036	mid (-11.20); jd (-14.02); ʃt (-14.02)	6
a-na-da-wa	anadawa	mid	-14.7107	mid (-14.71); ruqħi (-17.41); libbu (-17.41)	7
a-na-da-wa-i	anadawai	mid	-18.2179	mid (-18.22); litħu (-20.50); libbu (-20.50)	8
a-na-da-wa-i-j	anadawaij	mid	-21.7251	mid (-21.73); ruqħi (-23.71); litħu (-23.71)	9
a-na-da-wa-i-ja	anadawaija	mid	-25.2322	mid (-25.23); litħu (-26.98); ruqħi (-26.98)	10
a-na-i-*301	anaiΘ	sˤuru	-12.3862	sˤuru (-12.39); ʃumu (-13.04); sˤVlʕu (-13.19)	5
a-na-i-*301-t	anaiΘt	sˤuru	-15.5593	sˤuru (-15.56); ʃumu (-16.37); mutu (-16.56)	6
a-na-i-*301-ti	anaiΘti	sˤuru	-18.8087	sˤuru (-18.81); ʃumu (-19.72); ʃiːru (-19.78)	7
a-na-i-*301-ti-j	anaiΘtij	sˤuru	-22.1046	sˤuru (-22.10); ʃiːru (-22.65); ʃumu (-23.08)	8
a-na-i-*301-ti-ja	anaiΘtija	sˤuru	-25.4318	sˤuru (-25.43); ʃiːru (-25.67); ʃumu (-26.46)	9
a-na-i-*301-ti-ja-s	anaiΘtijas	sˤuru	-28.7813	sˤuru (-28.78); ʃiːru (-28.78); ʃumu (-29.86)	10
a-na-i-*301-u	anaiΘu	lʔik	-13.5018	lʔik (-13.50); luɡɡu (-14.63); sukku (-14.63)	6
a-na-i-*301-u-t	anaiΘut	lʔik	-17.0089	lʔik (-17.01); muxxu (-17.44); sukku (-17.44)	7
a-na-i-*301-u-ti	anaiΘuti	lʔik	-20.516	lʔik (-20.52); luɡɡu (-20.53); muxxu (-20.53)	8
a-na-i-*301-u-ti-n	anaiΘutin	rɡm	-21.033	rɡm (-21.03); rɡl (-21.03); nǵr (-21.03)	9
a-na-i-*301-u-ti-nu	anaiΘutinu	riɡmu	-24.4479	riɡmu (-24.45); mlk (-24.53); nǵr (-24.54)	10
a-na-si	anasi	mθb	-13.9073	mθb (-13.91); sˤlj (-14.98); sˤpn (-15.01)	5
a-na-si-s	anasis	mθb	-16.7647	mθb (-16.76); sˤlj (-17.99); sˤpn (-18.01)	6
a-na-si-si	anasisi	mθb	-19.8816	mθb (-19.88); sˤlj (-21.09); sˤpn (-21.11)	7
a-na-si-si-r	anasisir	mθb	-23.109	mθb (-23.11); sˤlj (-24.26); sˤpn (-24.28)	8
a-na-ti	anati	sˤlj	-14.9848	sˤlj (-14.98); sˤpn (-15.01); ʕsˤ (-15.05)	5
a-na-ti-*301	anatiΘ	sˤuru	-15.3114	sˤuru (-15.31); sˤVlʕu (-15.41); ʃumu (-16.36)	6
a-na-ti-*301-w	anatiΘw	mid	-14.7089	mid (-14.71); jd (-17.53); ʃt (-17.53)	7
a-na-ti-*301-wa	anatiΘwa	mid	-18.2161	mid (-18.22); mutu (-20.93); libbu (-20.94)	8
a-na-ti-*301-wa-j	anatiΘwaj	mid	-21.7232	mid (-21.72); litħu (-24.03); libbu (-24.03)	9
a-na-ti-*301-wa-ja	anatiΘwaja	mid	-25.2304	mid (-25.23); libbu (-27.24); ruqħi (-27.24)	10
a-ra-ma	arama	θn	-17.3848	θn (-17.38); ʕsˤ (-17.98); θlθt (-19.11)	5
a-ra-ma-n	araman	θn	-14.7119	θn (-14.71); ɡθr (-16.76); θalm (-17.43)	6
a-ra-ma-na	aramana	θn	-18.2191	θn (-18.22); ɡθr (-20.27); θalm (-20.90)	7
a-ra-ma-na-d	aramanad	baθnu	-21.2118	baθnu (-21.21); ʔaθru (-21.21); θoru (-21.53)	8
a-ra-ma-na-da	aramanada	baθnu	-24.718	baθnu (-24.72); ʔaθru (-24.72); θoru (-25.03)	9
a-ra-ma-na-da-w	aramanadaw	mid	-25.2322	mid (-25.23); θmnt (-26.85); θlθt (-27.25)	10
a-ra-me	arame	θn	-17.3848	θn (-17.38); ʕsˤ (-17.98); θlθt (-19.11)	5
a-ra-me-i	aramei	θn	-20.5153	θn (-20.52); ʕsˤ (-21.08); θinaː (-21.94)	6
a-ra-me-i-t	arameit	θn	-23.7495	θn (-23.75); ʕsˤ (-24.24); θinaː (-24.69)	7
