linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-i-*301-wa-j	aiΘwaj	qaráʔ	-10.4523	qaráʔ (-10.45); alef (-12.83); ʕsˤ (-13.99)	6
a-i-*301-wa-ja	aiΘwaja	qaráʔ	-13.9585	qaráʔ (-13.96); alef (-16.33); jaṯmā (-16.69)	7
a-i-*301-wa-ja-a	aiΘwajaa	qaráʔ	-17.4628	qaráʔ (-17.46); jaṯmā (-19.14); alef (-19.82)	8
a-i-*301-wa-ja-a-d	aiΘwajaad	qaráʔ	-20.9671	qaráʔ (-20.97); mamlaːḵaː (-22.17); jaṯmā (-22.64)	9
a-i-*301-wa-ja-a-di	aiΘwajaadi	qaráʔ	-24.4712	qaráʔ (-24.47); mamlaːḵaː (-25.02); jaṯmā (-26.15)	10
a-i-*301-wa-ja-a-j	aiΘwajaaj	qaráʔ	-19.3398	qaráʔ (-19.34); ʔaḫ (-20.34); dqq (-21.03)	9
a-i-*301-wa-ja-a-ja	aiΘwajaaja	qaráʔ	-22.8461	qaráʔ (-22.85); ʔaḫ (-23.85); dqq (-24.54)	10
a-i-*301-wa-ja-j	aiΘwajaj	qaráʔ	-16.3476	qaráʔ (-16.35); ʔaḫ (-17.52); dqq (-17.52)	8
a-i-*301-wa-ja-ja	aiΘwajaja	qaráʔ	-19.8542	qaráʔ (-19.85); ʔaḫ (-21.03); dqq (-21.03)	9
a-i-*301-wa-ja-ja-a	aiΘwajajaa	qaráʔ	-23.3589	qaráʔ (-23.36); ʔaḫ (-24.53); dqq (-24.54)	10
a-i-*301-wa-ja-ja-d	aiΘwajajad	qaráʔ	-23.3607	qaráʔ (-23.36); ʔaḫ (-24.53); dqq (-24.54)	10
a-i-*301-wa-ja-ja-i	aiΘwajajai	qaráʔ	-23.3607	qaráʔ (-23.36); ʔaḫ (-24.53); dqq (-24.54)	10
a-i-*301-wa-ja-ja-j	aiΘwajajaj	qaráʔ	-22.3723	qaráʔ (-22.37); ʔaḫ (-23.16); dqq (-23.44)	10
a-i-*301-wa-ja-ja-s	aiΘwajajas	malat	-22.386	malat (-22.39); qaráʔ (-23.36); taħat (-23.57)	10
a-i-*301-wa-ja-s	aiΘwajas	malat	-16.3521	malat (-16.35); taħat (-17.46); qaráʔ (-17.46)	8
a-i-*301-wa-ja-se	aiΘwajase	malat	-19.8589	malat (-19.86); ʔanaħnu (-20.53); naħnu (-20.62)	9
a-i-*301-wa-ja-se-k	aiΘwajasek	malat	-23.3657	malat (-23.37); ʔanaħnu (-24.01); naħnu (-24.10)	10
a-i-*301-wa-ja-t	aiΘwajat	qaráʔ	-17.4647	qaráʔ (-17.46); ʃāqḗḏ (-19.12); alef (-19.56)	8
a-i-*301-wa-ja-tu	aiΘwajatu	qaráʔ	-20.9708	qaráʔ (-20.97); ʃāqḗḏ (-21.96); alef (-22.86)	9
a-i-*301-wa-ja-tu-r	aiΘwajatur	qaráʔ	-24.4769	qaráʔ (-24.48); ʃāqḗḏ (-25.07); alef (-26.19)	10
a-ja-a-d	ajaad	ʔatta	-10.4642	ʔatta (-10.46); ʔaḫ (-12.21); ʔanī (-12.36)	5
a-ja-a-di	ajaadi	ʔanī	-12.3507	ʔanī (-12.35); ʔatta (-13.96); ʔaḫ (-15.43)	6
a-ja-a-di-k	ajaadik	ʔanī	-15.8461	ʔanī (-15.85); ʔatta (-17.45); ʔaḫ (-18.72)	7
a-ja-a-di-ki	ajaadiki	ʔanī	-18.3576	ʔanī (-18.36); ʔatta (-20.94); ʔalaʃija (-21.78)	8
a-ja-a-di-ki-t	ajaadikit	ʔanī	-21.8608	ʔanī (-21.86); ʔatta (-24.43); ʔalaʃija (-24.81)	9
a-ja-a-di-ki-te	ajaadikite	ʔanī	-25.364	ʔanī (-25.36); ʔanaħnu (-25.84); ʔalmono (-27.21)	10
a-ja-a-j	ajaaj	ʔaḫ	-6.3154	ʔaḫ (-6.32); qaráʔ (-6.84); ʔatta (-10.46)	5
a-ja-a-ja	ajaaja	ʔaḫ	-9.8217	ʔaḫ (-9.82); qaráʔ (-10.34); ʔatta (-12.18)	6
a-ja-di	ajadi	ʔanī	-9.7354	ʔanī (-9.74); ʔaḫ (-12.60); ʔars (-12.87)	5
a-ja-di-k	ajadik	ʔanī	-13.2282	ʔanī (-13.23); ʔaḫ (-15.89); ʔars (-16.07)	6
a-ja-di-ki	ajadiki	ʔanī	-15.6764	ʔanī (-15.68); ʔaḫ (-19.22); ʔars (-19.34)	7
a-ja-di-ki-t	ajadikit	ʔanī	-19.179	ʔanī (-19.18); ʔaḫ (-22.57); ʔars (-22.65)	8
a-ja-di-ki-tu	ajadikitu	ʔanī	-22.6815	ʔanī (-22.68); ʔaḫ (-25.94); ʔij (-25.95)	9
a-ja-di-ki-tu-j	ajadikituj	ʔaḫ	-24.5376	ʔaḫ (-24.54); alef (-25.51); qaráʔ (-25.86)	10
a-ja-i-n	ajain	ʔanī	-10.372	ʔanī (-10.37); ʔaḫ (-12.60); ʔars (-12.87)	5
a-ja-i-n-w	ajainw	ʔanī	-13.8514	ʔanī (-13.85); ʔars (-14.06); ʔakal (-14.91)	6
a-ja-i-nwa	ajainwa	ʔatta	-13.7969	ʔatta (-13.80); ʔakal (-14.93); ʔanī (-17.31)	7
a-ja-i-nwa-z	ajainwaz	ʔatta	-17.2971	ʔatta (-17.30); ʔakal (-17.76); mamlaːḵaː (-19.22)	8
a-ja-i-nwa-za	ajainwaza	ʔatta	-19.8831	ʔatta (-19.88); ʔakal (-20.58); mamlaːḵaː (-22.03)	9
a-ja-i-nwa-za-*56	ajainwazaΦ	ʔatta	-23.3878	ʔatta (-23.39); ʔakal (-23.69); mamlaːḵaː (-24.85)	10
a-ja-ja	ajaja	ʔaḫ	-7.0052	ʔaḫ (-7.01); qaráʔ (-9.73); ʔatta (-9.77)	5
a-ja-ja-a	ajajaa	ʔaḫ	-10.5089	ʔaḫ (-10.51); ʔatta (-12.03); ʔaḫīramm (-12.55)	6
a-ja-ja-d	ajajad	ʔaḫ	-10.5106	ʔaḫ (-10.51); qaráʔ (-13.20); ʔaḫīramm (-13.24)	6
a-ja-ja-di	ajajadi	ʔaḫ	-14.016	ʔaḫ (-14.02); ʔanī (-15.38); ʔaḫīramm (-16.04)	7
a-ja-ja-di-k	ajajadik	ʔaḫ	-17.5215	ʔaḫ (-17.52); ʔanī (-18.88); ʔaḫīramm (-18.97)	8
a-ja-ja-di-ki	ajajadiki	ʔaḫ	-21.0269	ʔaḫ (-21.03); ʔanī (-21.41); ʔaḫīramm (-21.92)	9
a-ja-ja-di-ki-t	ajajadikit	ʔaḫ	-24.5323	ʔaḫ (-24.53); ʔanī (-24.91); ʔaḫīramm (-24.95)	10
a-ja-ja-i	ajajai	ʔaḫ	-10.5106	ʔaḫ (-10.51); ʔanī (-12.33); ʔaḫīramm (-12.83)	6
a-ja-ja-i-n	ajajain	ʔaḫ	-14.016	ʔaḫ (-14.02); ʔaḫīramm (-15.63); ʔanī (-15.82)	7
a-ja-ja-i-n-w	ajajainw	ʔaḫ	-17.5215	ʔaḫ (-17.52); ʔaḫīramm (-18.60); ʔanī (-19.31)	8
a-ja-ja-i-nwa	ajajainwa	ʔatta	-19.5558	ʔatta (-19.56); ʔaḫīramm (-19.71); ʔakal (-20.84)	9
a-ja-ja-i-nwa-z	ajajainwaz	ʔaḫīramm	-22.5481	ʔaḫīramm (-22.55); ʔatta (-23.06); ʔakal (-23.67)	10
a-ja-ja-j	ajajaj	ʔaḫ	-9.1312	ʔaḫ (-9.13); qaráʔ (-9.65); hʔ (-12.93)	6
a-ja-ja-ja	ajajaja	ʔaḫ	-12.638	ʔaḫ (-12.64); qaráʔ (-13.15); ʔatta (-15.17)	7
a-ja-ja-s	ajajas	ʔaḫ	-10.5106	ʔaḫ (-10.51); ʔatta (-12.52); ʔars (-12.63)	6
a-ja-ja-sa	ajajasa	ʔatta	-12.1642	ʔatta (-12.16); ʔakal (-13.34); ʔalaʃija (-13.35)	7
a-ja-ja-sa-s	ajajasas	ʔatta	-15.426	ʔatta (-15.43); taħat (-16.09); ʔakal (-16.14)	8
a-ja-ja-sa-sa	ajajasasa	ʔatta	-13.5368	ʔatta (-13.54); ʔalaʃija (-18.19); ʔakal (-18.64)	9
a-ja-ja-sa-sa-r	ajajasasar	ʔatta	-17.044	ʔatta (-17.04); ʔakal (-21.66); ʔalaʃija (-21.70)	10
a-ja-ja-w	ajajaw	ʔaḫ	-10.5106	ʔaḫ (-10.51); ʔatta (-12.93); qaráʔ (-13.20)	6
a-ja-ja-wa	ajajawa	ʔatta	-13.0825	ʔatta (-13.08); ʔakal (-13.83); ʔaḫ (-14.01)	7
a-ja-re	ajare	ʔanaħnu	-12.2837	ʔanaħnu (-12.28); ʔalmono (-12.31); ʔaḫ (-12.60)	5
a-ja-re-t	ajaret	huː	-13.3669	huː (-13.37); ʔalmono (-15.48); ʔanaħnu (-15.79)	6
a-ja-re-ta	ajareta	ʔatta	-16.0636	ʔatta (-16.06); huː (-16.19); ʔalmono (-18.72)	7
a-ja-sa	ajasa	ʔatta	-6.5293	ʔatta (-6.53); ʔakal (-7.42); ʔalaʃija (-9.92)	5
a-ja-sa-s	ajasas	ʔatta	-9.7189	ʔatta (-9.72); taħat (-9.87); ʔakal (-10.22)	6
a-ja-sa-sa	ajasasa	ʔatta	-7.6199	ʔatta (-7.62); ʔakal (-12.66); taħat (-13.15)	7
a-ja-sa-sa-r	ajasasar	ʔatta	-11.127	ʔatta (-11.13); ʔakal (-15.67); taħat (-16.48)	8
a-ja-sa-sa-ra	ajasasara	ʔatta	-13.9405	ʔatta (-13.94); ʔakal (-18.65); ʔalaʃija (-18.92)	9
a-ja-sa-sa-ra-m	ajasasaram	ʔatta	-17.4482	ʔatta (-17.45); ʔakal (-21.82); ʔalaʃija (-22.42)	10
a-ja-se	ajase	ʔatta	-10.0555	ʔatta (-10.06); ʔanaħnu (-10.06); ʔakal (-10.24)	5
a-ja-se-k	ajasek	ʔatta	-13.1445	ʔatta (-13.14); ʔakal (-13.33); huː (-13.37)	6
a-ja-se-ka	ajaseka	ʔatta	-12.8647	ʔatta (-12.86); ʔakal (-14.37); ʔalaʃija (-15.80)	7
a-ja-se-ka-n	ajasekan	ʔatta	-16.3646	ʔatta (-16.36); ʔakal (-17.23); huː (-19.30)	8
a-ja-se-ka-na	ajasekana	ʔatta	-18.9707	ʔatta (-18.97); ʔakal (-20.07); ʔalaʃija (-21.77)	9
a-ja-se-ka-na-s	ajasekanas	ʔatta	-22.4016	ʔatta (-22.40); taħat (-22.93); ʔakal (-23.17)	10
a-ja-tu	ajatu	ʔaḫ	-12.6034	ʔaḫ (-12.60); ʔanī (-12.87); ʔars (-12.87)	5
a-ja-tu-r	ajatur	ʔaḫ	-15.8894	ʔaḫ (-15.89); ʔanī (-16.07); ʔars (-16.07)	6
a-ja-tu-ru	ajaturu	ʔaḫ	-19.2157	ʔaḫ (-19.22); ʔanī (-19.34); ʔars (-19.34)	7
a-ja-tu-ru-s	ajaturus	ʔars	-19.6582	ʔars (-19.66); ʔatta (-21.13); ʔʃ (-21.24)	8
a-ja-tu-ru-sa	ajaturusa	ʔatta	-19.4781	ʔatta (-19.48); ʔakal (-21.44); ʔalaʃija (-22.80)	9
a-ja-tu-ru-sa-i	ajaturusai	ʔatta	-22.9804	ʔatta (-22.98); ʔakal (-24.27); mamlaːḵaː (-25.04)	10
a-ja-wa	ajawa	ʔatta	-7.4642	ʔatta (-7.46); ʔakal (-7.92); ʔalaʃija (-11.38)	5
a-ka-na	akana	ʔatta	-14.9591	ʔatta (-14.96); jaṯmā (-14.96); alef (-17.22)	5
a-ka-na-s	akanas	taħat	-15.2217	taħat (-15.22); malat (-15.24); ʃat (-15.63)	6
a-ka-na-si	akanasi	ʔalaʃija	-18.5993	ʔalaʃija (-18.60); taħat (-18.71); malat (-18.75)	7
a-ma-i-n	amain	miː	-15.4237	miː (-15.42); ʔanī (-15.60); pani (-15.60)	5
a-ma-i-na	amaina	ʔatta	-18.1653	ʔatta (-18.17); jaṯmā (-18.17); miː (-18.27)	6
a-ma-i-na-j	amainaj	qaráʔ	-18.1481	qaráʔ (-18.15); alef (-18.56); ʔaḫ (-18.72)	7
a-ma-i-na-ja	amainaja	qaráʔ	-21.6483	qaráʔ (-21.65); alef (-22.06); ʔaḫ (-22.13)	8
a-ma-i-na-ja-r	amainajar	qaráʔ	-25.1451	qaráʔ (-25.15); ʔaḫ (-25.55); alef (-25.57)	9
a-ma-i-na-ja-re	amainajare	maːqoːm	-28.1751	maːqoːm (-28.18); qaráʔ (-28.64); mamlaːḵaː (-28.64)	10
a-ma-na	amana	ʔatta	-14.9591	ʔatta (-14.96); jaṯmā (-14.96); alef (-17.22)	5
a-ma-na-d	amanad	mamlaːḵaː	-18.1447	mamlaːḵaː (-18.14); jaṯmā (-18.46); ʔatta (-18.46)	6
a-ma-na-da	amanada	ʔatta	-20.769	ʔatta (-20.77); jaṯmā (-20.77); mamlaːḵaː (-20.86)	7
a-ma-na-da-w	amanadaw	taħat	-22.0615	taħat (-22.06); malat (-22.08); mamlaːḵaː (-22.61)	8
a-ma-na-da-wa	amanadawa	mamlaːḵaː	-24.4472	mamlaːḵaː (-24.45); ʔatta (-25.05); taħat (-25.14)	9
a-ma-na-da-wa-i	amanadawai	mamlaːḵaː	-24.2688	mamlaːḵaː (-24.27); taħat (-28.35); ʔatta (-28.55)	10
a-ma-si	amasi	ʃat	-12.9137	ʃat (-12.91); ʔalaʃija (-13.30); taħat (-13.36)	5
a-ma-si-r	amasir	ʔalaʃija	-16.1032	ʔalaʃija (-16.10); ʃat (-16.41); taħat (-16.83)	6
a-ma-si-ru	amasiru	ʔalaʃija	-19.1912	ʔalaʃija (-19.19); ʃat (-19.91); taħat (-20.29)	7
a-ma-si-ru-t	amasirut	ʔalaʃija	-22.3969	ʔalaʃija (-22.40); ʃiħēt (-23.40); ʃat (-23.41)	8
a-ma-si-ru-te	amasirute	naħnu	-25.4129	naħnu (-25.41); ʔalaʃija (-25.67); ʔanaħnu (-25.93)	9
a-ma-te	amate	ʃadû	-15.1232	ʃadû (-15.12); naħnu (-15.14); alef (-15.29)	5
a-me-i-t	ameit	huː	-15.052	huː (-15.05); miː (-15.42); alef (-15.92)	5
a-me-i-ti	ameiti	huː	-18.157	huː (-18.16); miː (-18.25); pani (-18.77)	6
a-me-u-n	ameun	huː	-15.052	huː (-15.05); ʃadû (-16.65); naħnu (-16.74)	5
a-me-u-na	ameuna	huː	-18.157	huː (-18.16); ʔatta (-19.24); jaṯmā (-19.24)	6
a-me-u-na-k	ameunak	huː	-21.3758	huː (-21.38); ʔatta (-22.75); jaṯmā (-22.75)	7
a-me-u-na-ka	ameunaka	huː	-24.6574	huː (-24.66); ʔatta (-24.74); jaṯmā (-24.74)	8
a-me-u-na-ka-n	ameunakan	mamlaːḵaː	-27.623	mamlaːḵaː (-27.62); huː (-27.98); jaṯmā (-28.25)	9
a-me-u-na-ka-na	ameunakana	mamlaːḵaː	-30.3668	mamlaːḵaː (-30.37); jaṯmā (-30.67); ʔatta (-30.67)	10
a-me-u-na-r	ameunar	huː	-21.3758	huː (-21.38); ʔatta (-22.75); jaṯmā (-22.75)	7
a-me-u-na-ru	ameunaru	huː	-24.6574	huː (-24.66); ʔatta (-26.24); jaṯmā (-26.24)	8
a-me-u-na-ru-k	ameunaruk	huː	-27.979	huː (-27.98); maːqoːm (-29.62); ʔatta (-29.74)	9
a-me-u-na-ru-ka	ameunaruka	ʔatta	-31.2884	ʔatta (-31.29); jaṯmā (-31.29); huː (-31.33)	10
a-na-da	anada	ʔatta	-14.9591	ʔatta (-14.96); jaṯmā (-14.96); alef (-17.22)	5
a-na-da-w	anadaw	taħat	-16.2053	taħat (-16.21); malat (-16.23); ʃat (-16.63)	6
a-na-da-wa	anadawa	ʔatta	-18.8125	ʔatta (-18.81); taħat (-19.04); mamlaːḵaː (-19.45)	7
a-na-da-wa-i	anadawai	mamlaːḵaː	-19.1612	mamlaːḵaː (-19.16); pani (-22.11); taħat (-22.15)	8
a-na-da-wa-i-j	anadawaij	mamlaːḵaː	-21.9864	mamlaːḵaː (-21.99); qaráʔ (-24.27); alef (-24.96)	9
a-na-da-wa-i-ja	anadawaija	mamlaːḵaː	-25.0856	mamlaːḵaː (-25.09); ʔalaʃija (-26.31); qaráʔ (-27.77)	10
a-na-i-*301	anaiΘ	ħajjím	-12.1518	ħajjím (-12.15); jām (-12.60); lib (-12.60)	5
a-na-i-*301-t	anaiΘt	alef	-13.2721	alef (-13.27); ħajjím (-15.66); ɡādēr (-15.98)	6
a-na-i-*301-ti	anaiΘti	alef	-16.1015	alef (-16.10); ʔanī (-16.11); pani (-16.11)	7
a-na-i-*301-ti-j	anaiΘtij	alef	-13.3278	alef (-13.33); ʔanī (-19.62); pani (-19.62)	8
a-na-i-*301-ti-ja	anaiΘtija	alef	-16.835	alef (-16.84); ʔanī (-23.12); pani (-23.13)	9
a-na-i-*301-ti-ja-s	anaiΘtijas	alef	-20.3422	alef (-20.34); beːt (-23.12); malat (-23.40)	10
a-na-i-*301-u	anaiΘu	ħajjím	-15.6551	ħajjím (-15.66); alef (-16.09); jām (-16.10)	6
a-na-i-*301-u-t	anaiΘut	alef	-16.749	alef (-16.75); ħajjím (-19.16); ɡādēr (-19.45)	7
a-na-i-*301-u-ti	anaiΘuti	alef	-19.5928	alef (-19.59); ʔanī (-19.62); pani (-19.62)	8
a-na-i-*301-u-ti-n	anaiΘutin	alef	-22.7049	alef (-22.70); ʔanī (-23.13); pani (-23.13)	9
a-na-i-*301-u-ti-nu	anaiΘutinu	alef	-25.9299	alef (-25.93); ʔanī (-26.63); pani (-26.63)	10
a-na-si	anasi	ʃat	-12.9137	ʃat (-12.91); ʔalaʃija (-13.30); taħat (-13.36)	5
a-na-si-s	anasis	ʃiħēt	-13.8855	ʃiħēt (-13.89); taħat (-15.47); ʃat (-15.54)	6
a-na-si-si	anasisi	ʃiħēt	-17.0044	ʃiħēt (-17.00); ʔalaʃija (-18.67); taħat (-18.95)	7
