linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-da-wa-i-ja	adawaija	tʰri	-24.2791	tʰri (-24.28); eitou (-25.89); kin (-26.00)	8
a-di-ki	adiki	tʰri	-12.5632	tʰri (-12.56); kin (-13.27); eti (-13.29)	5
a-di-ki-t	adikit	tʰri	-16.0155	tʰri (-16.02); kin (-16.39); eti (-16.79)	6
a-di-ki-te	adikite	pinke	-17.0517	pinke (-17.05); ke (-18.22); tʰri (-19.46)	7
a-di-ki-te-s	adikites	pinke	-20.5539	pinke (-20.55); ad (-21.04); ke (-21.72)	8
a-di-ki-te-si	adikitesi	pinke	-24.055	pinke (-24.05); ad (-24.55); ke (-25.23)	9
a-di-ki-te-si-r	adikitesir	pinke	-27.5548	pinke (-27.55); ad (-28.05); Μidas (-28.56)	10
a-di-ki-te-t	adikitet	pinke	-20.5539	pinke (-20.55); ke (-21.72); akala (-22.84)	8
a-di-ki-te-te	adikitete	pinke	-23.072	pinke (-23.07); ke (-24.54); kin (-26.23)	9
a-di-ki-te-te-r	adikiteter	pinke	-26.577	pinke (-26.58); ke (-28.05); kin (-29.58)	10
a-di-ki-tu	adikitu	kin	-14.0205	kin (-14.02); knaikan (-15.97); matar (-17.41)	7
a-di-ki-tu-j	adikituj	kin	-17.5277	kin (-17.53); knaikan (-19.47); pinke (-20.29)	8
a-di-ki-tu-ja	adikituja	kin	-21.0349	kin (-21.03); knaikan (-22.98); aoːroː (-23.20)	9
a-di-ki-tu-ja-s	adikitujas	kin	-24.5421	kin (-24.54); aoːroː (-26.01); knaikan (-26.49)	10
a-e-a-di	aeadi	e-	-12.9775	e- (-12.98); eti (-13.96); ke (-16.39)	5
a-e-a-di-k	aeadik	eti	-11.2037	eti (-11.20); tʰri (-16.10); e- (-16.20)	6
a-e-a-di-ki	aeadiki	eti	-14.7109	eti (-14.71); e- (-19.48); tʰri (-19.56)	7
a-e-a-di-ki-t	aeadikit	eti	-18.2181	eti (-18.22); e- (-22.81); tʰri (-23.02)	8
a-e-a-di-ki-te	aeadikite	eti	-21.7253	eti (-21.73); pinke (-24.06); estaes (-24.94)	9
a-e-a-di-ki-te-t	aeadikitet	eti	-25.2324	eti (-25.23); pinke (-27.56); estaes (-27.76)	10
a-i-da-a	aidaa	tʰri	-15.7106	tʰri (-15.71); kin (-16.37); ke (-16.39)	5
a-i-da-a-u	aidaau	tʰri	-16.1052	tʰri (-16.11); kin (-16.35); matar (-19.05)	6
a-i-da-j	aidaj	eitou	-15.5736	eitou (-15.57); tʰri (-15.71); kin (-16.37)	5
a-i-da-ja	aidaja	tʰri	-18.529	tʰri (-18.53); eitou (-18.81); autos (-19.50)	6
a-i-da-ja-s	aidajas	tʰri	-21.5232	tʰri (-21.52); eitou (-22.10); ad (-22.58)	7
a-i-na-j	ainaj	baɡo	-13.2595	baɡo (-13.26); bedu (-13.96); ab (-17.03)	5
a-i-na-ja	ainaja	baɡo	-16.7654	baɡo (-16.77); bedu (-17.47); bekos (-20.21)	6
a-i-na-ja-r	ainajar	baɡo	-20.2708	baɡo (-20.27); bedu (-20.97); onoman (-22.63)	7
a-i-na-ja-re	ainajare	baɡo	-23.7757	baɡo (-23.78); bedu (-24.26); onoman (-25.43)	8
a-i-na-ja-re-t	ainajaret	onoman	-26.0834	onoman (-26.08); baɡo (-27.07); bedu (-27.58)	9
a-i-na-ja-re-ta	ainajareta	onoman	-28.927	onoman (-28.93); ab- (ab-) (-29.30); baɡo (-30.39)	10
a-i-nwa	ainwa	ab	-17.0286	ab (-17.03); e- (-17.54); baɡo (-18.75)	5
a-i-nwa-z	ainwaz	ab	-19.5002	ab (-19.50); e- (-20.73); baɡo (-20.76)	6
a-i-nwa-za	ainwaza	ab	-23.0004	ab (-23.00); baɡo (-23.67); ab- (ab-) (-23.86)	7
a-i-nwa-za-*56	ainwazaΦ	ab- (ab-)	-24.8031	ab- (ab-) (-24.80); bedu (-25.16); ab (-26.50)	8
a-i-nwa-za-*56-n	ainwazaΦn	ab- (ab-)	-27.1323	ab- (ab-) (-27.13); bedu (-27.98); e- (-28.02)	9
a-i-nwa-za-*56-ni	ainwazaΦni	ab- (ab-)	-29.7438	ab- (ab-) (-29.74); e- (-30.88); bedu (-31.07)	10
a-i-*301-ti	aiΘti	ab	-16.7665	ab (-16.77); as (-16.77); ad (-16.77)	5
a-i-*301-ti-j	aiΘtij	waso	-18.797	waso (-18.80); baɡo (-18.80); autos (-19.57)	6
a-i-*301-ti-ja	aiΘtija	aoːroː	-21.115	aoːroː (-21.11); autos (-22.18); waso (-22.29)	7
a-i-*301-ti-ja-s	aiΘtijas	ad	-21.0369	ad (-21.04); aoːroː (-22.78); autos (-25.11)	8
a-i-*301-ti-ja-sa	aiΘtijasa	ad	-24.5441	ad (-24.54); aoːroː (-25.13); autos (-28.17)	9
a-i-*301-ti-ja-sa-s	aiΘtijasas	ad	-27.3605	ad (-27.36); aoːroː (-27.79); ab- (ab-) (-31.30)	10
a-i-*301-u-j	aiΘuj	waso	-13.9757	waso (-13.98); aoːroː (-15.53); ew (-16.11)	5
a-i-*301-u-ja	aiΘuja	aoːroː	-14.9969	aoːroː (-15.00); waso (-17.48); ew (-19.61)	6
a-i-*301-u-t	aiΘut	waso	-13.9927	waso (-13.99); anar (-15.95); knais (-16.09)	5
a-i-*301-u-ti	aiΘuti	waso	-16.7935	waso (-16.79); anar (-18.82); knais (-18.89)	6
a-i-*301-u-ti-n	aiΘutin	ab	-18.2217	ab (-18.22); waso (-19.88); anar (-21.93)	7
a-i-*301-u-ti-nu	aiΘutinu	anar	-19.592	anar (-19.59); ab (-21.73); onoman (-23.03)	8
a-i-*301-u-ti-nu-j	aiΘutinuj	waso	-23.0799	waso (-23.08); anar (-23.09); baɡo (-23.58)	9
a-i-*301-u-ti-nu-ja	aiΘutinuja	aoːroː	-25.0733	aoːroː (-25.07); waso (-26.58); anar (-26.59)	10
a-i-*301-wa	aiΘwa	e-	-17.5387	e- (-17.54); ke (-19.32); as (-19.32)	5
a-i-*301-wa-e	aiΘwae	ke	-19.8841	ke (-19.88); e- (-20.42); ew (-21.40)	6
a-i-*301-wa-e-a	aiΘwaea	e-	-21.0376	e- (-21.04); ke (-23.38); ew (-24.34)	7
a-i-*301-wa-e-a-d	aiΘwaead	e-	-23.8799	e- (-23.88); daket (-25.08); eti (-25.14)	8
a-i-*301-wa-e-a-di	aiΘwaeadi	e-	-26.9912	e- (-26.99); eti (-27.99); daket (-28.57)	9
a-i-*301-wa-e-a-di-k	aiΘwaeadik	eti	-25.2289	eti (-25.23); tʰri (-30.07); e- (-30.22)	10
a-i-*301-wa-j	aiΘwaj	e-	-20.7328	e- (-20.73); baɡo (-20.93); bedu (-20.93)	6
a-i-*301-wa-ja	aiΘwaja	aoːroː	-23.2191	aoːroː (-23.22); e- (-23.97); bedu (-24.43)	7
a-i-*301-wa-ja-a	aiΘwajaa	aoːroː	-25.9579	aoːroː (-25.96); e- (-27.24); deoːs (-27.65)	8
a-i-*301-wa-ja-a-d	aiΘwajaad	aoːroː	-28.9214	aoːroː (-28.92); autos (-29.67); ab- (ab-) (-30.10)	9
a-i-*301-wa-ja-a-di	aiΘwajaadi	aoːroː	-31.971	aoːroː (-31.97); autos (-32.48); ab- (ab-) (-32.67)	10
a-i-*301-wa-ja-a-j	aiΘwajaaj	eitou	-27.9104	eitou (-27.91); semou (-27.91); aoːroː (-28.80)	9
a-i-*301-wa-ja-a-ja	aiΘwajaaja	aoːroː	-30.1701	aoːroː (-30.17); eitou (-31.42); semou (-31.42)	10
a-i-*301-wa-ja-j	aiΘwajaj	semou	-24.4129	semou (-24.41); eitou (-24.41); aoːroː (-25.86)	8
a-i-*301-wa-ja-ja	aiΘwajaja	aoːroː	-27.3483	aoːroː (-27.35); eitou (-27.92); semou (-27.92)	9
a-i-*301-wa-ja-ja-a	aiΘwajajaa	aoːroː	-30.2068	aoːroː (-30.21); eitou (-31.42); semou (-31.42)	10
a-i-*301-wa-ja-ja-d	aiΘwajajad	aoːroː	-30.2068	aoːroː (-30.21); eitou (-31.42); semou (-31.42)	10
a-i-*301-wa-ja-ja-i	aiΘwajajai	aoːroː	-30.2068	aoːroː (-30.21); eitou (-31.42); semou (-31.42)	10
a-i-*301-wa-ja-ja-j	aiΘwajajaj	semou	-30.1113	semou (-30.11); eitou (-30.11); aoːroː (-30.18)	10
a-i-*301-wa-ja-ja-s	aiΘwajajas	aoːroː	-30.2068	aoːroː (-30.21); eitou (-31.42); semou (-31.42)	10
a-i-*301-wa-ja-s	aiΘwajas	ad	-25.9512	ad (-25.95); aoːroː (-25.96); e- (-27.24)	8
a-i-*301-wa-ja-se	aiΘwajase	deos	-28.6692	deos (-28.67); aoːroː (-28.92); ad (-29.45)	9
a-i-*301-wa-ja-se-k	aiΘwajasek	deos	-31.4853	deos (-31.49); e- (-31.52); eti (-31.73)	10
a-i-*301-wa-ja-t	aiΘwajat	aoːroː	-25.9576	aoːroː (-25.96); e- (-27.24); Μidas (-27.36)	8
a-i-*301-wa-ja-tu	aiΘwajatu	onoman	-25.1031	onoman (-25.10); anar (-25.74); matar (-27.24)	9
a-i-*301-wa-ja-tu-r	aiΘwajatur	onoman	-28.5396	onoman (-28.54); anar (-29.15); aoːroː (-30.26)	10
a-ja-a-d	ajaad	autos	-16.7302	autos (-16.73); aoːroː (-17.29); ke (-17.38)	5
a-ja-a-di	ajaadi	autos	-19.5372	autos (-19.54); aoːroː (-19.99); tʰri (-20.25)	6
a-ja-a-di-k	ajaadik	eti	-19.3962	eti (-19.40); tʰri (-19.60); kin (-20.95)	7
a-ja-a-di-ki	ajaadiki	eti	-22.9034	eti (-22.90); tʰri (-23.06); kin (-23.79)	8
a-ja-a-di-ki-t	ajaadikit	eti	-26.4106	eti (-26.41); tʰri (-26.52); kin (-26.91)	9
a-ja-a-di-ki-te	ajaadikite	pinke	-27.5671	pinke (-27.57); ke (-28.74); eti (-29.91)	10
a-ja-a-j	ajaaj	semou	-16.2683	semou (-16.27); eitou (-16.27); aoːroː (-16.93)	5
a-ja-a-ja	ajaaja	aoːroː	-17.4028	aoːroː (-17.40); semou (-19.77); eitou (-19.77)	6
a-ja-di	ajadi	autos	-16.0504	autos (-16.05); tʰri (-16.76); ke (-16.77)	5
a-ja-di-k	ajadik	tʰri	-16.0999	tʰri (-16.10); eti (-16.11); kin (-17.44)	6
a-ja-di-ki	ajadiki	tʰri	-19.5649	tʰri (-19.56); eti (-19.62); kin (-20.29)	7
a-ja-di-ki-t	ajadikit	tʰri	-23.0178	tʰri (-23.02); eti (-23.12); kin (-23.40)	8
a-ja-di-ki-tu	ajadikitu	kin	-21.0349	kin (-21.03); knaikan (-22.94); matar (-23.34)	9
a-ja-di-ki-tu-j	ajadikituj	kin	-24.5421	kin (-24.54); knaikan (-26.44); matar (-26.84)	10
a-ja-i-n	ajain	ab	-16.5591	ab (-16.56); aoːroː (-17.29); e- (-17.54)	5
a-ja-i-n-w	ajainw	aoːroː	-19.9877	aoːroː (-19.99); ab (-20.05); e- (-20.73)	6
a-ja-i-nwa	ajainwa	aoːroː	-22.8504	aoːroː (-22.85); ab (-23.55); ab- (ab-) (-23.63)	7
a-ja-i-nwa-z	ajainwaz	aoːroː	-25.8214	aoːroː (-25.82); ab- (ab-) (-25.96); ab (-26.15)	8
a-ja-i-nwa-za	ajainwaza	ab- (ab-)	-28.5719	ab- (ab-) (-28.57); aoːroː (-28.87); ab (-29.65)	9
a-ja-i-nwa-za-*56	ajainwazaΦ	ab- (ab-)	-30.4346	ab- (ab-) (-30.43); aoːroː (-31.98); bedu (-32.17)	10
a-ja-ja	ajaja	aoːroː	-14.6882	aoːroː (-14.69); semou (-16.31); eitou (-16.31)	5
a-ja-ja-a	ajajaa	aoːroː	-17.4877	aoːroː (-17.49); semou (-19.81); eitou (-19.81)	6
a-ja-ja-d	ajajad	aoːroː	-17.4877	aoːroː (-17.49); autos (-19.12); eitou (-19.76)	6
a-ja-ja-di	ajajadi	aoːroː	-20.5488	aoːroː (-20.55); autos (-21.95); eitou (-23.22)	7
a-ja-ja-di-k	ajajadik	eti	-22.7226	eti (-22.72); tʰri (-23.09); aoːroː (-23.71)	8
a-ja-ja-di-ki	ajajadiki	eti	-26.2298	eti (-26.23); tʰri (-26.56); aoːroː (-26.93)	9
a-ja-ja-di-ki-t	ajajadikit	eti	-29.737	eti (-29.74); tʰri (-30.01); aoːroː (-30.18)	10
a-ja-ja-i	ajajai	aoːroː	-17.4877	aoːroː (-17.49); semou (-19.81); eitou (-19.81)	6
a-ja-ja-i-n	ajajain	aoːroː	-20.5488	aoːroː (-20.55); ab (-23.24); eitou (-23.32)	7
a-ja-ja-i-n-w	ajajainw	aoːroː	-23.7134	aoːroː (-23.71); deoːs (-26.69); ab (-26.74)	8
a-ja-ja-i-nwa	ajajainwa	aoːroː	-26.9319	aoːroː (-26.93); ab- (ab-) (-28.39); deoːs (-29.88)	9
a-ja-ja-i-nwa-z	ajajainwaz	aoːroː	-30.1831	aoːroː (-30.18); ab- (ab-) (-30.84); ab (-32.90)	10
a-ja-ja-j	ajajaj	aoːroː	-17.4471	aoːroː (-17.45); semou (-17.92); eitou (-17.92)	6
a-ja-ja-ja	ajajaja	aoːroː	-19.5607	aoːroː (-19.56); semou (-21.43); eitou (-21.43)	7
a-ja-ja-s	ajajas	aoːroː	-17.4877	aoːroː (-17.49); ad (-19.22); eitou (-19.81)	6
a-ja-ja-sa	ajajasa	aoːroː	-20.5488	aoːroː (-20.55); ad (-22.73); eitou (-23.32)	7
a-ja-ja-sa-s	ajajasas	aoːroː	-23.7134	aoːroː (-23.71); ad (-25.41); Μidas (-26.40)	8
a-ja-ja-sa-sa	ajajasasa	aoːroː	-26.9319	aoːroː (-26.93); ad (-28.91); Μidas (-29.44)	9
a-ja-ja-sa-sa-r	ajajasasar	aoːroː	-30.1831	aoːroː (-30.18); onoman (-30.54); ad (-32.42)	10
a-ja-ja-w	ajajaw	aoːroː	-17.4877	aoːroː (-17.49); semou (-19.81); eitou (-19.81)	6
a-ja-ja-wa	ajajawa	aoːroː	-20.5488	aoːroː (-20.55); semou (-23.32); eitou (-23.32)	7
a-ja-re	ajare	onoman	-15.6306	onoman (-15.63); ke (-16.56); e- (-17.13)	5
a-ja-re-t	ajaret	onoman	-16.2808	onoman (-16.28); e- (-17.54); matar (-19.57)	6
a-ja-re-ta	ajareta	onoman	-19.1244	onoman (-19.12); e- (-20.38); matar (-22.18)	7
a-ja-sa	ajasa	ad	-16.113	ad (-16.11); aoːroː (-17.29); e- (-17.54)	5
a-ja-sa-s	ajasas	ad	-18.7259	ad (-18.73); aoːroː (-19.99); Μidas (-20.12)	6
a-ja-sa-sa	ajasasa	ad	-22.2304	ad (-22.23); aoːroː (-22.85); Μidas (-23.14)	7
a-ja-sa-sa-r	ajasasar	ad	-25.7348	ad (-25.73); aoːroː (-25.82); onoman (-25.95)	8
a-ja-sa-sa-ra	ajasasara	onoman	-28.7579	onoman (-28.76); aoːroː (-28.87); ad (-29.24)	9
a-ja-sa-sa-ra-m	ajasasaram	onoman	-31.8491	onoman (-31.85); aoːroː (-31.98); ab- (ab-) (-32.67)	10
a-ja-se	ajase	deos	-14.6727	deos (-14.67); ad (-16.11); ke (-16.56)	5
a-ja-se-k	ajasek	deos	-17.4764	deos (-17.48); e- (-17.54); eti (-17.90)	6
a-ja-se-ka	ajaseka	e-	-20.3791	e- (-20.38); deos (-20.56); eti (-21.38)	7
a-ja-se-ka-n	ajasekan	e-	-23.4886	e- (-23.49); deos (-23.77); eti (-24.86)	8
a-ja-se-ka-na	ajasekana	e-	-26.712	e- (-26.71); deos (-27.04); deoːs (-27.91)	9
a-ja-se-ka-na-s	ajasekanas	Μidas	-29.2504	Μidas (-29.25); e- (-30.00); deos (-30.35)	10
a-ja-tu	ajatu	onoman	-11.8483	onoman (-11.85); anar (-12.35); matar (-14.54)	5
a-ja-tu-r	ajatur	onoman	-15.2218	onoman (-15.22); anar (-15.67); aoːroː (-17.39)	6
a-ja-tu-ru	ajaturu	anar	-16.6395	anar (-16.64); onoman (-16.86); aoːroː (-19.85)	7
a-ja-tu-ru-s	ajaturus	anar	-20.1212	anar (-20.12); onoman (-20.35); ad (-21.04)	8
a-ja-tu-ru-sa	ajaturusa	anar	-23.6028	anar (-23.60); onoman (-23.83); ad (-24.54)	9
a-ja-tu-ru-sa-i	ajaturusai	anar	-27.0844	anar (-27.08); onoman (-27.31); ad (-28.05)	10
a-ja-wa	ajawa	aoːroː	-17.2864	aoːroː (-17.29); e- (-17.54); deoːs (-18.21)	5
a-ka-na	akana	ab	-16.7665	ab (-16.77); Μidas (-17.31); eti (-17.42)	5
a-ka-na-s	akanas	Μidas	-16.818	Μidas (-16.82); ad (-19.22); ab (-20.26)	6
a-ka-na-si	akanasi	Μidas	-19.627	Μidas (-19.63); ad (-22.73); bedu (-23.57)	7
a-ma-i-n	amain	ab	-16.5591	ab (-16.56); e- (-17.54); ke (-19.32)	5
a-ma-i-na	amaina	ab	-20.0537	ab (-20.05); e- (-20.73); baɡo (-22.44)	6
a-ma-i-na-j	amainaj	baɡo	-19.8466	baɡo (-19.85); bedu (-20.96); ab (-23.55)	7
a-ma-i-na-ja	amainaja	baɡo	-23.3529	baɡo (-23.35); bedu (-24.46); ab- (ab-) (-26.03)	8
a-ma-i-na-ja-r	amainajar	baɡo	-26.8589	baɡo (-26.86); bedu (-27.96); ab- (ab-) (-28.74)	9
a-ma-i-na-ja-re	amainajare	baɡo	-30.3646	baɡo (-30.36); bedu (-31.26); ab- (ab-) (-31.50)	10
a-ma-na	amana	ab	-16.7665	ab (-16.77); e- (-17.54); baɡo (-19.11)	5
a-ma-na-d	amanad	breit	-19.7277	breit (-19.73); ab (-20.26); e- (-20.73)	6
a-ma-na-da	amanada	breit	-23.2156	breit (-23.22); bekos (-23.59); tʰri (-23.73)	7
a-ma-na-da-w	amanadaw	tʰri	-26.2063	tʰri (-26.21); ab- (ab-) (-26.60); bekos (-26.68)	8
a-ma-na-da-wa	amanadawa	tʰri	-29.0349	tʰri (-29.03); ab- (ab-) (-29.09); bekos (-29.88)	9
a-ma-na-da-wa-i	amanadawai	ab- (ab-)	-31.545	ab- (ab-) (-31.55); tʰri (-32.03); tʰri (tʰri) (-32.89)	10
a-ma-si	amasi	ad	-16.113	ad (-16.11); e- (-17.54); Μidas (-17.57)	5
a-ma-si-r	amasir	ad	-19.6125	ad (-19.61); Μidas (-20.65); e- (-20.73)	6
a-ma-si-ru	amasiru	ew	-22.577	ew (-22.58); kin (-22.63); semoun (-22.76)	7
a-ma-si-ru-t	amasirut	waso	-24.5137	waso (-24.51); Μidas (-25.13); anar (-25.84)	8
a-ma-si-ru-te	amasirute	edaes	-27.1886	edaes (-27.19); waso (-27.31); Μidas (-28.00)	9
a-ma-te	amate	akke	-14.6632	akke (-14.66); ke (-16.56); ad (-16.77)	5
a-me-i-t	ameit	e-	-13.3751	e- (-13.38); ke (-17.03); ew (-17.03)	5
a-me-i-ti	ameiti	e-	-16.4818	e- (-16.48); edaes (-20.11); estaes (-20.23)	6
a-me-u-n	ameun	ew	-11.2074	ew (-11.21); e- (-13.38); kin (-16.34)	5
a-me-u-na	ameuna	ew	-14.7146	ew (-14.71); e- (-16.48); kin (-19.84)	6
a-me-u-na-k	ameunak	ew	-18.2217	ew (-18.22); tʰri (-18.37); e- (-19.70)	7
a-me-u-na-ka	ameunaka	ew	-21.7289	ew (-21.73); tʰri (-21.87); e- (-22.99)	8
a-me-u-na-ka-n	ameunakan	ew	-25.2361	ew (-25.24); tʰri (-25.38); e- (-26.32)	9
a-me-u-na-ka-na	ameunakana	ew	-28.7433	ew (-28.74); tʰri (-28.89); e- (-29.67)	10
a-me-u-na-r	ameunar	ew	-18.2217	ew (-18.22); e- (-19.70); kin (-23.35)	7
a-me-u-na-ru	ameunaru	ew	-21.0351	ew (-21.04); e- (-22.99); semoun (-23.96)	8
a-me-u-na-ru-k	ameunaruk	tʰri	-23.7487	tʰri (-23.75); ew (-24.54); aini (-25.62)	9
a-me-u-na-ru-ka	ameunaruka	tʰri (tʰri)	-26.9701	tʰri (tʰri) (-26.97); tʰri (-27.26); ew (-28.05)	10
a-na-da	anada	breit	-16.2989	breit (-16.30); bekos (-16.63); tʰri (-16.76)	5
a-na-da-w	anadaw	tʰri	-19.2115	tʰri (-19.21); bekos (-19.72); breit (-19.78)	6
a-na-da-wa	anadawa	tʰri	-22.0323	tʰri (-22.03); bekos (-22.92); kin (-23.08)	7
a-na-da-wa-i	anadawai	tʰri	-25.0277	tʰri (-25.03); ab- (ab-) (-25.74); bekos (-26.19)	8
a-na-da-wa-i-j	anadawaij	baɡo	-26.5433	baɡo (-26.54); bedu (-26.67); bekos (-27.69)	9
a-na-da-wa-i-ja	anadawaija	baɡo	-30.0493	baɡo (-30.05); bedu (-30.18); ab- (ab-) (-30.55)	10
a-na-i-*301	anaiΘ	ab	-17.3848	ab (-17.38); e- (-17.54); baɡo (-18.48)	5
a-na-i-*301-t	anaiΘt	baɡo	-18.1612	baɡo (-18.16); ab (-20.26); e- (-20.73)	6
a-na-i-*301-ti	anaiΘti	baɡo	-20.972	baɡo (-20.97); ab- (ab-) (-21.41); ab (-23.38)	7
a-na-i-*301-ti-j	anaiΘtij	baɡo	-20.8856	baɡo (-20.89); bedu (-23.33); ab- (ab-) (-23.40)	8
a-na-i-*301-ti-ja	anaiΘtija	baɡo	-24.3792	baɡo (-24.38); ab- (ab-) (-25.89); bedu (-26.84)	9
a-na-i-*301-ti-ja-s	anaiΘtijas	baɡo	-27.8726	baɡo (-27.87); ad (-28.05); ab- (ab-) (-28.62)	10
a-na-i-*301-u	anaiΘu	ew	-19.2234	ew (-19.22); kin (-19.31); e- (-20.73)	6
a-na-i-*301-u-t	anaiΘut	waso	-21.0067	waso (-21.01); bratere (-21.61); baɡo (-21.66)	7
a-na-i-*301-u-ti	anaiΘuti	ab- (ab-)	-23.6497	ab- (ab-) (-23.65); waso (-23.81); bratere (-24.00)	8
a-na-i-*301-u-ti-n	anaiΘutin	ab- (ab-)	-24.715	ab- (ab-) (-24.71); ab (-25.23); baɡo (-25.75)	9
a-na-i-*301-u-ti-nu	anaiΘutinu	anar	-26.2118	anar (-26.21); ab- (ab-) (-26.72); bratere (-27.47)	10
a-na-si	anasi	ad	-16.113	ad (-16.11); bedu (-16.61); ab (-17.38)	5
a-na-si-s	anasis	ad	-18.7259	ad (-18.73); bedu (-19.26); Μidas (-20.12)	6
a-na-si-si	anasisi	ad	-22.2304	ad (-22.23); bedu (-22.31); Μidas (-23.14)	7
a-na-si-si-r	anasisir	bedu	-25.5062	bedu (-25.51); ad (-25.73); ab- (ab-) (-25.74)	8
a-na-ti	anati	baɡo	-13.9703	baɡo (-13.97); ab (-16.39); as (-16.77)	5
a-na-ti-*301	anatiΘ	baɡo	-17.0592	baɡo (-17.06); ab (-19.61); as (-19.88)	6
a-na-ti-*301-w	anatiΘw	baɡo	-20.2654	baɡo (-20.27); ab- (ab-) (-22.64); ab (-22.90)	7
a-na-ti-*301-wa	anatiΘwa	baɡo	-23.5361	baɡo (-23.54); ab- (ab-) (-25.04); ab (-26.23)	8
a-na-ti-*301-wa-j	anatiΘwaj	baɡo	-23.5434	baɡo (-23.54); bedu (-26.67); ab- (ab-) (-27.53)	9
a-na-ti-*301-wa-ja	anatiΘwaja	baɡo	-27.0448	baɡo (-27.04); aoːroː (-29.96); ab- (ab-) (-30.10)	10
a-ra-ma	arama	e-	-17.5387	e- (-17.54); matar (-18.57); ke (-19.32)	5
a-ra-ma-n	araman	ab	-19.8841	ab (-19.88); e- (-20.73); matar (-21.64)	6
a-ra-ma-na	aramana	ab	-23.3807	ab (-23.38); e- (-23.97); matar (-24.79)	7
a-ra-ma-na-d	aramanad	ab- (ab-)	-25.8943	ab- (ab-) (-25.89); matar (-26.05); breit (-26.61)	8
a-ra-ma-na-da	aramanada	ab- (ab-)	-28.3378	ab- (ab-) (-28.34); matar (-28.90); breit (-30.10)	9
a-ra-ma-na-da-w	aramanadaw	ab- (ab-)	-31.1054	ab- (ab-) (-31.11); matar (-32.01); tʰri (-33.19)	10
a-ra-me	arame	ke	-16.5591	ke (-16.56); e- (-17.13); ew (-17.94)	5
a-ra-me-i	aramei	e-	-17.5422	e- (-17.54); ke (-20.05); ew (-20.86)	6
a-ra-me-i-t	arameit	e-	-20.3791	e- (-20.38); matar (-22.44); ke (-23.55)	7
a-ra-me-i-ti	arameiti	e-	-23.4886	e- (-23.49); matar (-25.16); ab- (ab-) (-25.78)	8
a-ra-me-u	arameu	ew	-14.7128	ew (-14.71); e- (-17.54); matar (-17.97)	6
a-ra-me-u-n	arameun	ew	-18.22	ew (-18.22); e- (-20.38); matar (-21.47)	7
a-ra-me-u-na	arameuna	ew	-21.7271	ew (-21.73); e- (-23.49); matar (-24.96)	8
a-ra-me-u-na-k	arameunak	tʰri	-24.5429	tʰri (-24.54); ew (-25.23); aini (-26.32)	9
a-ra-me-u-na-ka	arameunaka	tʰri	-28.05	tʰri (-28.05); ew (-28.74); aini (-29.82)	10
a-ra-me-u-na-r	arameunar	ew	-25.2343	ew (-25.23); e- (-26.71); ab- (ab-) (-28.39)	9
a-ra-me-u-na-ru	arameunaru	ew	-28.0478	ew (-28.05); e- (-30.00); semoun (-30.35)	10
