linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
ra-me-u-na	rameuna	zis	-22.4902	zis (-22.49); teuta (-25.58); aran (-25.87)	7
ra-me-u-na-k	rameunak	zis	-25.8508	zis (-25.85); aran (-26.49); tan (-26.65)	8
ra-me-u-na-ka	rameunaka	zis	-29.2272	zis (-29.23); aran (-29.99); tan (-30.15)	9
ra-me-u-na-ka-n	rameunakan	zis	-32.6163	zis (-32.62); aran (-33.49); tan (-33.66)	10
ra-me-u-na-r	rameunar	zis	-25.7441	zis (-25.74); aran (-28.64); teuta (-28.67)	8
ra-me-u-na-ru	rameunaru	zis	-29.0448	zis (-29.04); aran (-31.72); teuta (-31.87)	9
ra-me-u-na-ru-k	rameunaruk	aran	-32.3558	aran (-32.36); zis (-32.38); beran (-32.78)	10
re-di-j	redij	zis	-13.2571	zis (-13.26); rodita (-14.92); ai (-15.72)	5
re-di-ja	redija	zis	-16.3741	zis (-16.37); rodita (-18.20); ai (-19.07)	6
re-i-ke	reike	aran	-11.1168	aran (-11.12); zis (-12.88); tan (-13.59)	5
re-i-ke-t	reiket	aran	-14.6227	aran (-14.62); zis (-16.10); tan (-17.09)	6
re-i-ke-ta	reiketa	aran	-18.1285	aran (-18.13); zis (-19.39); tan (-20.60)	7
re-i-ke-ta-n	reiketan	aran	-21.6343	aran (-21.63); zis (-22.72); tan (-24.11)	8
re-i-ke-ta-na	reiketana	aran	-25.1399	aran (-25.14); zis (-26.07); tan (-27.61)	9
re-i-ke-ta-na-i	reiketanai	ai	-28.0451	ai (-28.05); rodita (-28.19); aran (-28.63)	10
ri-da-u	ridau	zis	-12.6043	zis (-12.60); ai (-15.72); rodita (-15.81)	5
ru-ka-n	rukan	zis	-15.8391	zis (-15.84); aran (-17.27); tan (-17.42)	5
ru-ka-na	rukana	zis	-19.1505	zis (-19.15); aran (-20.75); tan (-20.92)	6
ru-ka-na-s	rukanas	zis	-22.4902	zis (-22.49); aran (-24.23); ma (-24.34)	7
ru-sa-i	rusai	ma	-10.5171	ma (-10.52); zis (-13.88); rodita (-14.74)	5
ru-sa-i-d	rusaid	ma	-14.0243	ma (-14.02); zis (-16.75); rodita (-18.00)	6
ru-sa-i-da	rusaida	ma	-17.5315	ma (-17.53); zis (-19.87); bilia (-21.30)	7
ru-sa-i-da-a	rusaidaa	ma	-21.0387	ma (-21.04); zis (-23.10); bilia (-24.46)	8
ru-sa-i-da-a-u	rusaidaau	ma	-24.5459	ma (-24.55); zis (-26.39); bilia (-27.67)	9
ru-te-i	rutei	zis	-13.8766	zis (-13.88); rodita (-14.74); ai (-15.72)	5
ru-te-i-d	ruteid	zis	-16.7481	zis (-16.75); rodita (-18.00); ai (-19.07)	6
ru-te-i-di	ruteidi	ai	-17.5262	ai (-17.53); rodita (-18.71); tai (-19.37)	7
sa-i-da	saida	ma	-10.5171	ma (-10.52); bilia (-14.31); beran (-14.59)	5
sa-i-da-a	saidaa	ma	-14.0243	ma (-14.02); bilia (-17.46); beran (-17.65)	6
sa-i-da-a-u	saidaau	ma	-17.5315	ma (-17.53); bilia (-20.67); beran (-20.80)	7
sa-ra-m	saram	mazzes	-15.5213	mazzes (-15.52); beran (-15.58); bilia (-15.58)	5
sa-ra-ma	sarama	mazzes	-18.7013	mazzes (-18.70); bilia (-18.78); beran (-18.78)	6
sa-ra-ma-n	saraman	mazzes	-21.9466	mazzes (-21.95); bilia (-22.04); beran (-22.04)	7
sa-ra-ma-na	saramana	mazzes	-25.2336	mazzes (-25.23); bilia (-25.35); beran (-25.35)	8
sa-ra-ma-na-d	saramanad	mazzes	-28.5495	mazzes (-28.55); bilia (-28.68); beran (-28.68)	9
sa-ra-ma-na-da	saramanada	mazzes	-31.8868	mazzes (-31.89); beran (-32.04); bilia (-32.04)	10
sa-ra-me	sarame	mazzes	-18.7013	mazzes (-18.70); bilia (-18.78); beran (-18.78)	6
sa-ra-me-i	saramei	ma	-17.5279	ma (-17.53); bilia (-18.54); menzana (-18.61)	7
sa-ra-me-i-t	sarameit	ma	-21.0351	ma (-21.04); bilia (-21.86); menzana (-21.94)	8
sa-ra-me-i-ti	sarameiti	bilia	-20.1897	bilia (-20.19); menzana (-22.87); berain (-23.55)	9
sa-ra-me-u	sarameu	mazzes	-21.9466	mazzes (-21.95); beran (-22.04); bilia (-22.04)	7
sa-ra-me-u-n	sarameun	mazzes	-25.2336	mazzes (-25.23); bilia (-25.35); beran (-25.35)	8
sa-ra-me-u-na	sarameuna	mazzes	-28.5495	mazzes (-28.55); bilia (-28.68); beran (-28.68)	9
sa-ra-me-u-na-k	sarameunak	brendon	-28.444	brendon (-28.44); beran (-29.34); berain (-29.36)	10
sa-ra-me-u-na-r	sarameunar	mazzes	-30.4109	mazzes (-30.41); bilia (-31.66); beran (-31.66)	10
sa-re-j	sarej	mazzes	-15.5213	mazzes (-15.52); beran (-15.58); bilia (-15.58)	5
sa-re-ja	sareja	mazzes	-18.7013	mazzes (-18.70); bilia (-18.78); beran (-18.78)	6
sa-sa-r	sasar	ma	-15.4403	ma (-15.44); mazzes (-15.58); bilia (-15.58)	5
sa-sa-ra	sasara	mazzes	-18.3576	mazzes (-18.36); beran (-18.41); bilia (-18.41)	6
sa-sa-ra-m	sasaram	mazzes	-21.4213	mazzes (-21.42); beran (-21.51); bilia (-21.51)	7
sa-sa-ra-ma	sasarama	mazzes	-24.603	mazzes (-24.60); beran (-24.71); bilia (-24.71)	8
sa-sa-ra-ma-n	sasaraman	mazzes	-27.8499	mazzes (-27.85); beran (-27.98); bilia (-27.98)	9
sa-sa-ra-ma-na	sasaramana	mazzes	-31.1383	mazzes (-31.14); beran (-31.29); bilia (-31.29)	10
sa-sa-ra-me	sasarame	mazzes	-24.603	mazzes (-24.60); beran (-24.71); bilia (-24.71)	8
sa-sa-ra-me-i	sasaramei	ma	-23.8524	ma (-23.85); bilia (-24.48); menzana (-24.51)	9
sa-sa-ra-me-i-t	sasarameit	ma	-27.3597	ma (-27.36); bilia (-27.81); menzana (-27.84)	10
sa-sa-ra-me-u	sasarameu	mazzes	-27.8499	mazzes (-27.85); beran (-27.98); bilia (-27.98)	9
sa-sa-ra-me-u-n	sasarameun	mazzes	-31.1383	mazzes (-31.14); bilia (-31.29); beran (-31.29)	10
sa-u-na	sauna	ma	-15.898	ma (-15.90); beran (-18.14); bilia (-18.14)	5
sa-u-na-k	saunak	beran	-18.2392	beran (-18.24); bennan (-18.54); berain (-18.82)	6
sa-u-na-ka	saunaka	beran	-21.73	beran (-21.73); bennan (-21.81); berain (-22.31)	7
sa-u-na-ka-n	saunakan	bennan	-25.1103	bennan (-25.11); beran (-25.22); berain (-25.81)	8
sa-u-na-ka-na	saunakana	bennan	-28.4355	bennan (-28.44); beran (-28.70); berain (-29.30)	9
se-ka-n	sekan	bennan	-15.8345	bennan (-15.83); ma (-15.90); beran (-16.24)	5
se-ka-na	sekana	bennan	-19.1026	bennan (-19.10); ma (-19.22); beran (-19.69)	6
se-ka-na-s	sekanas	bennan	-22.4029	bennan (-22.40); ma (-22.45); beran (-23.12)	7
se-ka-na-si	sekanasi	ma	-20.3474	ma (-20.35); hadiwe (-22.87); menzana (-23.40)	8
se-ka-na-si-s	sekanasis	ma	-23.8542	ma (-23.85); hadiwe (-26.17); dazimas (-26.64)	9
se-ka-na-si-si	sekanasisi	hadiwe	-24.3928	hadiwe (-24.39); bilia (-25.46); ma (-26.45)	10
se-ra-t	serat	mazzes	-15.5213	mazzes (-15.52); beran (-15.58); bilia (-15.58)	5
se-ra-te	serate	mazzes	-18.7013	mazzes (-18.70); bilia (-18.78); beran (-18.78)	6
se-to-i	setoi	ma	-10.5153	ma (-10.52); menzana (-12.72); morθana (-12.76)	5
se-to-i-j	setoij	ma	-14.0225	ma (-14.02); menzana (-16.21); bennan (-16.23)	6
se-to-i-ja	setoija	ma	-17.5297	ma (-17.53); bennan (-19.34); menzana (-19.69)	7
si-i-pi	siipi	bilia	-6.7349	bilia (-6.73); mazzes (-6.96); ai (-9.42)	5
si-i-pi-n	siipin	bilia	-10.2384	bilia (-10.24); mazzes (-10.47); berain (-12.85)	6
si-i-pi-na	siipina	bilia	-13.7417	bilia (-13.74); mazzes (-13.97); berain (-15.97)	7
si-i-pi-na-m	siipinam	bilia	-17.2449	bilia (-17.24); mazzes (-17.47); berain (-19.20)	8
si-i-pi-na-ma	siipinama	bilia	-20.748	bilia (-20.75); mazzes (-20.97); berain (-22.49)	9
si-i-pi-na-ma-i	siipinamai	bilia	-22.4423	bilia (-22.44); teuta (-23.08); menzana (-24.34)	10
si-ru-t	sirut	bilia	-9.3563	bilia (-9.36); beran (-9.36); ma (-10.52)	5
si-ru-te	sirute	bilia	-12.5623	bilia (-12.56); beran (-12.56); ma (-14.03)	6
si-ru-te-i	sirutei	bilia	-12.3491	bilia (-12.35); berain (-13.86); beran (-13.87)	7
si-ru-te-i-d	siruteid	bilia	-15.6799	bilia (-15.68); berain (-16.67); beran (-16.74)	8
si-ru-te-i-di	siruteidi	bilia	-14.0111	bilia (-14.01); berain (-17.40); beran (-19.60)	9
si-si-r	sisir	bilia	-8.6675	bilia (-8.67); beran (-9.34); ma (-9.42)	5
ta-i-*301-u	taiΘu	ai	-15.7212	ai (-15.72); apa (-15.86); epi (-15.86)	5
ta-i-*301-u-j	taiΘuj	ai	-19.074	ai (-19.07); apa (-19.17); epi (-19.17)	6
ta-i-*301-u-ja	taiΘuja	ai	-22.4476	ai (-22.45); epi (-22.52); apa (-22.52)	7
ta-i-*301-w	taiΘw	ai	-15.7212	ai (-15.72); epi (-15.86); apa (-15.86)	5
ta-i-*301-wa	taiΘwa	ai	-19.074	ai (-19.07); epi (-19.17); apa (-19.17)	6
ta-i-*301-wa-e	taiΘwae	ai	-22.4476	ai (-22.45); epi (-22.52); apa (-22.52)	7
ta-i-*301-wa-e-a	taiΘwaea	klaohi	-25.806	klaohi (-25.81); ai (-25.84); apa (-25.88)	8
ta-i-*301-wa-e-a-d	taiΘwaead	klaohi	-29.0769	klaohi (-29.08); ai (-29.24); apa (-29.26)	9
ta-i-*301-wa-e-a-di	taiΘwaeadi	ai	-28.0451	ai (-28.05); klaohi (-29.09); epi (-29.53)	10
ta-i-*301-wa-j	taiΘwaj	ai	-22.4476	ai (-22.45); epi (-22.52); apa (-22.52)	7
ta-i-*301-wa-ja	taiΘwaja	klaohi	-25.806	klaohi (-25.81); ai (-25.84); apa (-25.88)	8
ta-i-*301-wa-ja-a	taiΘwajaa	klaohi	-29.0769	klaohi (-29.08); ai (-29.24); apa (-29.26)	9
ta-i-*301-wa-ja-a-d	taiΘwajaad	klaohi	-32.3886	klaohi (-32.39); epi (-32.65); apa (-32.65)	10
ta-i-*301-wa-ja-a-j	taiΘwajaaj	klaohi	-32.3886	klaohi (-32.39); epi (-32.65); apa (-32.65)	10
ta-i-*301-wa-ja-j	taiΘwajaj	klaohi	-29.0769	klaohi (-29.08); ai (-29.24); apa (-29.26)	9
ta-i-*301-wa-ja-ja	taiΘwajaja	klaohi	-32.3886	klaohi (-32.39); epi (-32.65); apa (-32.65)	10
ta-i-*301-wa-ja-s	taiΘwajas	klaohi	-29.0769	klaohi (-29.08); ai (-29.24); apa (-29.26)	9
ta-i-*301-wa-ja-se	taiΘwajase	klaohi	-32.3886	klaohi (-32.39); apa (-32.65); epi (-32.65)	10
ta-i-*301-wa-ja-t	taiΘwajat	klaohi	-29.0769	klaohi (-29.08); ai (-29.24); apa (-29.26)	9
ta-i-*301-wa-ja-tu	taiΘwajatu	klaohi	-32.3886	klaohi (-32.39); epi (-32.65); apa (-32.65)	10
ta-na-i	tanai	ai	-15.7212	ai (-15.72); epi (-15.83); apa (-15.83)	5
ta-na-i-*301	tanaiΘ	ai	-19.074	ai (-19.07); epi (-19.16); apa (-19.16)	6
ta-na-i-*301-t	tanaiΘt	ai	-22.4476	ai (-22.45); epi (-22.52); apa (-22.52)	7
ta-na-i-*301-ti	tanaiΘti	ai	-21.0325	ai (-21.03); tai (-22.87); apa (-23.29)	8
ta-na-i-*301-ti-j	tanaiΘtij	ai	-24.5388	ai (-24.54); tai (-26.38); apa (-26.78)	9
ta-na-i-*301-ti-ja	tanaiΘtija	ai	-28.0451	ai (-28.05); tai (-29.88); apa (-30.27)	10
ta-na-i-*301-u	tanaiΘu	ai	-22.4476	ai (-22.45); epi (-22.52); apa (-22.52)	7
ta-na-i-*301-u-t	tanaiΘut	ai	-25.8371	ai (-25.84); epi (-25.89); apa (-25.89)	8
ta-na-i-*301-u-ti	tanaiΘuti	ai	-24.5388	ai (-24.54); tai (-26.37); apa (-26.54)	9
ta-na-i-*301-u-ti-n	tanaiΘutin	ai	-28.0451	ai (-28.05); tai (-29.88); epi (-30.03)	10
te-i-da	teida	ai	-15.7212	ai (-15.72); apa (-15.86); epi (-15.86)	5
te-i-da-j	teidaj	ai	-19.074	ai (-19.07); apa (-19.17); epi (-19.17)	6
te-i-da-ja	teidaja	ai	-22.4476	ai (-22.45); epi (-22.52); apa (-22.52)	7
te-i-da-ja-j	teidajaj	ai	-25.8371	ai (-25.84); epi (-25.88); apa (-25.88)	8
te-i-da-ja-ja	teidajaja	ai	-29.2391	ai (-29.24); epi (-29.26); apa (-29.26)	9
te-i-di	teidi	ai	-10.5135	ai (-10.51); tai (-12.87); epi (-13.19)	5
te-re-p	terep	zis	-13.2307	zis (-13.23); kos (-15.83); mazzes (-15.90)	5
te-si-r	tesir	bilia	-10.4802	bilia (-10.48); beran (-10.48); ma (-10.52)	5
te-si-ra	tesira	bilia	-13.2822	bilia (-13.28); beran (-13.28); ma (-14.03)	6
te-te-r	teter	zis	-17.4797	zis (-17.48); aran (-19.30); ma (-19.32)	5
te-te-re	tetere	zis	-20.2902	zis (-20.29); aran (-22.13); beran (-22.31)	6
te-te-re-p	teterep	zis	-20.215	zis (-20.21); mazzes (-22.15); kos (-22.49)	7
ti-ja-s	tijas	ai	-15.7212	ai (-15.72); apa (-15.85); epi (-15.85)	5
ti-ja-sa	tijasa	ai	-19.074	ai (-19.07); apa (-19.16); epi (-19.16)	6
ti-ja-sa-s	tijasas	ai	-22.4476	ai (-22.45); apa (-22.51); epi (-22.51)	7
ti-ja-sa-sa	tijasasa	ai	-25.8371	ai (-25.84); apa (-25.87); epi (-25.87)	8
ti-ja-sa-sa-r	tijasasar	aran	-27.9556	aran (-27.96); tabara (-28.77); tabaras (-28.83)	9
ti-nu-i	tinui	ai	-10.5135	ai (-10.51); teuta (-12.52); epi (-12.83)	5
ti-nu-i-n	tinuin	ai	-14.0198	ai (-14.02); teuta (-15.97); epi (-16.32)	6
ti-nu-i-na	tinuina	ai	-17.5262	ai (-17.53); teuta (-19.41); epi (-19.81)	7
ti-nu-i-na-i	tinuinai	ai	-19.942	ai (-19.94); teuta (-21.12); epi (-22.01)	8
ti-nu-i-na-i-d	tinuinaid	ai	-23.4492	ai (-23.45); teuta (-24.62); epi (-25.51)	9
ti-nu-i-na-i-da	tinuinaida	ai	-26.9565	ai (-26.96); teuta (-28.12); epi (-29.01)	10
ti-nu-j	tinuj	teuta	-15.6471	teuta (-15.65); ai (-15.72); epi (-15.85)	5
ti-nu-ja	tinuja	teuta	-18.8541	teuta (-18.85); ai (-19.07); epi (-19.16)	6
ti-nu-ja-s	tinujas	teuta	-22.1253	teuta (-22.13); ai (-22.45); apa (-22.51)	7
ti-nu-ja-sa	tinujasa	teuta	-25.4372	teuta (-25.44); ai (-25.84); apa (-25.87)	8
ti-nu-ja-sa-s	tinujasas	teuta	-28.7773	teuta (-28.78); ai (-29.24); apa (-29.24)	9
ti-nu-ja-sa-sa	tinujasasa	teuta	-32.138	teuta (-32.14); apa (-32.63); epi (-32.63)	10
ti-*301-wa	tiΘwa	ai	-15.7212	ai (-15.72); epi (-15.85); apa (-15.85)	5
ti-*301-wa-j	tiΘwaj	ai	-19.074	ai (-19.07); epi (-19.16); apa (-19.16)	6
ti-*301-wa-ja	tiΘwaja	ai	-22.4476	ai (-22.45); epi (-22.51); apa (-22.51)	7
to-i-ja	toija	dasta	-15.5275	dasta (-15.53); ai (-15.72); apa (-15.86)	5
to-sa-r	tosar	ma	-16.3873	ma (-16.39); beran (-16.65); bilia (-16.66)	5
to-sa-re	tosare	mazzes	-19.4666	mazzes (-19.47); beran (-19.47); bilia (-19.48)	6
to-sa-re-j	tosarej	mazzes	-22.5277	mazzes (-22.53); beran (-22.56); bilia (-22.56)	7
to-sa-re-ja	tosareja	mazzes	-25.7072	mazzes (-25.71); beran (-25.76); bilia (-25.77)	8
tu-ja-s	tujas	ma	-17.3848	ma (-17.38); ti (-19.32); si (-19.32)	5
tu-me-i	tumei	ai	-15.7212	ai (-15.72); apa (-15.83); epi (-15.83)	5
tu-me-i-j	tumeij	ai	-19.074	ai (-19.07); apa (-19.16); epi (-19.16)	6
tu-me-i-ja	tumeija	ai	-22.4476	ai (-22.45); apa (-22.52); epi (-22.52)	7
tu-me-i-ja-s	tumeijas	ai	-25.8371	ai (-25.84); apa (-25.89); epi (-25.89)	8
tu-me-i-ja-sa	tumeijasa	ai	-29.2391	ai (-29.24); apa (-29.27); epi (-29.27)	9
tu-me-i-ja-sa-s	tumeijasas	ai	-32.6513	ai (-32.65); apa (-32.67); epi (-32.67)	10
tu-me-i-ja-sa-u	tumeijasau	ai	-32.6513	ai (-32.65); apa (-32.67); epi (-32.67)	10
tu-ru-s	turus	zis	-16.3735	zis (-16.37); ma (-17.38); aran (-18.73)	5
tu-ru-sa	turusa	zis	-19.5798	zis (-19.58); ma (-20.26); aran (-21.94)	6
tu-ru-sa-i	turusai	ma	-17.5315	ma (-17.53); zis (-20.89); bilia (-21.44)	7
tu-ru-sa-i-d	turusaid	ma	-21.0387	ma (-21.04); zis (-23.76); bilia (-24.62)	8
tu-ru-sa-i-da	turusaida	ma	-24.5459	ma (-24.55); zis (-26.88); bilia (-27.83)	9
tu-ru-sa-i-da-a	turusaidaa	ma	-28.0531	ma (-28.05); zis (-30.11); bilia (-31.07)	10
u-i-na-i	uinai	ai	-10.5135	ai (-10.51); teuta (-12.52); epi (-12.83)	5
u-i-na-i-d	uinaid	ai	-14.0198	ai (-14.02); teuta (-16.01); epi (-16.32)	6
u-i-na-i-da	uinaida	ai	-17.5262	ai (-17.53); teuta (-19.51); epi (-19.81)	7
u-i-na-i-da-j	uinaidaj	ai	-21.0325	ai (-21.03); teuta (-23.00); epi (-23.30)	8
u-i-na-i-da-ja	uinaidaja	ai	-24.5388	ai (-24.54); teuta (-26.49); epi (-26.78)	9
u-i-na-i-da-ja-s	uinaidajas	ai	-28.0451	ai (-28.05); teuta (-29.98); apa (-30.27)	10
u-ja-sa	ujasa	ma	-16.7665	ma (-16.77); ti (-19.32); ai (-19.32)	5
u-ja-sa-s	ujasas	ma	-19.6125	ma (-19.61); bilia (-22.45); beran (-22.45)	6
u-ja-sa-sa	ujasasa	ma	-22.7256	ma (-22.73); bilia (-25.33); beran (-25.33)	7
u-ja-sa-sa-r	ujasasar	ma	-25.9512	ma (-25.95); beran (-26.09); bilia (-26.09)	8
u-ja-sa-sa-ra	ujasasara	mazzes	-28.875	mazzes (-28.88); bilia (-28.92); beran (-28.92)	9
u-ja-sa-sa-ra-m	ujasasaram	mazzes	-31.9385	mazzes (-31.94); bilia (-32.01); beran (-32.01)	10
u-ka-na	ukana	tan	-18.0891	tan (-18.09); teuta (-19.10); dasta (-19.25)	5
u-ka-na-s	ukanas	ma	-20.8624	ma (-20.86); tan (-21.58); dazimas (-22.08)	6
u-me-i-j	umeij	ai	-15.7212	ai (-15.72); apa (-15.85); epi (-15.85)	5
u-me-i-ja	umeija	ai	-19.074	ai (-19.07); apa (-19.17); epi (-19.17)	6
u-me-i-ja-s	umeijas	ai	-22.4476	ai (-22.45); apa (-22.52); epi (-22.52)	7
u-me-i-ja-sa	umeijasa	ai	-25.8371	ai (-25.84); apa (-25.89); epi (-25.89)	8
u-me-i-ja-sa-s	umeijasas	ai	-29.2391	ai (-29.24); apa (-29.27); epi (-29.27)	9
u-me-i-ja-sa-sa	umeijasasa	ai	-32.6513	ai (-32.65); apa (-32.66); epi (-32.66)	10
u-me-i-ja-sa-u	umeijasau	ai	-29.2391	ai (-29.24); apa (-29.27); epi (-29.27)	9
u-me-i-ja-sa-u-n	umeijasaun	ai	-32.6513	ai (-32.65); apa (-32.66); epi (-32.66)	10
u-na-ka	unaka	tan	-17.0202	tan (-17.02); aran (-18.92); ti (-19.32)	5
u-na-ka-n	unakan	tan	-20.521	tan (-20.52); teuta (-22.08); aran (-22.40)	6
u-na-ka-na	unakana	tan	-24.0207	tan (-24.02); teuta (-25.11); aran (-25.88)	7
u-na-ka-na-s	unakanas	tan	-27.5192	tan (-27.52); ma (-27.82); teuta (-28.28)	8
u-na-ka-na-si	unakanasi	ma	-24.5468	ma (-24.55); hadiwe (-25.98); teuta (-28.28)	9
u-na-ru	unaru	zis	-16.7879	zis (-16.79); aran (-18.86); beran (-19.10)	5
u-na-ru-k	unaruk	aran	-19.4483	aran (-19.45); beran (-19.69); berain (-19.78)	6
u-na-ru-ka	unaruka	aran	-22.928	aran (-22.93); zis (-23.08); beran (-23.17)	7
u-na-ru-ka-n	unarukan	zis	-26.3556	zis (-26.36); aran (-26.41); beran (-26.64)	8
u-na-ru-ka-na	unarukana	zis	-29.6675	zis (-29.67); aran (-29.89); beran (-30.12)	9
u-na-ru-ka-na-s	unarukanas	zis	-33.0076	zis (-33.01); aran (-33.37); beran (-33.60)	10
u-ru-sa	urusa	zis	-16.0745	zis (-16.07); ma (-16.77); aran (-18.83)	5
u-ru-sa-i	urusai	ma	-14.0243	ma (-14.02); zis (-17.38); bilia (-18.23)	6
u-ru-sa-i-d	urusaid	ma	-17.5315	ma (-17.53); zis (-20.26); bilia (-21.37)	7
u-ru-sa-i-da	urusaida	ma	-21.0387	ma (-21.04); zis (-23.38); bilia (-24.54)	8
u-ru-sa-i-da-a	urusaidaa	ma	-24.5459	ma (-24.55); zis (-26.61); bilia (-27.75)	9
u-ru-sa-i-da-a-u	urusaidaau	ma	-28.0531	ma (-28.05); zis (-29.90); bilia (-30.99)	10
u-sa-i-d	usaid	ma	-10.5171	ma (-10.52); bilia (-14.70); beran (-15.17)	5
u-sa-i-da	usaida	ma	-14.0243	ma (-14.02); bilia (-17.81); beran (-18.09)	6
u-sa-i-da-a	usaidaa	ma	-17.5315	ma (-17.53); bilia (-20.97); beran (-21.16)	7
u-sa-i-da-a-u	usaidaau	ma	-21.0387	ma (-21.04); bilia (-24.17); beran (-24.31)	8
u-te-i-d	uteid	ai	-15.7212	ai (-15.72); apa (-15.85); epi (-15.85)	5
u-te-i-di	uteidi	ai	-14.0198	ai (-14.02); tai (-16.09); epi (-16.67)	6
u-ti-nu	utinu	teuta	-15.6504	teuta (-15.65); ai (-15.72); epi (-15.86)	5
u-ti-nu-i	utinui	ai	-14.0198	ai (-14.02); teuta (-15.62); epi (-16.32)	6
u-ti-nu-i-n	utinuin	ai	-17.5262	ai (-17.53); teuta (-19.08); epi (-19.81)	7
u-ti-nu-i-na	utinuina	ai	-21.0325	ai (-21.03); teuta (-22.53); epi (-23.30)	8
u-ti-nu-i-na-i	utinuinai	ai	-23.4492	ai (-23.45); teuta (-24.30); tʰautori (-25.22)	9
u-ti-nu-i-na-i-d	utinuinaid	ai	-26.9565	ai (-26.96); teuta (-27.80); tʰautori (-28.72)	10
u-ti-nu-j	utinuj	teuta	-18.7439	teuta (-18.74); ai (-19.07); epi (-19.17)	6
u-ti-nu-ja	utinuja	teuta	-21.9524	teuta (-21.95); ai (-22.45); epi (-22.52)	7
u-ti-nu-ja-s	utinujas	teuta	-25.2245	teuta (-25.22); ai (-25.84); apa (-25.88)	8
u-ti-nu-ja-sa	utinujasa	teuta	-28.537	teuta (-28.54); ai (-29.24); apa (-29.26)	9
u-ti-nu-ja-sa-s	utinujasas	teuta	-31.8775	teuta (-31.88); apa (-32.65); epi (-32.65)	10
u-*56-e-tu	uΦetu	θi	-16.7665	θi (-16.77); apa (-18.84); epi (-18.84)	5
u-*56-e-tu-m	uΦetum	θi	-20.0537	θi (-20.05); apa (-22.11); epi (-22.11)	6
u-*56-e-tu-me	uΦetume	θi	-23.3807	θi (-23.38); apa (-25.43); epi (-25.43)	7
u-*56-e-tu-me-i	uΦetumei	θi	-21.721	θi (-21.72); apa (-23.73); epi (-23.73)	8
u-*56-e-tu-me-i-j	uΦetumeij	θi	-25.2282	θi (-25.23); apa (-27.22); epi (-27.22)	9
u-*56-e-tu-me-i-ja	uΦetumeija	θi	-28.7353	θi (-28.74); apa (-30.72); epi (-30.72)	10
wa-e-a-d	waead	kos	-19.2407	kos (-19.24); toi (-19.24); ti (-19.32)	5
wa-e-a-di	waeadi	toi	-17.3791	toi (-17.38); ai (-19.07); epi (-19.15)	6
wa-e-a-di-k	waeadik	aran	-19.8342	aran (-19.83); tan (-19.91); toi (-20.89)	7
wa-e-a-di-ki	waeadiki	morθana	-19.932	morθana (-19.93); ai (-21.03); menzana (-22.22)	8
wa-e-a-di-ki-t	waeadikit	morθana	-23.4391	morθana (-23.44); ai (-24.54); menzana (-25.72)	9
wa-e-a-di-ki-te	waeadikite	morθana	-26.9462	morθana (-26.95); ai (-28.05); hadiwe (-28.99)	10
wa-i-ja	waija	toi	-13.9641	toi (-13.96); ai (-15.72); epi (-15.86)	5
wa-ja-a	wajaa	kos	-19.2407	kos (-19.24); toi (-19.24); ti (-19.32)	5
wa-ja-a-d	wajaad	kos	-22.5402	kos (-22.54); toi (-22.54); ti (-22.63)	6
wa-ja-a-di	wajaadi	toi	-20.8557	toi (-20.86); ai (-22.45); epi (-22.49)	7
wa-ja-a-di-k	wajaadik	aran	-23.1748	aran (-23.17); tan (-23.27); toi (-24.36)	8
wa-ja-a-di-ki	wajaadiki	morθana	-23.2265	morθana (-23.23); ai (-24.54); menzana (-25.38)	9
wa-ja-a-di-ki-t	wajaadikit	morθana	-26.7336	morθana (-26.73); ai (-28.05); menzana (-28.88)	10
wa-ja-a-j	wajaaj	kos	-22.5402	kos (-22.54); toi (-22.54); ti (-22.63)	6
wa-ja-a-ja	wajaaja	kos	-25.8684	kos (-25.87); toi (-25.87); ti (-25.98)	7
wa-ja-j	wajaj	kos	-19.2407	kos (-19.24); toi (-19.24); ti (-19.32)	5
wa-ja-ja	wajaja	kos	-22.5402	kos (-22.54); toi (-22.54); ti (-22.63)	6
wa-ja-ja-a	wajajaa	kos	-25.8684	kos (-25.87); toi (-25.87); ti (-25.98)	7
wa-ja-ja-d	wajajad	kos	-25.8684	kos (-25.87); toi (-25.87); ti (-25.98)	7
wa-ja-ja-di	wajajadi	toi	-24.3326	toi (-24.33); ai (-25.84); apa (-25.85)	8
wa-ja-ja-di-k	wajajadik	aran	-26.5359	aran (-26.54); tan (-26.64); toi (-27.84)	9
wa-ja-ja-di-ki	wajajadiki	morθana	-26.5493	morθana (-26.55); ai (-28.05); menzana (-28.58)	10
wa-ja-ja-i	wajajai	toi	-20.8557	toi (-20.86); ai (-22.45); epi (-22.49)	7
wa-ja-ja-i-n	wajajain	toi	-24.3627	toi (-24.36); ai (-25.84); epi (-25.87)	8
wa-ja-ja-i-n-w	wajajainw	tʰautori	-27.564	tʰautori (-27.56); toi (-27.86); teuta (-28.80)	9
wa-ja-ja-i-nwa	wajajainwa	tʰautori	-30.364	tʰautori (-30.36); toi (-31.36); teuta (-31.90)	10
wa-ja-ja-j	wajajaj	kos	-25.8684	kos (-25.87); toi (-25.87); ti (-25.98)	7
wa-ja-ja-ja	wajajaja	kos	-29.2175	kos (-29.22); toi (-29.22); ti (-29.34)	8
wa-ja-ja-s	wajajas	ma	-24.3402	ma (-24.34); kos (-25.87); toi (-25.87)	7
