lost	top1_known	score	top10
adiki	kʷe-	-8.5274	"[[""kʷe-"", -8.5274], [""ʃe-"", -9.8598], [""kowe"", -10.3735], [""ko-(t)"", -11.0555], [""kʷel-"", -11.243], [""kʷeːn-"", -11.2847], [""tse-"", -11.8937], [""kʷen"", -11.9231], [""tʰesa-"", -11.9336], [""kʷela-"", -11.9336]]"
adikit	kʷe-	-11.3514	"[[""kʷe-"", -11.3514], [""ʃe-"", -12.6858], [""kʷeːn-"", -13.456], [""ko-(t)"", -13.5059], [""kowe"", -13.8666], [""kʷel-"", -13.9633], [""tʰesa-"", -14.3697], [""kʷela-"", -14.3697], [""tse-"", -14.7349], [""kʷen"", -15.0252]]"
adikite	kʷe-	-14.4562	"[[""kʷe-"", -14.4562], [""ʃe-"", -15.7918], [""kʷeːn-"", -16.0688], [""ko-(t)"", -16.189], [""kʷel-"", -16.9045], [""kʷela-"", -17.1865], [""tʰesa-"", -17.1865], [""kʷe(si)-"", -17.3218], [""kowe"", -17.3595], [""tse-"", -17.8436]]"
adikites	kʷe-	-17.6769	"[[""kʷe-"", -17.6769], [""kʷeːn-"", -18.8958], [""ʃe-"", -19.0137], [""ko-(t)"", -19.0182], [""kʷela"", -19.2315], [""kʷe(si)-"", -19.3085], [""kʷel-"", -19.9689], [""tʰesa-"", -20.1122], [""kʷela-"", -20.1122], [""tesa"", -20.5893]]"
adikitesi	kʷe-	-20.9613	"[[""kʷe-"", -20.9613], [""kʷe(si)-"", -21.6828], [""kʷeːn-"", -21.8521], [""kʷela-"", -21.9052], [""tʰesa-"", -21.9052], [""ko-(t)"", -21.9485], [""ʃe-"", -22.2994], [""kʷi-"", -22.5201], [""kʷela"", -22.7174], [""kʷel-"", -23.1122]]"
adikitesir	kʷe(si)-	-23.3751	"[[""kʷe(si)-"", -23.3751], [""kʷe-"", -24.2861], [""kʷela-"", -24.8042], [""tʰesa-"", -24.8042], [""kof(i)-"", -24.8045], [""kʷeːn-"", -24.8955], [""ko-(t)"", -24.9531], [""ʃerl(i)-"", -25.2244], [""kʷi-"", -25.359], [""kotʰtʰ(i)-"", -25.4411]]"
adikitet	kʷe-	-17.6769	"[[""kʷe-"", -17.6769], [""kʷeːn-"", -18.8958], [""ʃe-"", -19.0137], [""ko-(t)"", -19.0182], [""kʷe(si)-"", -19.4218], [""kʷel-"", -19.9689], [""tʰesa-"", -20.1792], [""kʷela-"", -20.1792], [""kowe"", -20.8523], [""tse-"", -21.0648]]"
adikitete	kʷe-	-20.9613	"[[""kʷe-"", -20.9613], [""kʷeːn-"", -21.8521], [""kʷe(si)-"", -21.8986], [""ko-(t)"", -21.9485], [""ʃe-"", -22.2994], [""kʷel-"", -23.1122], [""kʷela-"", -23.2748], [""tʰesa-"", -23.2748], [""kowe"", -24.3448], [""tse-"", -24.3485]]"
adikiteter	kʷe-	-24.2861	"[[""kʷe-"", -24.2861], [""kʷe(si)-"", -24.5901], [""kʷeːn-"", -24.8955], [""ko-(t)"", -24.9531], [""ʃe-"", -25.6255], [""kʷel-"", -26.3103], [""kʷela-"", -26.4381], [""tʰesa-"", -26.4381], [""kʷe(si)=k"", -27.1182], [""kof(i)-"", -27.3258]]"
adikitu	kʷe-	-14.4562	"[[""kʷe-"", -14.4562], [""ʃe-"", -15.7918], [""kʷeːn-"", -16.0688], [""ko-(t)"", -16.189], [""kʷel-"", -16.9045], [""kʷela-"", -17.1865], [""tʰesa-"", -17.1865], [""kʷe(si)-"", -17.3218], [""kowe"", -17.3595], [""tse-"", -17.8436]]"
adikituj	kʷe-	-17.6769	"[[""kʷe-"", -17.6769], [""kʷeːn-"", -18.8958], [""ʃe-"", -19.0137], [""ko-(t)"", -19.0182], [""kʷe(si)-"", -19.4218], [""kofuu"", -19.7963], [""kofu"", -19.8361], [""kʷel-"", -19.9689], [""kʷela-"", -20.1792], [""tʰesa-"", -20.1792]]"
adikituja	kʷe(si)=k	-19.4097	"[[""kʷe(si)=k"", -19.4097], [""ko-(t)"", -20.8446], [""kʷe-"", -20.9613], [""kʷelis"", -21.4998], [""kot"", -21.7177], [""sof"", -21.7177], [""kʷe(si)-"", -21.7816], [""kʷeːn-"", -21.8521], [""moːus"", -22.1691], [""ʃe-"", -22.2993]]"
adikitujas	ko-(t)	-20.5851	"[[""ko-(t)"", -20.5851], [""kʷe(si)-"", -22.0008], [""tesa"", -22.1248], [""kʷe(si)=k"", -22.7741], [""tʰesa-"", -23.9119], [""kʷe-"", -24.286], [""sareta"", -24.4611], [""kʷãn-(t)"", -24.5966], [""kʷeːn-"", -24.8955], [""kʷelis"", -24.9937]]"
aea	kʷi=k	-5.6167	"[[""kʷi=k"", -5.6167], [""=k"", -5.6702], [""kʷisk"", -6.208], [""sof"", -6.2311], [""kot"", -6.2311], [""kat"", -6.2311], [""fak"", -6.2311], [""tfi-"", -6.8113], [""tso-"", -6.8113], [""tse-"", -6.8113]]"
aead	tso-	-7.4696	"[[""tso-"", -7.4696], [""sfa-"", -9.0423], [""tfi-"", -9.0423], [""tse-"", -9.0423], [""tis-"", -9.0445], [""kat-"", -9.0445], [""ko-(t)"", -9.072], [""kʷi=k"", -9.1114], [""karʃ-"", -9.1213], [""=k"", -9.1763]]"
aeadi	tso-	-7.0437	"[[""tso-"", -7.0437], [""tsito-"", -9.3906], [""sfato-"", -9.3906], [""takto-"", -9.7645], [""sako-"", -9.7737], [""ʃanto-"", -9.8123], [""iʃko-"", -10.4893], [""tfi-"", -11.7714], [""tse-"", -11.7714], [""sfa-"", -11.7714]]"
aeadik	tso-	-9.8676	"[[""tso-"", -9.8676], [""tsito-"", -12.2132], [""sfato-"", -12.2132], [""takto-"", -12.5882], [""sako-"", -12.5975], [""ʃanto-"", -12.636], [""kowe"", -13.1738], [""tase"", -13.1846], [""iʃko-"", -13.3131], [""tse-"", -13.6176]]"
aeadiki	tso-	-12.9726	"[[""tso-"", -12.9726], [""tse-"", -13.3601], [""kʷe-"", -14.4461], [""sfato-"", -15.3163], [""tsito-"", -15.3163], [""takto-"", -15.6925], [""sako-"", -15.7024], [""tsuwe-"", -15.7034], [""tsuve-"", -15.7034], [""ʃanto-"", -15.7409]]"
aeadikit	tse-	-16.1863	"[[""tse-"", -16.1863], [""tso-"", -16.1938], [""kʷe-"", -17.2714], [""tsuwe-"", -18.5283], [""tsuve-"", -18.5283], [""sfato-"", -18.535], [""tsito-"", -18.535], [""takto-"", -18.9128], [""sako-"", -18.9233], [""ʃanto-"", -18.962]]"
aeadikite	tse-	-19.2924	"[[""tse-"", -19.2924], [""tso-"", -19.4788], [""kʷe-"", -20.3768], [""tsuwe-"", -21.6331], [""tsuve-"", -21.6331], [""tsito-"", -21.8172], [""sfato-"", -21.8172], [""kʷeːn-"", -21.9857], [""tseʃi-"", -22.0103], [""tsato-(d)"", -22.0357]]"
aeadikitet	tse-	-22.5143	"[[""tse-"", -22.5143], [""tso-"", -22.8043], [""kʷe-"", -23.5981], [""kʷeːn-"", -24.8142], [""tsuve-"", -24.8535], [""tsuwe-"", -24.8535], [""tsato-(d)"", -24.8642], [""tseʃi-"", -25.0071], [""tsito-"", -25.1395], [""sfato-"", -25.1395]]"
aid	tro	-6.8955	"[[""tro"", -6.8955], [""sof"", -7.5306], [""kot"", -7.5306], [""kofu"", -7.6555], [""kowe"", -7.6557], [""kʷe-"", -7.7874], [""kʷi-"", -7.7874], [""ʃi-"", -8.3337], [""ʃe-"", -8.3337], [""tso-"", -8.448]]"
aida	kot	-4.191	"[[""kot"", -4.191], [""sof"", -4.191], [""kukok"", -6.9392], [""kofu"", -7.6396], [""kofuu"", -7.6657], [""kʷi=k"", -7.7823], [""kʷisk"", -8.6544], [""=k"", -8.7778], [""tso-"", -9.0533], [""kat"", -9.3426]]"
aidaa	kot	-7.0047	"[[""kot"", -7.0047], [""sof"", -7.0047], [""kʷisk"", -8.2874], [""taats"", -9.3498], [""kukok"", -9.7063], [""ko-(t)"", -9.9321], [""kʷi=k"", -10.0517], [""kofuu"", -10.0664], [""kofu"", -10.0778], [""os-"", -10.5338]]"
aidaau	kot	-10.5123	"[[""kot"", -10.5123], [""sof"", -10.5123], [""ko-(t)"", -11.6508], [""kʷisk"", -11.7929], [""kof(i)-"", -12.5181], [""taats"", -12.8554], [""os-"", -12.9693], [""kofuu"", -13.0502], [""kofu"", -13.0806], [""kukok"", -13.2103]]"
aidaj	kofu	-4.1891	"[[""kofu"", -4.1891], [""kofuu"", -6.9458], [""kot"", -7.6981], [""sof"", -7.6981], [""ko-(t)"", -9.9958], [""kukok"", -10.4402], [""os-"", -10.5492], [""kʷi=k"", -11.2843], [""tso-"", -11.6825], [""tsa-(t)"", -11.7931]]"
aidaja	kofu	-7.6954	"[[""kofu"", -7.6954], [""kofuu"", -10.0479], [""sof"", -10.5105], [""kot"", -10.5105], [""kʷisk"", -11.7609], [""kukok"", -12.1579], [""ko-(t)"", -12.294], [""kof(i)-"", -12.5579], [""moːus"", -12.8438], [""taats"", -12.8523]]"
aidajas	kofu	-11.2017	"[[""kofu"", -11.2017], [""ko-(t)"", -12.6447], [""kofuu"", -13.2676], [""kof(i)-"", -13.8019], [""sof"", -14.0181], [""kot"", -14.0181], [""sfa"", -14.0187], [""kuka-"", -14.1129], [""kotʰtʰ(i)-"", -14.5715], [""kʷisk"", -15.2513]]"
aij	kofu	-6.2561	"[[""kofu"", -6.2561], [""kup-"", -6.8192], [""kud"", -6.9224], [""kʷe-"", -7.7874], [""kʷi-"", -7.7874], [""ʃi-"", -8.3337], [""ʃe-"", -8.3337], [""kofuu"", -8.3696], [""taakʷu"", -8.5347], [""sfa-"", -8.6615]]"
aija	kukok	-6.2812	"[[""kukok"", -6.2812], [""kuka-"", -6.9211], [""kʷi=k"", -7.7823], [""kʷisk"", -8.6544], [""=k"", -8.7778], [""kup-"", -9.0595], [""kudkit"", -9.278], [""sof"", -9.3426], [""kot"", -9.3426], [""fak"", -9.3426]]"
ain	kʷen	-5.5946	"[[""kʷen"", -5.5946], [""kan"", -6.2457], [""kud"", -6.2457], [""sav"", -6.2457], [""ʃawn"", -6.2703], [""tamn"", -6.2703], [""tro"", -6.9224], [""fra"", -6.9224], [""kʷe-"", -7.7874], [""kʷi-"", -7.7874]]"
aina	ʃawls	-6.2683	"[[""ʃawls"", -6.2683], [""trfãn"", -6.9702], [""kʷi=k"", -7.7823], [""kʷel-"", -8.4339], [""kʷeːn-"", -8.4665], [""kʷisk"", -8.6544], [""=k"", -8.7778], [""kʷelis"", -8.9372], [""kudkit"", -9.0039], [""tʰorsa-"", -9.0117]]"
ainaj	karʃ-	-9.0997	"[[""karʃ-"", -9.0997], [""kofu"", -9.3406], [""trfãn"", -9.7736], [""ʃawls"", -9.7754], [""nu"", -10.5171], [""ko-(t)"", -11.0694], [""tʰorsa-"", -11.191], [""kʷel-"", -11.2423], [""kʷeːn-"", -11.2832], [""kʷi=k"", -11.2843]]"
ainaja	kʷalmlus	-11.2448	"[[""kʷalmlus"", -11.2448], [""kʷisk"", -11.7609], [""trf(i)-"", -11.8689], [""karʃ-"", -11.9147], [""kudkit"", -12.408], [""kukok"", -12.5538], [""trfãn"", -12.5829], [""ʃawls"", -12.586], [""kofu"", -12.8458], [""taats"", -12.8523]]"
ainajar	trf(i)-	-13.8641	"[[""trf(i)-"", -13.8641], [""kʷãn-(t)"", -14.0391], [""karʃ-"", -14.7238], [""kʷalmlus"", -14.7519], [""tsẽnʃi-(t)"", -15.2607], [""kʷisk"", -15.2652], [""karfto-"", -15.2862], [""kuka-"", -15.418], [""tsa-(t)"", -15.5281], [""kukok"", -15.6637]]"
ainajare	trf(i)-	-16.2493	"[[""trf(i)-"", -16.2493], [""kʷãn-(t)"", -16.8686], [""srfast(i)-"", -17.6707], [""karʃ-"", -17.8242], [""karfto-"", -18.0152], [""tsẽnʃi-(t)"", -18.0714], [""kolts(i)-"", -18.0885], [""kuka-"", -18.1363], [""kʷalmlus"", -18.2591], [""tsa-(t)"", -18.3793]]"
ainajaret	trf(i)-	-18.8643	"[[""trf(i)-"", -18.8643], [""srfast(i)-"", -19.6874], [""kʷãn-(t)"", -19.9717], [""kolts(i)-"", -20.1053], [""karfto-"", -20.9626], [""karʃ-"", -21.0434], [""kuka-"", -21.0794], [""tsẽnʃi-(t)"", -21.152], [""tutra-"", -21.3343], [""tsa-(t)"", -21.4806]]"
ainajareta	trf(i)-	-21.6339	"[[""trf(i)-"", -21.6339], [""srfast(i)-"", -22.1314], [""kukok"", -22.376], [""kolts(i)-"", -22.5584], [""kʷãn-(t)"", -23.1326], [""kʷe(si)=k"", -23.2888], [""katʰtʰirs"", -23.5681], [""karfto-"", -23.9541], [""kuka-"", -24.1068], [""tsẽnʃi-(t)"", -24.11]]"
ainw	tarb	-6.2437	"[[""tarb"", -6.2437], [""kʷel-"", -8.434], [""kʷeːn-"", -8.4666], [""kʷen"", -9.0591], [""kan-"", -9.0601], [""ʃar-"", -9.0601], [""ta-(d)"", -9.0807], [""Mlːim"", -9.085], [""sfar-"", -9.0925], [""sakn-"", -9.1088]]"
ainwa	=ms	-8.7811	"[[""=ms"", -8.7811], [""kʷalmlus"", -9.0589], [""tarp-"", -9.0998], [""ʃawls"", -9.7265], [""tarb"", -9.7508], [""lewɕ"", -10.3722], [""kʷi=k"", -10.3936], [""trfãn"", -10.472], [""kʷel-"", -11.2428], [""kʷeːn-"", -11.2835]]"
ainwaz	tavsa	-10.8282	"[[""tavsa"", -10.8282], [""tansa"", -10.8282], [""trfãn"", -11.4402], [""fra"", -11.6035], [""sfa"", -11.6061], [""tarp-"", -11.9229], [""=ms"", -12.2883], [""kʷalmlus"", -12.5615], [""karʃ-"", -12.5887], [""klːida"", -12.7746]]"
ainwaza	kulumsis	-10.6653	"[[""kulumsis"", -10.6653], [""kudkit"", -10.826], [""Sãntas"", -12.9971], [""tʰorsa-"", -12.9986], [""tawsa-"", -13.293], [""=mas"", -13.3745], [""kʷelis"", -13.5897], [""tarplati-"", -13.6131], [""satit"", -13.629], [""titiɕ"", -13.629]]"
ainwazaΦ	ʃarpta-(t)	-13.3899	"[[""ʃarpta-(t)"", -13.3899], [""kulumsis"", -14.1723], [""kudkit"", -14.333], [""tʰorsa-"", -15.8214], [""tawsa-"", -16.1156], [""tarplati-"", -16.4031], [""kʷãn-(t)"", -16.4593], [""trf(i)-"", -16.4913], [""tarta-"", -16.5], [""tavɕa-"", -16.5]]"
ainwazaΦn	trfãn	-15.1011	"[[""trfãn"", -15.1011], [""ʃarpta-(t)"", -16.0938], [""ʃlːẽtsad"", -17.4568], [""kulumsis"", -17.6794], [""kudkit"", -17.8401], [""kafolːtsn"", -18.4752], [""srfast(i)-"", -18.5611], [""kʷardolːtsn"", -18.7175], [""kʷrata-(d)"", -18.7857], [""trf(i)-"", -18.9167]]"
ainwazaΦni	kʷrata-(d)	-18.3979	"[[""kʷrata-(d)"", -18.3979], [""trfãn"", -18.6082], [""tarptʰa-(d)"", -18.6467], [""ʃarpta-(t)"", -19.0285], [""korfi-(d)"", -19.321], [""kʷir-, kʷr-"", -19.587], [""ʃlːipi-(d)"", -19.7788], [""ksplːtalː"", -19.9863], [""tdi-(d)"", -20.0507], [""ʃawtar-"", -20.293]]"
aiΘ	kʷe-	-7.7874	"[[""kʷe-"", -7.7874], [""kʷi-"", -7.7874], [""ʃe-"", -8.3337], [""ʃi-"", -8.3337], [""tso-"", -8.6615], [""tfi-"", -8.6615], [""sfa-"", -8.6615], [""tse-"", -8.6615], [""kat-"", -8.6847], [""tis-"", -8.6847]]"
aiΘt	kʷe-	-10.398	"[[""kʷe-"", -10.398], [""kʷi-"", -10.398], [""kʷel-"", -11.2007], [""tinV-"", -11.2342], [""ʃe-"", -11.2714], [""ʃi-"", -11.2714], [""tso-"", -11.4815], [""tse-"", -11.4815], [""tfi-"", -11.4815], [""sfa-"", -11.4815]]"
aiΘti	kʷe-	-13.2242	"[[""kʷe-"", -13.2242], [""kʷi-"", -13.2242], [""kʷel-"", -13.8217], [""tinV-"", -13.8487], [""ʃi-"", -14.3361], [""ʃe-"", -14.3361], [""tso-"", -14.4767], [""tse-"", -14.4767], [""sfa-"", -14.4767], [""tfi-"", -14.4767]]"
aiΘtij	kofu	-15.8264	"[[""kofu"", -15.8264], [""kʷi-"", -16.1802], [""kʷe-"", -16.1802], [""taakʷu"", -16.4795], [""kʷel-"", -16.6479], [""tinV-"", -16.6713], [""kup-"", -16.8619], [""kʷalːmlːu"", -16.8968], [""kud"", -17.3539], [""kofuu"", -17.409]]"
aiΘtija	kʷi=k	-16.176	"[[""kʷi=k"", -16.176], [""helũk"", -16.3656], [""kukok"", -16.7876], [""kʷalmlus"", -17.1955], [""kuka-"", -17.4352], [""kʷisk"", -17.5687], [""moːus"", -17.9704], [""=(i)s"", -18.3354], [""kʷe(si)=k"", -18.359], [""=k"", -18.6132]]"
