lost	top1_known	score	top10
aau	ew	-9.3933	"[[""ew"", -9.3933], [""kin"", -9.7388], [""e-"", -11.3633], [""anar"", -11.5806], [""tʰri"", -11.8871], [""matar"", -12.7384], [""ke"", -12.8387], [""as"", -12.8387], [""ab"", -12.8387], [""ad"", -12.8387]]"
ada	tʰri	-9.7741	"[[""tʰri"", -9.7741], [""kin"", -9.7806], [""ke"", -9.783], [""e-"", -11.3633], [""akke"", -12.1484], [""eti"", -12.5357], [""pinke"", -12.7555], [""daket"", -12.7806], [""knais"", -12.809], [""ab"", -12.8387]]"
adad	tʰri	-12.198	"[[""tʰri"", -12.198], [""kin"", -12.5898], [""ke"", -12.6134], [""daket"", -13.0603], [""akke"", -13.1075], [""pinke"", -13.1764], [""e-"", -14.4053], [""eti"", -15.1657], [""breit"", -15.3851], [""knais"", -15.4523]]"
adada	tʰri	-14.8683	"[[""tʰri"", -14.8683], [""kin"", -15.6808], [""ke"", -15.7212], [""akke"", -15.9609], [""pinke"", -15.9979], [""daket"", -16.5158], [""e-"", -17.5387], [""eti"", -18.2098], [""knais"", -18.3201], [""knaikan"", -18.3845]]"
adadau	tʰri	-15.4084	"[[""tʰri"", -15.4084], [""kin"", -15.6799], [""knaikan"", -18.2746], [""pinke"", -18.4507], [""matar"", -18.561], [""tʰri (tʰri)"", -18.6086], [""ke"", -18.944], [""akke"", -19.0758], [""ew"", -19.2234], [""knais"", -19.4741]]"
adadaut	knais	-16.8058	"[[""knais"", -16.8058], [""tʰri"", -18.2416], [""kin"", -19.1773], [""knaikan"", -19.9383], [""tʰri (tʰri)"", -20.7705], [""waso"", -21.0067], [""akala"", -21.1219], [""pinke"", -21.4447], [""matar"", -21.7454], [""ke"", -22.2304]]"
adadauti	knais	-19.6066	"[[""knais"", -19.6066], [""tʰri"", -21.3451], [""knaikan"", -22.4787], [""kin"", -22.6745], [""tʰri (tʰri)"", -23.4426], [""waso"", -23.8077], [""akala"", -24.4342], [""pinke"", -24.6061], [""matar"", -25.0086], [""anar"", -25.4042]]"
adadautin	knais	-22.6945	"[[""knais"", -22.6945], [""tʰri"", -24.5619], [""ab"", -25.2361], [""knaikan"", -25.322], [""kin"", -26.1716], [""tʰri (tʰri)"", -26.279], [""ab- (ab-)"", -26.875], [""waso"", -26.8957], [""akala"", -27.7733], [""pinke"", -27.8504]]"
adadautinu	knaikan	-24.4407	"[[""knaikan"", -24.4407], [""knais"", -25.8998], [""anar"", -26.2118], [""matar"", -26.5588], [""tʰri"", -27.4062], [""tʰri (tʰri)"", -27.8578], [""kin"", -28.5269], [""ab"", -28.7424], [""ab- (ab-)"", -28.8793], [""onoman"", -29.6035]]"
adau	kin	-9.7383	"[[""kin"", -9.7383], [""tʰri"", -9.7761], [""ew"", -12.6134], [""ke"", -12.8904], [""matar"", -13.1136], [""pinke"", -13.1657], [""knais"", -13.2232], [""e-"", -14.4053], [""anar"", -14.5401], [""knaikan"", -14.5949]]"
adaut	knais	-10.4829	"[[""knais"", -10.4829], [""tʰri"", -12.5912], [""kin"", -13.2311], [""knaikan"", -13.8568], [""waso"", -13.9927], [""akala"", -15.3427], [""anar"", -15.9455], [""pinke"", -15.9814], [""ew"", -16.113], [""ke"", -16.113]]"
adauti	knais	-13.2835	"[[""knais"", -13.2835], [""tʰri"", -15.6838], [""knaikan"", -16.2692], [""kin"", -16.7238], [""waso"", -16.7935], [""akala"", -18.619], [""anar"", -18.8163], [""pinke"", -19.0693], [""ke"", -19.3992], [""matar"", -19.4726]]"
adautin	knais	-16.3715	"[[""knais"", -16.3715], [""ab"", -18.2217], [""tʰri"", -18.8916], [""knaikan"", -19.0698], [""waso"", -19.8814], [""kin"", -20.2162], [""akala"", -21.9312], [""anar"", -21.9333], [""ab- (ab-)"", -22.2495], [""pinke"", -22.2712]]"
adautinu	knaikan	-18.3151	"[[""knaikan"", -18.3151], [""knais"", -19.5768], [""anar"", -19.592], [""matar"", -20.9178], [""tʰri"", -21.5381], [""ab"", -21.728], [""kin"", -22.4077], [""tʰri (tʰri)"", -22.55], [""onoman"", -23.0311], [""waso"", -23.0867]]"
adautinui	knaikan	-21.8105	"[[""knaikan"", -21.8105], [""knais"", -22.8466], [""anar"", -23.0917], [""matar"", -24.4249], [""tʰri"", -24.5883], [""tʰri (tʰri)"", -24.7285], [""ab- (ab-)"", -24.884], [""ab"", -25.2343], [""kin"", -25.9114], [""waso"", -26.3566]]"
adautinuin	knaikan	-25.3031	"[[""knaikan"", -25.3031], [""knais"", -26.1574], [""anar"", -26.5913], [""ab- (ab-)"", -27.3147], [""tʰri (tʰri)"", -27.4168], [""tʰri"", -27.7818], [""matar"", -27.9321], [""ab"", -28.0518], [""kin"", -29.4151], [""waso"", -29.6674]]"
adaw	tʰri	-12.2078	"[[""tʰri"", -12.2078], [""kin"", -12.8687], [""ke"", -12.8904], [""e-"", -14.4053], [""akke"", -15.2375], [""pinke"", -15.5581], [""knais"", -15.5974], [""eti"", -15.631], [""daket"", -15.9891], [""as"", -16.0479]]"
adawa	tʰri	-15.0245	"[[""tʰri"", -15.0245], [""kin"", -16.0745], [""ke"", -16.113], [""e-"", -17.5387], [""akke"", -18.4433], [""pinke"", -18.5374], [""knais"", -18.5682], [""eti"", -18.8406], [""daket"", -19.2588], [""ew"", -19.3208]]"
adawai	tʰri	-18.018	"[[""tʰri"", -18.018], [""kin"", -19.345], [""ke"", -19.3992], [""e-"", -20.7328], [""pinke"", -21.6196], [""knais"", -21.6447], [""akke"", -21.7133], [""eti"", -22.1134], [""daket"", -22.5673], [""ab"", -22.6343]]"
adawaij	tʰri	-21.1146	"[[""tʰri"", -21.1146], [""eitou"", -22.5238], [""kin"", -22.6564], [""ke"", -22.7256], [""e-"", -23.9705], [""bedu"", -24.1206], [""baɡo"", -24.1206], [""waso"", -24.1206], [""autos"", -24.24], [""bekos"", -24.2493]]"
adawaija	tʰri	-24.2791	"[[""tʰri"", -24.2791], [""eitou"", -25.8884], [""kin"", -25.9963], [""ke"", -26.0799], [""aoːroː"", -26.2236], [""autos"", -27.1185], [""bekos"", -27.1335], [""e-"", -27.2408], [""tʰri (tʰri)"", -27.4987], [""bedu"", -27.6218]]"
adi	tʰri	-9.7741	"[[""tʰri"", -9.7741], [""kin"", -9.7806], [""ke"", -9.783], [""e-"", -11.3633], [""akke"", -12.1484], [""eti"", -12.5357], [""pinke"", -12.7555], [""daket"", -12.7806], [""knais"", -12.809], [""ab"", -12.8387]]"
adik	tʰri	-9.0986	"[[""tʰri"", -9.0986], [""eti"", -9.7801], [""kin"", -10.4295], [""ke"", -12.8904], [""knais"", -13.194], [""pinke"", -13.2195], [""e-"", -14.4053], [""aini"", -14.5401], [""Μidas"", -14.9837], [""akke"", -15.2375]]"
adiki	tʰri	-12.5632	"[[""tʰri"", -12.5632], [""kin"", -13.2731], [""eti"", -13.2872], [""pinke"", -15.6672], [""knais"", -16.0221], [""ke"", -16.113], [""Μidas"", -17.4323], [""e-"", -17.5387], [""aini"", -17.8486], [""knaikan"", -18.4217]]"
adikit	tʰri	-16.0155	"[[""tʰri"", -16.0155], [""kin"", -16.3852], [""eti"", -16.7943], [""Μidas"", -18.3743], [""pinke"", -18.4908], [""akala"", -18.606], [""knais"", -18.6368], [""knaikan"", -19.3328], [""ke"", -19.3992], [""e-"", -20.7328]]"
adikite	pinke	-17.0517	"[[""pinke"", -17.0517], [""ke"", -18.2164], [""tʰri"", -19.4572], [""kin"", -19.6102], [""eti"", -20.2941], [""akke"", -20.8203], [""Μidas"", -21.215], [""estaes"", -21.5014], [""knais"", -21.671], [""akala"", -21.9252]]"
adikites	pinke	-20.5539	"[[""pinke"", -20.5539], [""ad"", -21.0387], [""ke"", -21.7227], [""Μidas"", -22.5855], [""tʰri"", -22.89], [""kin"", -22.8977], [""eti"", -23.7937], [""akke"", -24.3213], [""estaes"", -24.3439], [""e-"", -24.5316]]"
adikitesi	pinke	-24.055	"[[""pinke"", -24.055], [""ad"", -24.5459], [""ke"", -25.229], [""Μidas"", -25.4478], [""kin"", -26.225], [""tʰri"", -26.316], [""eti"", -27.2932], [""e-"", -27.3798], [""tʰri (tʰri)"", -27.4281], [""estaes"", -27.4552]]"
adikitesir	pinke	-27.5548	"[[""pinke"", -27.5548], [""ad"", -28.0531], [""Μidas"", -28.5576], [""ke"", -28.7353], [""kin"", -29.58], [""tʰri"", -29.7367], [""tʰri (tʰri)"", -29.8894], [""e-"", -30.4932], [""ab- (ab-)"", -30.5743], [""estaes"", -30.6795]]"
adikitet	pinke	-20.5539	"[[""pinke"", -20.5539], [""ke"", -21.7227], [""akala"", -22.8387], [""tʰri"", -22.89], [""kin"", -22.8977], [""eti"", -23.7937], [""Μidas"", -23.8615], [""estaes"", -24.3032], [""akke"", -24.3199], [""knaikan"", -24.5125]]"
adikitete	pinke	-23.072	"[[""pinke"", -23.072], [""ke"", -24.5423], [""kin"", -26.225], [""akala"", -26.309], [""tʰri"", -26.316], [""akke"", -26.6348], [""estaes"", -26.858], [""Μidas"", -26.9101], [""eti"", -27.2861], [""e-"", -27.3723]]"
adikiteter	pinke	-26.577	"[[""pinke"", -26.577], [""ke"", -28.0495], [""kin"", -29.58], [""tʰri"", -29.7367], [""akala"", -29.7793], [""estaes"", -29.8865], [""tʰri (tʰri)"", -29.8894], [""ab- (ab-)"", -29.8918], [""patereːs"", -29.9672], [""Μidas"", -30.1018]]"
adikitu	kin	-14.0205	"[[""kin"", -14.0205], [""knaikan"", -15.9674], [""matar"", -17.4129], [""pinke"", -17.4845], [""tʰri"", -18.5213], [""anar"", -19.0001], [""eti"", -20.3014], [""tʰri (tʰri)"", -20.8023], [""Μidas"", -21.215], [""knais"", -21.5631]]"
adikituj	kin	-17.5277	"[[""kin"", -17.5277], [""knaikan"", -19.4744], [""pinke"", -20.2898], [""matar"", -20.9201], [""tʰri"", -21.5357], [""anar"", -22.3782], [""tʰri (tʰri)"", -22.941], [""aoːroː"", -23.7195], [""eti"", -23.8084], [""waso"", -24.1695]]"
adikituja	kin	-21.0349	"[[""kin"", -21.0349], [""knaikan"", -22.9813], [""aoːroː"", -23.2006], [""pinke"", -23.3793], [""matar"", -24.4273], [""tʰri"", -24.7123], [""tʰri (tʰri)"", -25.5842], [""anar"", -25.768], [""eti"", -27.3155], [""Μidas"", -27.5305]]"
adikitujas	kin	-24.5421	"[[""kin"", -24.5421], [""aoːroː"", -26.0082], [""knaikan"", -26.488], [""pinke"", -26.5858], [""matar"", -27.9345], [""tʰri"", -27.97], [""ad"", -28.0513], [""tʰri (tʰri)"", -28.4121], [""anar"", -29.1674], [""Μidas"", -29.4818]]"
aea	e-	-7.0464	"[[""e-"", -7.0464], [""ew"", -10.4301], [""ke"", -10.4301], [""eti"", -10.4671], [""ad"", -12.8387], [""ab"", -12.8387], [""as"", -12.8387], [""bedu"", -13.1949], [""deos"", -13.1949], [""edaes"", -13.4389]]"
aead	e-	-9.8719	"[[""e-"", -9.8719], [""eti"", -11.1188], [""ke"", -13.2748], [""daket"", -13.3965], [""ew"", -13.5419], [""breit"", -13.7215], [""eitou"", -13.8195], [""bekos"", -13.8972], [""kin"", -13.9814], [""akke"", -15.3046]]"
aeadi	e-	-12.9775	"[[""e-"", -12.9775], [""eti"", -13.9625], [""ke"", -16.3873], [""eitou"", -16.6335], [""bekos"", -16.6997], [""tʰri"", -16.7647], [""ew"", -16.7665], [""kin"", -16.7879], [""daket"", -16.8492], [""breit"", -17.2152]]"
aeadik	eti	-11.2037	"[[""eti"", -11.2037], [""tʰri"", -16.0999], [""e-"", -16.1989], [""kin"", -17.4435], [""eitou"", -19.4805], [""ke"", -19.6125], [""bekos"", -19.7882], [""ew"", -20.0537], [""knais"", -20.2005], [""pinke"", -20.2101]]"
aeadiki	eti	-14.7109	"[[""eti"", -14.7109], [""e-"", -19.4842], [""tʰri"", -19.5649], [""kin"", -20.2873], [""eitou"", -22.4506], [""pinke"", -22.6714], [""ke"", -22.9002], [""bekos"", -22.9941], [""knais"", -23.029], [""tʰri (tʰri)"", -23.1967]]"
aeadikit	eti	-18.2181	"[[""eti"", -18.2181], [""e-"", -22.8099], [""tʰri"", -23.0178], [""kin"", -23.3995], [""estaes"", -24.3175], [""Μidas"", -24.8701], [""akala"", -24.9359], [""pinke"", -25.4992], [""eitou"", -25.5194], [""knais"", -25.6407]]"
aeadikite	eti	-21.7253	"[[""eti"", -21.7253], [""pinke"", -24.0625], [""estaes"", -24.9434], [""ke"", -25.229], [""e-"", -26.1613], [""tʰri"", -26.4601], [""kin"", -26.6245], [""akke"", -27.1279], [""edaes"", -27.4199], [""Μidas"", -27.7119]]"
aeadikitet	eti	-25.2324	"[[""eti"", -25.2324], [""pinke"", -27.5648], [""estaes"", -27.7571], [""ke"", -28.7353], [""akala"", -29.2047], [""e-"", -29.4198], [""tʰri"", -29.8937], [""kin"", -29.912], [""edaes"", -30.2254], [""Μidas"", -30.3631]]"
aid	ke	-10.4301	"[[""ke"", -10.4301], [""kin"", -10.4814], [""e-"", -11.3633], [""daket"", -12.2588], [""akke"", -12.3295], [""breit"", -12.7384], [""eti"", -12.7891], [""ew"", -12.8387], [""as"", -12.8387], [""ad"", -12.8387]]"
aida	tʰri	-13.2717	"[[""tʰri"", -13.2717], [""ke"", -13.2748], [""kin"", -13.2847], [""e-"", -14.4053], [""akke"", -15.1422], [""daket"", -15.432], [""eti"", -15.631], [""bekos"", -16.0093], [""matar"", -16.0093], [""autos"", -16.0093]]"
aidaa	tʰri	-15.7106	"[[""tʰri"", -15.7106], [""kin"", -16.3735], [""ke"", -16.3873], [""e-"", -17.5387], [""akke"", -18.2359], [""daket"", -18.682], [""eti"", -18.7364], [""pinke"", -18.9976], [""eitou"", -19.0957], [""autos"", -19.0957]]"
aidaau	tʰri	-16.1052	"[[""tʰri"", -16.1052], [""kin"", -16.3471], [""matar"", -19.0468], [""ew"", -19.2234], [""ke"", -19.6125], [""pinke"", -19.7531], [""knais"", -20.1729], [""knaikan"", -20.6726], [""e-"", -20.7328], [""anar"", -20.7799]]"
aidaj	eitou	-15.5736	"[[""eitou"", -15.5736], [""tʰri"", -15.7106], [""kin"", -16.3735], [""ke"", -16.3873], [""autos"", -16.6558], [""bekos"", -16.6596], [""e-"", -17.5387], [""bedu"", -17.8051], [""baɡo"", -17.8051], [""waso"", -17.8051]]"
aidaja	tʰri	-18.529	"[[""tʰri"", -18.529], [""eitou"", -18.8052], [""autos"", -19.4973], [""bekos"", -19.5032], [""kin"", -19.5798], [""ke"", -19.6125], [""aoːroː"", -20.3094], [""e-"", -20.7328], [""bedu"", -21.3035], [""baɡo"", -21.3035]]"
aidajas	tʰri	-21.5232	"[[""tʰri"", -21.5232], [""eitou"", -22.0967], [""ad"", -22.577], [""autos"", -22.6073], [""bekos"", -22.6151], [""kin"", -22.8505], [""ke"", -22.9002], [""aoːroː"", -22.9977], [""e-"", -23.9705], [""Μidas"", -24.0913]]"
aij	e-	-11.3633	"[[""e-"", -11.3633], [""baɡo"", -11.89], [""waso"", -11.89], [""bedu"", -11.89], [""eitou"", -12.6725], [""semou"", -12.6725], [""ke"", -12.8387], [""ab"", -12.8387], [""as"", -12.8387], [""ew"", -12.8387]]"
aija	e-	-14.4053	"[[""e-"", -14.4053], [""aoːroː"", -14.9942], [""deoːs"", -15.3731], [""baɡo"", -15.38], [""waso"", -15.38], [""bedu"", -15.38], [""deos"", -15.9854], [""ke"", -16.0479], [""ab"", -16.0479], [""as"", -16.0479]]"
ain	ab	-10.0551	"[[""ab"", -10.0551], [""e-"", -11.3633], [""ew"", -12.8387], [""as"", -12.8387], [""ad"", -12.8387], [""ke"", -12.8387], [""baɡo"", -13.1884], [""bedu"", -13.8206], [""tʰri"", -14.2537], [""Μidas"", -14.438]]"
aina	ab	-13.5419	"[[""ab"", -13.5419], [""e-"", -14.4053], [""baɡo"", -15.8149], [""ew"", -16.0479], [""as"", -16.0479], [""ad"", -16.0479], [""ke"", -16.0479], [""bedu"", -16.3061], [""breit"", -16.9805], [""bekos"", -16.9805]]"
ainaj	baɡo	-13.2595	"[[""baɡo"", -13.2595], [""bedu"", -13.9616], [""ab"", -17.0286], [""bekos"", -17.3798], [""e-"", -17.5387], [""waso"", -17.8051], [""eitou"", -18.4499], [""semou"", -18.4499], [""ad"", -19.3208], [""as"", -19.3208]]"
ainaja	baɡo	-16.7654	"[[""baɡo"", -16.7654], [""bedu"", -17.4661], [""bekos"", -20.2082], [""aoːroː"", -20.3094], [""ab"", -20.5153], [""e-"", -20.7328], [""waso"", -21.3035], [""deoːs"", -21.6641], [""eitou"", -21.8988], [""semou"", -21.8988]]"
ainajar	baɡo	-20.2708	"[[""baɡo"", -20.2708], [""bedu"", -20.9696], [""onoman"", -22.6307], [""aoːroː"", -22.9977], [""bekos"", -23.3089], [""e-"", -23.9705], [""ab"", -24.0019], [""deoːs"", -24.3831], [""ab- (ab-)"", -24.5157], [""waso"", -24.8001]]"
ainajare	baɡo	-23.7757	"[[""baɡo"", -23.7757], [""bedu"", -24.2571], [""onoman"", -25.4327], [""aoːroː"", -25.903], [""bekos"", -26.4186], [""ab- (ab-)"", -26.5235], [""ke"", -26.611], [""e-"", -27.0426], [""deoːs"", -27.3222], [""breit"", -27.4685]]"
ainajaret	onoman	-26.0834	"[[""onoman"", -26.0834], [""baɡo"", -27.0661], [""bedu"", -27.5793], [""e-"", -28.0241], [""ab- (ab-)"", -28.3321], [""aoːroː"", -28.8973], [""bedu (bedu)"", -28.971], [""bekos"", -29.5662], [""matar"", -30.0834], [""ke"", -30.1101]]"
ainajareta	onoman	-28.927	"[[""onoman"", -28.927], [""ab- (ab-)"", -29.2981], [""baɡo"", -30.3905], [""e-"", -30.879], [""bedu"", -30.9261], [""bedu (bedu)"", -31.3959], [""aoːroː"", -31.9466], [""matar"", -32.6945], [""bekos"", -32.7539], [""breit"", -33.4546]]"
ainw	ab	-13.5419	"[[""ab"", -13.5419], [""e-"", -14.4053], [""baɡo"", -15.8149], [""ew"", -16.0479], [""as"", -16.0479], [""ad"", -16.0479], [""ke"", -16.0479], [""bedu"", -16.3061], [""breit"", -16.9805], [""bekos"", -16.9805]]"
ainwa	ab	-17.0286	"[[""ab"", -17.0286], [""e-"", -17.5387], [""baɡo"", -18.7464], [""bedu"", -19.1425], [""ke"", -19.3208], [""as"", -19.3208], [""ew"", -19.3208], [""ad"", -19.3208], [""breit"", -19.7747], [""bekos"", -19.7747]]"
ainwaz	ab	-19.5002	"[[""ab"", -19.5002], [""e-"", -20.7328], [""baɡo"", -20.7646], [""ab- (ab-)"", -21.9032], [""bedu"", -22.0601], [""ew"", -22.6343], [""ad"", -22.6343], [""ke"", -22.6343], [""as"", -22.6343], [""bekos"", -22.6624]]"
ainwaza	ab	-23.0004	"[[""ab"", -23.0004], [""baɡo"", -23.6721], [""ab- (ab-)"", -23.8615], [""e-"", -23.9705], [""bedu"", -25.0837], [""bekos"", -25.6609], [""breit"", -25.6609], [""aoːroː"", -25.7805], [""ke"", -25.9758], [""ew"", -25.9758]]"
ainwazaΦ	ab- (ab-)	-24.8031	"[[""ab- (ab-)"", -24.8031], [""bedu"", -25.1636], [""ab"", -26.5006], [""ke"", -26.611], [""baɡo"", -26.7892], [""e-"", -27.0426], [""breit"", -27.1754], [""abberet"", -27.3241], [""bekos"", -27.6401], [""bratere"", -27.7641]]"
ainwazaΦn	ab- (ab-)	-27.1323	"[[""ab- (ab-)"", -27.1323], [""bedu"", -27.9783], [""e-"", -28.0241], [""ab"", -29.3411], [""baɡo"", -29.5952], [""bedu (bedu)"", -29.7519], [""abberet"", -29.9417], [""breit"", -30.0351], [""ke"", -30.1101], [""bekos"", -30.231]]"
ainwazaΦni	ab- (ab-)	-29.7438	"[[""ab- (ab-)"", -29.7438], [""e-"", -30.879], [""bedu"", -31.0699], [""bedu (bedu)"", -32.1749], [""baɡo"", -32.6859], [""ab"", -32.8449], [""abberet"", -32.8652], [""bekos"", -33.101], [""breit"", -33.1354], [""ke"", -33.6091]]"
aiΘ	e-	-11.3633	"[[""e-"", -11.3633], [""ke"", -12.8387], [""as"", -12.8387], [""ew"", -12.8387], [""ab"", -12.8387], [""ad"", -12.8387], [""tʰri"", -14.2537], [""Μidas"", -14.438], [""kin"", -14.7934], [""eti"", -14.7934]]"
aiΘt	ab	-13.9074	"[[""ab"", -13.9074], [""as"", -13.9074], [""ad"", -13.9074], [""e-"", -14.4053], [""Μidas"", -14.9373], [""akala"", -15.061], [""anar"", -15.7991], [""baɡo"", -16.0373], [""waso"", -16.0373], [""ke"", -16.0479]]"
aiΘti	ab	-16.7665	"[[""ab"", -16.7665], [""as"", -16.7665], [""ad"", -16.7665], [""e-"", -17.5387], [""Μidas"", -17.7633], [""akala"", -18.1719], [""anar"", -18.4612], [""baɡo"", -18.8585], [""waso"", -18.8585], [""edaes"", -19.1007]]"
aiΘtij	waso	-18.797	"[[""waso"", -18.797], [""baɡo"", -18.797], [""autos"", -19.5725], [""ab"", -19.8841], [""as"", -19.8841], [""ad"", -19.8841], [""aoːroː"", -20.3872], [""e-"", -20.7328], [""Μidas"", -20.8581], [""bedu"", -20.9324]]"
aiΘtija	aoːroː	-21.115	"[[""aoːroː"", -21.115], [""autos"", -22.1809], [""waso"", -22.2902], [""baɡo"", -22.2902], [""ab"", -23.1118], [""as"", -23.1118], [""ad"", -23.1118], [""e-"", -23.9705], [""Μidas"", -24.0645], [""ab- (ab-)"", -24.0677]]"
aiΘtijas	ad	-21.0369	"[[""ad"", -21.0369], [""aoːroː"", -22.7814], [""autos"", -25.1053], [""waso"", -25.783], [""baɡo"", -25.783], [""as"", -26.4011], [""ab"", -26.4011], [""ab- (ab-)"", -26.4723], [""Μidas"", -26.6955], [""e-"", -27.2408]]"
aiΘtijasa	ad	-24.5441	"[[""ad"", -24.5441], [""aoːroː"", -25.127], [""autos"", -28.1719], [""ab- (ab-)"", -28.8708], [""waso"", -29.2756], [""baɡo"", -29.2756], [""ab"", -29.7296], [""as"", -29.7296], [""Μidas"", -29.7314], [""e-"", -30.5368]]"
aiΘtijasas	ad	-27.3605	"[[""ad"", -27.3605], [""aoːroː"", -27.7914], [""ab- (ab-)"", -31.3042], [""autos"", -31.3219], [""Μidas"", -32.6247], [""baɡo"", -32.7678], [""waso"", -32.7678], [""as"", -33.0854], [""ab"", -33.0854], [""deoːs"", -33.5554]]"
aiΘu	ew	-12.6134	"[[""ew"", -12.6134], [""kin"", -12.8319], [""e-"", -14.4053], [""anar"", -14.5401], [""tʰri"", -14.7697], [""aoːroː"", -15.5168], [""matar"", -15.5327], [""ke"", -16.0479], [""ad"", -16.0479], [""as"", -16.0479]]"
aiΘuj	waso	-13.9757	"[[""waso"", -13.9757], [""aoːroː"", -15.5303], [""ew"", -16.113], [""kin"", -16.3369], [""e-"", -17.5387], [""tʰri"", -17.5989], [""bedu"", -17.8051], [""baɡo"", -17.8051], [""anar"", -17.8486], [""semou"", -18.4499]]"
aiΘuja	aoːroː	-14.9969	"[[""aoːroː"", -14.9969], [""waso"", -17.4784], [""ew"", -19.6125], [""kin"", -19.8413], [""tʰri"", -20.6975], [""e-"", -20.7328], [""anar"", -21.1845], [""onoman"", -21.2336], [""noːrikon"", -21.2765], [""bedu"", -21.3035]]"
aiΘut	waso	-13.9927	"[[""waso"", -13.9927], [""anar"", -15.9455], [""knais"", -16.0861], [""ew"", -16.113], [""kin"", -16.3369], [""ab"", -17.3848], [""ad"", -17.3848], [""as"", -17.3848], [""e-"", -17.5387], [""tʰri"", -17.5989]]"
aiΘuti	waso	-16.7935	"[[""waso"", -16.7935], [""anar"", -18.8163], [""knais"", -18.8868], [""ew"", -19.6125], [""kin"", -19.8413], [""ab"", -20.2581], [""as"", -20.2581], [""ad"", -20.2581], [""aoːroː"", -20.3811], [""tʰri"", -20.6975]]"
aiΘutin	ab	-18.2217	"[[""ab"", -18.2217], [""waso"", -19.8814], [""anar"", -21.9333], [""knais"", -21.9748], [""ab- (ab-)"", -22.2495], [""ew"", -23.1118], [""aoːroː"", -23.2385], [""kin"", -23.3451], [""as"", -23.3807], [""ad"", -23.3807]]"
aiΘutinu	anar	-19.592	"[[""anar"", -19.592], [""ab"", -21.728], [""onoman"", -23.0311], [""waso"", -23.0867], [""knaikan"", -23.9011], [""ab- (ab-)"", -24.2383], [""matar"", -24.3157], [""abberet"", -25.0828], [""knais"", -25.1797], [""aoːroː"", -25.2349]]"
aiΘutinuj	waso	-23.0799	"[[""waso"", -23.0799], [""anar"", -23.0917], [""baɡo"", -23.5778], [""ab- (ab-)"", -24.884], [""ab"", -25.2343], [""aoːroː"", -25.5885], [""onoman"", -26.5332], [""anar (anar)"", -27.242], [""knaikan"", -27.3967], [""matar"", -27.8221]]"
