lost	top1_known	score	top10
adau	ukku	-10.4657	"[[""ukku"", -10.4657], [""uri"", -12.4624], [""tuuʃ"", -13.0652], [""muru"", -13.51], [""tuku"", -13.51], [""ɡuɡu"", -13.51], [""dudu"", -13.51], [""kutu"", -13.51], [""ruku"", -13.51], [""ʃutu"", -13.51]]"
adaut	uri	-13.7302	"[[""uri"", -13.7302], [""unra"", -13.8247], [""ukku"", -13.9632], [""du ka"", -15.6183], [""unsaha"", -16.1264], [""ulkina"", -16.1264], [""tuuʃ"", -16.2093], [""ukkulaki"", -16.4051], [""ukkubati"", -16.4051], [""turi"", -16.6013]]"
adauti	uri	-17.2006	"[[""uri"", -17.2006], [""unra"", -17.3213], [""ukku"", -17.458], [""abba"", -18.8019], [""du ka"", -19.0272], [""ukkubati"", -19.2291], [""unsaha"", -19.352], [""ulkina"", -19.352], [""tuuʃ"", -19.4503], [""ukkulaki"", -19.6639]]"
adautin	huel	-17.7639	"[[""huel"", -17.7639], [""eul"", -19.7281], [""pur"", -19.8788], [""mur"", -19.8788], [""hun"", -19.8788], [""kun"", -19.8788], [""unra"", -19.9353], [""uri"", -19.962], [""hunir"", -20.0276], [""ʃutin"", -20.0639]]"
adautinu	huel	-21.271	"[[""huel"", -21.271], [""unra"", -22.9692], [""uri"", -23.0471], [""eul"", -23.2332], [""uriʃ"", -23.3426], [""mur"", -23.3859], [""hun"", -23.3859], [""kun"", -23.3859], [""pur"", -23.3859], [""ulkina"", -23.4949]]"
adautinui	huel	-24.7781	"[[""huel"", -24.7781], [""abba"", -25.7631], [""ibbak"", -25.8618], [""unra"", -26.1498], [""uri"", -26.2586], [""uriʃ"", -26.4422], [""ulkina"", -26.5962], [""eul"", -26.7382], [""hun"", -26.893], [""pur"", -26.893]]"
adautinuin	unra	-27.4632	"[[""unra"", -27.4632], [""huel"", -27.5893], [""kunnir"", -28.5895], [""abba"", -28.6213], [""ibbak"", -28.6685], [""hunir"", -28.8105], [""purur"", -28.9123], [""abbara"", -29.0178], [""ulkina"", -29.0878], [""libair"", -29.1086]]"
adaw	ukku	-10.4657	"[[""ukku"", -10.4657], [""dudu"", -12.4544], [""ɡuɡu"", -12.4544], [""uri"", -12.4624], [""tuuʃ"", -13.0652], [""ʃutu"", -13.51], [""tuku"", -13.51], [""puhu"", -13.51], [""muru"", -13.51], [""kutu"", -13.51]]"
adawa	dudu	-10.0596	"[[""dudu"", -10.0596], [""ɡuɡu"", -10.0596], [""ukku"", -12.7866], [""hidu"", -13.5181], [""duma"", -14.6601], [""rapdu"", -15.4498], [""hindu"", -15.4498], [""mardu"", -15.4498], [""uri"", -15.593], [""ʃutu"", -15.709]]"
adawai	ɡuɡu	-13.5559	"[[""ɡuɡu"", -13.5559], [""dudu"", -13.5559], [""ukku"", -16.2901], [""hidu"", -17.0244], [""du ka"", -17.4311], [""duma"", -17.4683], [""uri"", -18.821], [""tuuʃ"", -18.9403], [""hindu"", -18.956], [""mardu"", -18.956]]"
adawaij	dudu	-17.052	"[[""dudu"", -17.052], [""ɡuɡu"", -17.052], [""ukku"", -19.7925], [""du ka"", -19.8862], [""hidu"", -20.5306], [""duma"", -20.5582], [""ukkubati"", -21.4466], [""ʃudaba"", -21.8299], [""uri"", -22.1052], [""tuuʃ"", -22.1547]]"
adawaija	ɡuɡu	-19.6522	"[[""ɡuɡu"", -19.6522], [""dudu"", -19.6522], [""ukku"", -22.3224], [""du ka"", -22.7048], [""hidu"", -23.3444], [""duma"", -23.5536], [""ukkubati"", -24.2643], [""bau"", -24.2683], [""ʃudaba"", -24.932], [""tuku"", -25.0592]]"
adi	ukku	-8.3354	"[[""ukku"", -8.3354], [""uri"", -9.5503], [""bau"", -10.052], [""tuuʃ"", -10.9539], [""ukkubati"", -11.1034], [""kutu"", -11.4062], [""puhu"", -11.4062], [""ɡuɡu"", -11.4062], [""tuku"", -11.4062], [""ruku"", -11.4062]]"
adik	ukkubati	-9.0017	"[[""ukkubati"", -9.0017], [""uri"", -10.7957], [""unra"", -10.914], [""abba"", -11.067], [""ʃudaba"", -11.115], [""ʃebe"", -11.1157], [""bela"", -11.1683], [""bali"", -11.1683], [""bera"", -11.1683], [""bau"", -11.6302]]"
adiki	ukkubati	-12.0894	"[[""ukkubati"", -12.0894], [""abba"", -14.0831], [""abebe"", -14.0923], [""bera"", -14.2573], [""bali"", -14.2573], [""bela"", -14.2573], [""uri"", -14.2598], [""unra"", -14.4095], [""bau"", -14.47], [""ʃudaba"", -14.5568]]"
adikit	abebe	-12.1182	"[[""abebe"", -12.1182], [""ukkubati"", -13.4437], [""abba"", -14.0612], [""rabba"", -14.5785], [""tibbe"", -14.5785], [""ʃudaba"", -15.1513], [""ʃebe"", -15.1745], [""bali"", -15.6166], [""bera"", -15.6166], [""bela"", -15.6166]]"
adikite	abebe	-15.6125	"[[""abebe"", -15.6125], [""ukkubati"", -16.8365], [""abba"", -17.5574], [""tibbe"", -18.0811], [""rabba"", -18.0811], [""ʃudaba"", -18.6558], [""ʃebe"", -18.679], [""bela"", -19.0106], [""bali"", -19.0106], [""bera"", -19.0106]]"
adikites	ukkubati	-18.8512	"[[""ukkubati"", -18.8512], [""abebe"", -19.1067], [""uriʃ"", -20.3342], [""abba"", -21.0536], [""tibbe"", -21.5836], [""rabba"", -21.5837], [""ʃudaba"", -22.1602], [""teiʃ"", -22.169], [""ʃebe"", -22.1834], [""tuuʃ"", -22.3246]]"
adikitesi	ukkubati	-21.7849	"[[""ukkubati"", -21.7849], [""abebe"", -22.3289], [""uriʃ"", -23.8413], [""abba"", -24.3083], [""tibbe"", -25.0194], [""rabba"", -25.0224], [""ibbak"", -25.4555], [""ra-u-ba-sa"", -25.4571], [""batsitsi"", -25.6251], [""ʃudaba"", -25.6556]]"
adikitesir	ukkubati	-24.9301	"[[""ukkubati"", -24.9301], [""abebe"", -25.6147], [""uriʃ"", -27.3484], [""abba"", -27.614], [""ibbak"", -28.3951], [""tibbe"", -28.4597], [""rabba"", -28.4655], [""ra-u-ba-sa"", -28.5516], [""batsitsi"", -28.6922], [""ʃudaba"", -29.151]]"
adikitet	abebe	-18.3454	"[[""abebe"", -18.3454], [""ukkubati"", -19.046], [""abba"", -20.3241], [""rabba"", -20.8871], [""tibbe"", -20.8871], [""bera"", -21.2259], [""bali"", -21.2259], [""bela"", -21.2259], [""abbara"", -21.3211], [""ʃudaba"", -21.4974]]"
adikitete	abebe	-21.8424	"[[""abebe"", -21.8424], [""ukkubati"", -22.5045], [""abba"", -23.8264], [""rabba"", -24.3925], [""tibbe"", -24.3925], [""bali"", -24.6848], [""bera"", -24.6848], [""bela"", -24.6848], [""abbara"", -24.7433], [""ʃudaba"", -25.0035]]"
adikiteter	abebe	-25.3392	"[[""abebe"", -25.3392], [""ukkubati"", -25.9639], [""abba"", -27.3286], [""rabba"", -27.8978], [""tibbe"", -27.8978], [""bela"", -28.1446], [""bera"", -28.1446], [""bali"", -28.1446], [""abbara"", -28.1697], [""ʃudaba"", -28.5096]]"
adikitu	abebe	-15.6125	"[[""abebe"", -15.6125], [""ukkubati"", -16.8365], [""abba"", -17.5574], [""tibbe"", -18.0811], [""rabba"", -18.0811], [""ʃudaba"", -18.6558], [""ʃebe"", -18.679], [""bela"", -19.0106], [""bera"", -19.0106], [""bali"", -19.0106]]"
adikituj	abebe	-19.1067	"[[""abebe"", -19.1067], [""ukkubati"", -20.2381], [""abba"", -21.0536], [""rabba"", -21.5837], [""tibbe"", -21.5837], [""ʃudaba"", -22.1602], [""ʃebe"", -22.1835], [""bera"", -22.4133], [""bela"", -22.4133], [""bali"", -22.4133]]"
adikituja	bau	-22.0052	"[[""bau"", -22.0052], [""abebe"", -22.6007], [""ukkubati"", -23.647], [""abba"", -24.5496], [""rabba"", -25.0862], [""tibbe"", -25.0862], [""ʃudaba"", -25.6647], [""ʃebe"", -25.688], [""bera"", -25.8232], [""bela"", -25.8232]]"
adikitujas	bau	-25.5114	"[[""bau"", -25.5114], [""ukkubati"", -25.8121], [""abebe"", -26.0945], [""uriʃ"", -27.305], [""tiut"", -27.7118], [""tuuʃ"", -27.9], [""abba"", -28.0455], [""ʃimiut"", -28.5289], [""ʃariut"", -28.5289], [""ra-u-ba-sa"", -28.5866]]"
aea	ukku	-7.6458	"[[""ukku"", -7.6458], [""uri"", -9.7735], [""bau"", -10.4121], [""puhu"", -10.8456], [""ʃutu"", -10.8456], [""tuku"", -10.8456], [""ɡuɡu"", -10.8456], [""dudu"", -10.8456], [""ruku"", -10.8456], [""muru"", -10.8456]]"
aead	ukku	-10.0551	"[[""ukku"", -10.0551], [""uri"", -12.7155], [""bau"", -13.0111], [""dudu"", -13.081], [""muru"", -13.081], [""ʃutu"", -13.081], [""tuku"", -13.081], [""ruku"", -13.081], [""puhu"", -13.081], [""ɡuɡu"", -13.081]]"
aeadi	ukku	-13.5573	"[[""ukku"", -13.5573], [""uri"", -15.8556], [""bau"", -16.201], [""ukkubati"", -16.2974], [""tuuʃ"", -16.3419], [""dudu"", -16.538], [""ruku"", -16.538], [""muru"", -16.538], [""puhu"", -16.538], [""tuku"", -16.538]]"
aeadik	ukkubati	-14.2109	"[[""ukkubati"", -14.2109], [""ʃudaba"", -16.8679], [""ukku"", -17.0578], [""uri"", -17.132], [""unra"", -17.2162], [""abba"", -17.378], [""ʃebe"", -17.4178], [""teumbe"", -17.4195], [""bela"", -18.174], [""bera"", -18.174]]"
aeadiki	ukkubati	-17.299	"[[""ukkubati"", -17.299], [""ʃudaba"", -20.3184], [""abebe"", -20.553], [""ukku"", -20.5565], [""abba"", -20.5701], [""uri"", -20.6058], [""unra"", -20.7133], [""ra-u-ba-sa"", -20.7439], [""ʃebe"", -20.877], [""teumbe"", -20.9143]]"
aeadikit	abebe	-18.6339	"[[""abebe"", -18.6339], [""ukkubati"", -18.6559], [""abba"", -20.6231], [""rabba"", -20.8867], [""tibbe"", -20.8867], [""ʃudaba"", -21.0399], [""ra-u-ba-sa"", -21.3472], [""ʃebe"", -21.746], [""duliibbe"", -22.2822], [""bali"", -22.6297]]"
aeadikite	ukkubati	-22.0495	"[[""ukkubati"", -22.0495], [""abebe"", -22.1321], [""abba"", -24.1224], [""ra-u-ba-sa"", -24.3809], [""rabba"", -24.3898], [""tibbe"", -24.3898], [""ʃudaba"", -24.5444], [""ʃebe"", -25.2506], [""duliibbe"", -25.7759], [""bela"", -26.024]]"
aeadikitet	ukkubati	-24.2628	"[[""ukkubati"", -24.2628], [""abebe"", -24.8968], [""ra-u-ba-sa"", -25.7757], [""abba"", -26.9127], [""rabba"", -27.2002], [""tibbe"", -27.2002], [""ʃudaba"", -27.39], [""abbara"", -27.8831], [""ʃebe"", -28.1016], [""bela"", -28.2402]]"
aid	bau	-7.5336	"[[""bau"", -7.5336], [""ukku"", -7.6458], [""buni"", -7.6635], [""uri"", -9.7735], [""dudu"", -10.8456], [""ʃutu"", -10.8456], [""tuku"", -10.8456], [""ɡuɡu"", -10.8456], [""muru"", -10.8456], [""puhu"", -10.8456]]"
aida	bau	-10.0065	"[[""bau"", -10.0065], [""ukku"", -10.0551], [""buni"", -10.0683], [""uri"", -12.7155], [""muru"", -13.081], [""dudu"", -13.081], [""kutu"", -13.081], [""puhu"", -13.081], [""ruku"", -13.081], [""ɡuɡu"", -13.081]]"
aidaa	ukku	-12.7868	"[[""ukku"", -12.7868], [""bau"", -12.845], [""buni"", -12.8751], [""dudu"", -15.6419], [""ʃutu"", -15.6419], [""tuku"", -15.6419], [""ɡuɡu"", -15.6419], [""muru"", -15.6419], [""ruku"", -15.6419], [""puhu"", -15.6419]]"
aidaau	buni	-15.9653	"[[""buni"", -15.9653], [""ukku"", -16.2909], [""bau"", -16.3426], [""tuuʃ"", -18.8428], [""uri"", -18.9514], [""puhu"", -19.1176], [""ruku"", -19.1176], [""muru"", -19.1176], [""tuku"", -19.1176], [""ʃutu"", -19.1176]]"
aidaj	buni	-13.0526	"[[""buni"", -13.0526], [""bau"", -13.4947], [""ukku"", -13.5573], [""uri"", -15.8556], [""tuuʃ"", -16.3419], [""dudu"", -16.538], [""ʃutu"", -16.538], [""ɡuɡu"", -16.538], [""puhu"", -16.538], [""ruku"", -16.538]]"
aidaja	ukku	-16.0779	"[[""ukku"", -16.0779], [""buni"", -16.0819], [""bau"", -16.1974], [""dudu"", -18.8506], [""muru"", -18.8506], [""kutu"", -18.8506], [""ruku"", -18.8506], [""ɡuɡu"", -18.8506], [""puhu"", -18.8506], [""ʃutu"", -18.8506]]"
aidajas	tuuʃ	-16.304	"[[""tuuʃ"", -16.304], [""uriʃ"", -19.0117], [""buni"", -19.2597], [""tiut"", -19.3201], [""ukku"", -19.582], [""bau"", -19.6962], [""kuraʃ"", -21.5526], [""kumaʃ"", -21.5526], [""kurat"", -21.5526], [""dumaʃ"", -21.5526]]"
aij	bau	-9.7735	"[[""bau"", -9.7735], [""uri"", -10.052], [""buni"", -11.9618], [""abba"", -12.1484], [""ukku"", -12.1784], [""uriʃ"", -12.1808], [""unra"", -12.1808], [""bela"", -12.1855], [""bali"", -12.1855], [""bera"", -12.1855]]"
aija	bau	-10.3883	"[[""bau"", -10.3883], [""ukku"", -10.7321], [""buni"", -11.159], [""uri"", -13.044], [""dudu"", -13.9179], [""kutu"", -13.9179], [""puhu"", -13.9179], [""ruku"", -13.9179], [""tuku"", -13.9179], [""muru"", -13.9179]]"
ain	eul	-7.5835	"[[""eul"", -7.5835], [""mur"", -7.5835], [""hun"", -7.5835], [""pur"", -7.5835], [""kun"", -7.5835], [""unra"", -7.6044], [""uri"", -7.6128], [""uriʃ"", -7.6635], [""nan"", -9.3539], [""aal"", -9.7388]]"
aina	muru	-8.2727	"[[""muru"", -8.2727], [""bau"", -10.3883], [""unra"", -10.4067], [""uri"", -10.442], [""ruku"", -10.4576], [""uriʃ"", -10.4651], [""ukku"", -10.7321], [""buni"", -10.9961], [""pur"", -11.0873], [""mur"", -11.0873]]"
ainaj	muru	-11.7788	"[[""muru"", -11.7788], [""unra"", -13.4952], [""uri"", -13.5489], [""uriʃ"", -13.5528], [""ruku"", -13.5581], [""buni"", -13.8412], [""bau"", -13.8673], [""rum"", -13.9353], [""luk"", -13.9353], [""numi"", -13.9717]]"
ainaja	ruku	-14.4925	"[[""ruku"", -14.4925], [""muru"", -14.5912], [""bau"", -16.3471], [""ukku"", -16.5363], [""buni"", -16.6937], [""unra"", -16.7009], [""uriʃ"", -16.7576], [""uri"", -16.7638], [""rum"", -16.7794], [""luk"", -16.7794]]"
ainajar	rum	-15.114	"[[""rum"", -15.114], [""ruku"", -17.9495], [""muru"", -18.0981], [""numi"", -18.377], [""buni"", -19.7999], [""bau"", -19.8444], [""luluki"", -19.8623], [""luk"", -19.8916], [""unra"", -19.971], [""uriʃ"", -20.0268]]"
ainajare	rum	-18.6194	"[[""rum"", -18.6194], [""numi"", -21.2674], [""ruku"", -21.4076], [""muru"", -21.6049], [""luluki"", -23.0124], [""buni"", -23.0153], [""luk"", -23.1167], [""unra"", -23.2819], [""uriʃ"", -23.3369], [""bau"", -23.3416]]"
ainajaret	numi	-19.9933	"[[""numi"", -19.9933], [""rum"", -22.1247], [""uri"", -23.0815], [""buni"", -24.067], [""luluki"", -24.234], [""unra"", -24.3628], [""ruku"", -24.8668], [""muru"", -25.1118], [""duma"", -25.2761], [""bali"", -25.6294]]"
ainajareta	numi	-23.4974	"[[""numi"", -23.4974], [""rum"", -25.6288], [""bau"", -26.5721], [""uri"", -26.5857], [""ruku"", -26.8363], [""buni"", -27.5431], [""luluki"", -27.6472], [""unra"", -27.8544], [""muru"", -28.1783], [""duma"", -28.78]]"
ainw	unra	-10.4075	"[[""unra"", -10.4075], [""uri"", -10.4563], [""uriʃ"", -10.466], [""kun"", -11.0904], [""eul"", -11.0904], [""pur"", -11.0904], [""hun"", -11.0904], [""mur"", -11.0904], [""nan"", -12.5757], [""buni"", -12.7586]]"
ainwa	hindu	-10.4262	"[[""hindu"", -10.4262], [""mardu"", -10.4262], [""rapdu"", -11.165], [""ɡuɡu"", -11.6243], [""dudu"", -11.6243], [""muru"", -11.7777], [""unra"", -13.4963], [""bau"", -13.5037], [""hidu"", -13.5212], [""ruku"", -13.5517]]"
ainwaz	uri	-12.5777	"[[""uri"", -12.5777], [""mardu"", -13.9325], [""hindu"", -13.9325], [""inɡi"", -14.2737], [""unra"", -14.3375], [""buni"", -14.5637], [""harɡi"", -14.6191], [""rapdu"", -14.6703], [""ɡuɡu"", -15.0836], [""dudu"", -15.0836]]"
ainwaza	bau	-16.0724	"[[""bau"", -16.0724], [""uri"", -16.082], [""hindu"", -16.7481], [""mardu"", -16.7481], [""dudu"", -17.3307], [""ɡuɡu"", -17.3307], [""rapdu"", -17.3654], [""inɡi"", -17.7781], [""unra"", -17.8208], [""ruku"", -17.9478]]"
ainwazaΦ	rum	-18.6202	"[[""rum"", -18.6202], [""bau"", -19.5785], [""uri"", -19.5863], [""lim"", -19.9916], [""mardu"", -20.2553], [""hindu"", -20.2553], [""dabarrium"", -20.4128], [""ɡuɡu"", -20.8119], [""dudu"", -20.8119], [""rapdu"", -20.8714]]"
ainwazaΦn	purur	-21.5989	"[[""purur"", -21.5989], [""rum"", -22.1255], [""nan"", -22.4028], [""rikur"", -22.4416], [""hunir"", -22.9645], [""ruelpa"", -23.0428], [""eul"", -23.0688], [""uri"", -23.0802], [""bau"", -23.0847], [""kidur"", -23.3363]]"
ainwazaΦni	purur	-25.1058	"[[""purur"", -25.1058], [""rum"", -25.6308], [""ruelpa"", -25.8496], [""nan"", -25.9099], [""rikur"", -25.9486], [""hunir"", -26.4703], [""uri"", -26.5743], [""eul"", -26.5759], [""bau"", -26.5906], [""kidur"", -26.8435]]"
aiΘ	bau	-9.7735	"[[""bau"", -9.7735], [""uri"", -10.052], [""buni"", -11.9618], [""abba"", -12.1484], [""ukku"", -12.1784], [""uriʃ"", -12.1808], [""unra"", -12.1808], [""bela"", -12.1855], [""bali"", -12.1855], [""bera"", -12.1855]]"
aiΘt	bali	-10.7528	"[[""bali"", -10.7528], [""bera"", -10.7528], [""bela"", -10.7528], [""buni"", -11.1213], [""uri"", -11.2906], [""unra"", -11.4147], [""bau"", -11.5821], [""abba"", -11.6785], [""ʃebe"", -11.7968], [""ʃudaba"", -12.4807]]"
aiΘti	bera	-13.9638	"[[""bera"", -13.9638], [""bali"", -13.9638], [""bela"", -13.9638], [""bau"", -14.4437], [""abba"", -14.4588], [""abebe"", -14.4704], [""buni"", -14.6115], [""uri"", -14.7617], [""unra"", -14.911], [""ʃebe"", -15.1838]]"
aiΘtij	bali	-17.2347	"[[""bali"", -17.2347], [""bela"", -17.2347], [""bera"", -17.2347], [""abebe"", -17.3306], [""abba"", -17.5419], [""bau"", -17.5605], [""buni"", -18.0953], [""uri"", -18.2331], [""unra"", -18.405], [""ʃebe"", -18.5838]]"
aiΘtija	bau	-16.0739	"[[""bau"", -16.0739], [""abebe"", -20.4396], [""ukku"", -20.5134], [""bela"", -20.5444], [""bali"", -20.5444], [""bera"", -20.5444], [""buni"", -20.5632], [""abba"", -20.7467], [""uri"", -21.6755], [""unra"", -21.8947]]"
aiΘtijas	bau	-19.5798	"[[""bau"", -19.5798], [""tiut"", -21.5437], [""uriʃ"", -21.67], [""tuuʃ"", -22.0649], [""ʃimiut"", -23.1697], [""ʃariut"", -23.1697], [""buni"", -23.5599], [""abebe"", -23.6563], [""ipiʃ"", -23.8781], [""bali"", -23.8811]]"
aiΘtijasa	bau	-22.3922	"[[""bau"", -22.3922], [""ʃutu"", -23.7829], [""kutu"", -23.7973], [""pitu"", -25.0207], [""hasu"", -25.0207], [""tiut"", -25.0491], [""uriʃ"", -25.1768], [""tuuʃ"", -25.5232], [""buni"", -26.4833], [""ukku"", -26.5475]]"
aiΘtijasas	bau	-25.8993	"[[""bau"", -25.8993], [""tuuʃ"", -26.6849], [""ʃutu"", -27.0724], [""tiut"", -27.1784], [""kutu"", -27.2999], [""batsitsi"", -27.7634], [""uriʃ"", -27.9171], [""ʃutur"", -28.4673], [""hasu"", -28.5251], [""pitu"", -28.5251]]"
aiΘu	bau	-12.864	"[[""bau"", -12.864], [""uri"", -13.2567], [""buni"", -14.8442], [""bera"", -15.0009], [""bali"", -15.0009], [""bela"", -15.0009], [""ukku"", -15.1712], [""unra"", -15.1726], [""uriʃ"", -15.1726], [""abba"", -15.2375]]"
aiΘuj	bau	-16.071	"[[""bau"", -16.071], [""uri"", -16.5263], [""buni"", -17.8748], [""bera"", -17.9958], [""bali"", -17.9958], [""bela"", -17.9958], [""ukku"", -18.2688], [""unra"", -18.2698], [""uriʃ"", -18.2698], [""abba"", -18.4433]]"
aiΘuja	bau	-16.73	"[[""bau"", -16.73], [""ukku"", -17.2041], [""buni"", -18.1397], [""uri"", -19.6943], [""dudu"", -20.3474], [""kutu"", -20.3474], [""ruku"", -20.3474], [""puhu"", -20.3474], [""muru"", -20.3474], [""ɡuɡu"", -20.3474]]"
aiΘut	bera	-13.9572	"[[""bera"", -13.9572], [""bali"", -13.9572], [""bela"", -13.9572], [""buni"", -14.2105], [""uri"", -14.5171], [""unra"", -14.6168], [""bau"", -14.9966], [""abba"", -15.1243], [""ʃebe"", -15.2925], [""ʃudaba"", -15.9751]]"
aiΘuti	bela	-17.2363	"[[""bela"", -17.2363], [""bera"", -17.2363], [""bali"", -17.2363], [""buni"", -17.7044], [""bau"", -17.9], [""abba"", -17.9333], [""abebe"", -17.9338], [""uri"", -17.9964], [""unra"", -18.1144], [""ʃebe"", -18.6537]]"
aiΘutin	bera	-18.7249	"[[""bera"", -18.7249], [""bali"", -18.7249], [""bela"", -18.7249], [""huel"", -19.3551], [""libair"", -19.8989], [""tsabar"", -20.2677], [""balina"", -20.3247], [""aal"", -20.3637], [""aain"", -20.4804], [""atin"", -20.5259]]"
